elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.878,-0.2002,0.3386,-0.0296,0.0,0.0,0.2094,0.3933,108.587,1.8952,1.1067,0.0,-1.0,-1.0,straight,False
1.143,-0.196,0.3385,-0.0296,0.0,0.0,0.2094,0.3911,108.067,1.8861,1.1089,0.0,-1.0,-1.0,straight,False
1.343,-0.173,0.3378,-0.0296,0.0,0.0,0.2094,0.3795,105.114,1.8346,1.1205,0.0,-1.0,-1.0,straight,False
1.543,-0.13,0.3365,-0.0296,0.0,0.0,0.2094,0.3608,99.119,1.7299,1.1392,0.0,-1.0,-1.0,straight,False
1.743,-0.067,0.3347,-0.0296,0.0,0.0,0.2094,0.3413,89.323,1.559,1.1587,0.0,-1.0,-1.0,straight,False
2.049,0.0647,0.3308,-0.0296,0.0,0.0,0.2094,0.3371,66.928,1.1681,1.1629,0.0,-1.0,-1.0,straight,False
2.348,0.2147,0.3263,-0.0296,0.0004,0.0001,0.2094,0.3904,44.702,0.7802,1.1096,0.0,-0.7881,-0.7881,straight,False
2.644,0.3646,0.3219,-0.0296,0.1175,0.025,0.2094,0.3863,38.234,0.6673,1.1137,0.0,-0.5294,-0.5294,straight,False
2.943,0.5145,0.3175,-0.0296,0.2349,0.0499,0.2094,0.387,31.731,0.5538,1.113,0.0,-0.2692,-0.2692,straight,False
3.244,0.6645,0.313,-0.0296,0.3523,0.0749,0.2094,0.3927,25.339,0.4422,1.1073,0.0,-0.0136,-0.0136,straight,False
3.543,0.8144,0.3086,-0.0296,0.4696,0.0998,0.2094,0.4031,19.197,0.335,1.0969,0.0,0.2321,0.2321,straight,False
3.744,0.9144,0.3056,-0.0296,0.5479,0.1165,0.2094,0.4124,15.304,0.2671,1.0876,0.0,0.3878,0.3878,straight,False
4.051,1.0643,0.3012,-0.0296,0.6661,0.1416,0.2094,0.429,9.845,0.1718,1.071,0.0,0.6062,0.6062,straight,False
4.36,1.2042,0.2971,-0.0296,0.7831,0.1665,0.2094,0.4409,5.232,0.0913,1.0591,0.0,0.7907,0.7907,straight,False
4.646,1.3642,0.2923,-0.0296,0.9001,0.1913,0.2094,0.475,0.281,0.0049,1.025,0.0,0.9888,0.9888,straight,False
4.944,1.5141,0.2879,-0.0296,1.0174,0.2163,0.2094,0.5018,3.792,0.0662,0.9982,0.0018,0.8483,0.8502,straight,True
5.254,1.664,0.2835,-0.0296,1.1354,0.2413,0.2094,0.5303,7.444,0.1299,0.9697,0.0303,0.7023,0.7325,straight,True
5.545,1.814,0.279,-0.0296,1.2521,0.2661,0.2094,0.562,10.686,0.1865,0.938,0.062,0.5726,0.6345,straight,True
5.745,1.9139,0.2761,-0.0296,1.3306,0.2828,0.2094,0.5834,12.663,0.221,0.9166,0.0834,0.4935,0.5769,straight,True
6.045,2.0639,0.2716,-0.0296,1.4478,0.3077,0.2094,0.6171,15.353,0.268,0.8829,0.1171,0.3859,0.503,fast_right,True
6.244,2.1626,0.2687,-0.0308,1.5261,0.3244,0.2094,0.639,16.997,0.2967,0.861,0.139,0.3201,0.4591,fast_left,True
6.563,2.2905,0.2636,-0.0494,1.6448,0.3496,0.2094,0.6514,19.59,0.3419,0.8486,0.1514,0.2164,0.3678,fast_straight,True
6.844,2.422,0.2575,-0.0424,1.7608,0.3743,0.2094,0.6714,22.012,0.3842,0.8286,0.1714,0.1195,0.2909,fast_right,True
7.046,2.5285,0.253,-0.0436,1.8391,0.3909,0.2094,0.7031,23.311,0.4069,0.7969,0.2031,0.0676,0.2706,fast_right,True
7.344,2.6653,0.2455,-0.0766,1.9564,0.4158,-0.2094,0.729,1.507,0.0263,0.771,0.229,0.9397,1.1688,fast_right,True
7.545,2.7489,0.2375,-0.1236,2.0346,0.3992,-0.2094,0.7323,0.757,0.0132,0.7677,0.2323,0.9697,1.202,fast_right,True
7.846,2.873,0.2161,-0.2316,2.152,0.3742,-0.2094,0.7381,0.368,0.0064,0.7619,0.2381,0.9853,1.2234,fast_right,True
8.145,2.9933,0.1792,-0.3774,2.2694,0.3493,-0.2094,0.7436,1.224,0.0214,0.7564,0.2436,0.951,1.1947,fast_right,True
8.356,3.0699,0.1447,-0.4774,2.3481,0.3325,-0.2094,0.7458,2.584,0.0451,0.7542,0.2458,0.8966,1.1424,fast_straight,True
8.655,3.1821,0.0762,-0.6218,2.4659,0.3075,-0.2094,0.7526,5.902,0.103,0.7474,0.2526,0.7639,1.0165,fast_left,True
8.953,3.3068,-0.0236,-0.7268,2.5829,0.2826,-0.2094,0.7861,10.928,0.1907,0.7139,0.2861,0.5629,0.849,fast_left,True
9.245,3.4024,-0.114,-0.7868,2.6998,0.2578,-0.2094,0.795,15.886,0.2773,0.705,0.295,0.3646,0.6595,fast_left,True
9.454,3.4612,-0.174,-0.8018,2.7787,0.241,-0.2094,0.7988,19.3,0.3368,0.7012,0.2988,0.228,0.5269,fast_left,True
9.755,3.5492,-0.2642,-0.7868,2.896,0.2161,-0.2094,0.8108,24.33,0.4246,0.6892,0.3108,0.0268,0.3376,fast_left,True
10.046,3.6403,-0.3513,-0.7268,3.0128,0.1912,-0.2094,0.8294,28.849,0.5035,0.6706,0.3294,-0.154,0.1755,fast_left,True
10.344,3.7381,-0.4306,-0.6218,3.1302,0.1663,-0.2094,0.8519,32.481,0.5669,0.6481,0.3519,-0.2992,0.0527,fast_left,True
10.544,3.8083,-0.4767,-0.5274,3.2085,0.1497,-0.2094,0.8672,34.24,0.5976,0.6328,0.3672,-0.3696,-0.0024,fast_straight,True
10.857,3.9277,-0.5353,-0.3846,3.3264,0.1246,-0.2094,0.8928,35.655,0.6223,0.6072,0.3928,-0.4262,-0.0334,fast_right,True
11.144,4.0815,-0.5885,-0.2826,3.4432,0.0998,-0.2094,0.9387,35.155,0.6136,0.5613,0.4387,-0.4062,0.0325,fast_right,True
11.345,4.1696,-0.6122,-0.2396,3.5215,0.0831,-0.2094,0.9505,35.013,0.6111,0.5495,0.4505,-0.4005,0.05,fast_right,True
11.644,4.2925,-0.64,-0.2126,3.6388,0.0582,-0.2094,0.9564,34.889,0.6089,0.5436,0.4564,-0.3956,0.0609,fast_right,True
11.949,4.4155,-0.6672,-0.2306,3.7564,0.0332,-0.2094,0.9617,34.741,0.6063,0.5383,0.4617,-0.3896,0.0721,fast_right,True
12.245,4.5374,-0.6991,-0.2936,3.8736,0.0083,-0.2094,0.9701,34.822,0.6078,0.5299,0.4701,-0.3929,0.0772,fast_right,True
12.455,4.6092,-0.7228,-0.353,3.9522,0.0084,0.2094,0.983,60.065,1.0483,0.517,0.483,-1.0,-0.517,fast_right,False
12.75,4.7319,-0.7772,-0.4974,4.0694,0.0333,0.2094,1.0469,62.736,1.095,0.4531,0.5469,-1.0,-0.4531,fast_straight,False
13.044,4.8427,-0.848,-0.6418,4.1866,0.0582,0.2094,1.1188,66.095,1.1536,0.3812,0.6188,-1.0,-0.3812,left,False
13.348,4.963,-0.9481,-0.7468,4.304,0.0832,0.2094,1.2239,69.42,1.2116,0.2761,0.7239,-1.0,-0.2761,fast_left,False
13.615,5.025,-1.008,-0.7918,4.3827,0.0999,0.2094,1.2807,71.896,1.2548,0.2193,0.7807,-1.0,-0.2193,left,False
13.77,5.025,-1.008,-0.7918,4.4213,0.1081,0.2094,1.2689,73.591,1.2844,0.2311,0.7689,-1.0,-0.2311,fast_left,False
14.044,5.1616,-1.1525,-0.8168,4.5779,0.1414,0.2094,1.4195,77.719,1.3565,0.0805,0.9195,-1.0,-0.0805,left,False
14.244,5.2188,-1.2123,-0.7918,4.6561,0.158,0.2094,1.4814,79.674,1.3906,0.0186,0.9814,-1.0,-0.0186,left,False
14.45,5.2698,-1.2621,-0.7468,4.7346,0.1747,0.2094,1.5332,81.573,1.4237,0.0332,0.9668,-1.0,-0.0332,left,False
14.745,5.3499,-1.3298,-0.6418,4.8517,0.1996,0.2094,1.6085,83.958,1.4653,0.1085,0.8915,-1.0,-0.1085,left,False
14.945,5.4076,-1.3693,-0.5474,4.93,0.2163,0.2094,1.656,85.234,1.4876,0.156,0.844,-1.0,-0.156,left,False
15.255,5.5008,-1.4175,-0.3974,5.0484,0.2414,0.2094,1.7195,86.745,1.514,0.2195,0.7805,-1.0,-0.2195,left,False
15.557,5.6002,-1.4513,-0.2474,5.1654,0.2663,0.2094,1.7717,87.796,1.5323,0.2717,0.7283,-1.0,-0.2717,left,False
15.844,5.7034,-1.4698,-0.0974,5.2821,0.2911,0.2094,1.8106,88.543,1.5454,0.3106,0.6894,-1.0,-0.3106,left,False
16.153,5.8083,-1.4726,0.0526,5.4001,0.3162,0.2094,1.8348,89.145,1.5559,0.3348,0.6652,-1.0,-0.3348,left,False
16.446,5.9124,-1.4598,0.2026,5.5169,0.341,0.2094,1.8437,89.613,1.564,0.3437,0.6563,-1.0,-0.3437,fast_left,False
16.753,6.0108,-1.4326,0.3426,5.6345,0.366,0.2094,1.8376,90.184,1.574,0.3376,0.6624,-1.0,-0.3376,fast_left,False
17.054,6.1335,-1.3782,0.5026,5.7521,0.391,0.2094,1.8098,89.833,1.5679,0.3098,0.6902,-1.0,-0.3098,fast_left,False
