elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
32.265,12.2187,2.1854,-0.5851,11.7379,0.0,0.2094,2.2377,65.591,1.1448,0.7377,0.4406,-1.0,-0.5594,fast_left,False
32.565,12.3272,2.1214,-0.4651,11.8553,0.025,0.2094,2.1489,65.315,1.14,0.6489,0.4628,-1.0,-0.5372,fast_left,False
32.865,12.4433,2.0729,-0.3157,11.9726,0.0499,0.2094,2.077,64.902,1.1327,0.577,0.4807,-1.0,-0.5193,fast_left,False
33.173,12.5654,2.0423,-0.1657,12.0901,0.0749,0.2094,2.024,64.418,1.1243,0.524,0.494,-1.0,-0.506,fast_left,False
33.468,12.6488,2.0322,-0.0657,12.1684,0.0915,0.2094,1.9992,64.097,1.1187,0.4992,0.5008,-1.0,-0.4992,fast_left,False
33.623,12.6488,2.0322,-0.0657,12.2073,0.0998,0.2094,1.9821,65.132,1.1368,0.4821,0.5179,-1.0,-0.4821,fast_left,False
33.864,12.8579,2.0435,0.1843,12.3639,0.1331,0.2094,1.9733,63.501,1.1083,0.4733,0.5267,-1.0,-0.4733,fast_straight,False
34.173,12.9851,2.0768,0.3287,12.4814,0.1581,0.2094,1.9837,63.291,1.1046,0.4837,0.5163,-1.0,-0.4837,fast_straight,False
34.464,13.1418,2.1399,0.4337,12.5986,0.183,0.2094,2.031,62.487,1.0906,0.531,0.4923,-1.0,-0.5077,fast_right,False
34.775,13.2977,2.2181,0.4937,12.7161,0.208,0.2094,2.0926,61.865,1.0797,0.5926,0.4769,-1.0,-0.5231,fast_right,False
35.069,13.4176,2.2843,0.5087,12.8334,0.2329,0.2094,2.1329,62.104,1.0839,0.6329,0.4668,-1.0,-0.5332,right,False
35.366,13.5234,2.3419,0.4787,12.9508,0.2578,0.2094,2.1613,62.638,1.0932,0.6613,0.4597,-1.0,-0.5403,fast_right,False
35.664,13.6231,2.3896,0.4037,13.0682,0.2828,0.2094,2.1787,63.243,1.1038,0.6787,0.4553,-1.0,-0.5447,fast_right,False
35.874,13.7014,2.4201,0.3287,13.1466,0.2994,0.2094,2.192,63.339,1.1055,0.692,0.452,-1.0,-0.548,fast_right,False
36.165,13.8229,2.4528,0.1843,13.2638,0.3244,0.2094,2.2007,63.281,1.1045,0.7007,0.4498,-1.0,-0.5502,fast_straight,False
36.465,13.9536,2.4676,0.0399,13.3811,0.3493,0.2094,2.1943,62.879,1.0974,0.6943,0.4514,-1.0,-0.5486,fast_straight,False
36.664,14.0625,2.468,-0.0351,13.4594,0.3659,0.2094,2.1869,61.991,1.0819,0.6869,0.4533,-1.0,-0.5467,fast_left,False
36.965,14.2364,2.4553,-0.1101,13.5768,0.3909,0.2094,2.1672,60.28,1.0521,0.6672,0.4582,-1.0,-0.5418,fast_left,False
37.164,14.3307,2.4437,-0.1351,13.6551,0.4075,0.2094,2.1453,59.643,1.041,0.6453,0.4637,-1.0,-0.5363,fast_left,False
37.364,14.4139,2.432,-0.1401,13.7333,0.4075,-0.2094,2.1359,83.419,1.4559,0.6359,0.466,-1.0,-0.534,fast_left,False
37.664,14.5388,2.4157,-0.1101,13.8506,0.3825,-0.2094,2.1465,83.3,1.4539,0.6465,0.4634,-1.0,-0.5366,left,False
37.873,14.6219,2.4081,-0.0651,13.9291,0.3659,-0.2094,2.1565,83.261,1.4532,0.6565,0.4609,-1.0,-0.5391,fast_left,False
38.173,14.7344,2.406,0.0399,14.0465,0.3409,-0.2094,2.1766,83.576,1.4587,0.6766,0.4558,-1.0,-0.5442,fast_straight,False
38.465,14.8651,2.42,0.1787,14.1637,0.316,-0.2094,2.2178,83.562,1.4584,0.7178,0.4455,-1.0,-0.5545,fast_right,False
38.764,15.0206,2.4566,0.2837,14.281,0.2911,-0.2094,2.2884,83.144,1.4511,0.7884,0.4279,-1.0,-0.5721,fast_right,False
38.964,15.1061,2.4835,0.3287,14.3593,0.2744,-0.2094,2.3319,83.323,1.4543,0.8319,0.417,-1.0,-0.583,fast_right,False
39.266,15.2246,2.5263,0.3587,14.4767,0.2495,-0.2094,2.3965,83.816,1.4629,0.8965,0.4009,-1.0,-0.5991,right,False
39.474,15.3027,2.5555,0.3537,14.5551,0.2328,-0.2094,2.4401,84.158,1.4688,0.9401,0.39,-1.0,-0.61,fast_right,False
39.764,15.409,2.5926,0.3087,14.6723,0.2079,-0.2094,2.4959,84.832,1.4806,0.9959,0.376,-1.0,-0.624,right,False
39.964,15.489,2.6161,0.2537,14.7506,0.1913,-0.2094,2.5348,85.063,1.4846,1.0348,0.3663,-1.0,-0.6337,fast_right,False
40.166,15.5598,2.6321,0.1787,14.8288,0.1746,-0.2094,2.5639,85.436,1.4911,1.0639,0.359,-1.0,-0.641,fast_right,False
40.4,15.641,2.6433,0.0843,14.9072,0.158,-0.2094,2.5914,85.551,1.4931,1.0914,0.3522,-1.0,-0.6478,fast_right,False
40.571,15.7249,2.6466,-0.0157,14.9855,0.1413,-0.2094,2.6121,85.557,1.4932,1.1121,0.347,-1.0,-0.653,fast_right,False
40.866,15.8503,2.6358,-0.1657,15.1027,0.1164,-0.2094,2.628,85.471,1.4918,1.128,0.343,-1.0,-0.657,fast_right,False
41.164,15.9727,2.6064,-0.3157,15.2201,0.0915,-0.2094,2.6252,85.339,1.4894,1.1252,0.3437,-1.0,-0.6563,fast_right,False
41.464,16.0894,2.559,-0.4657,15.3375,0.0665,-0.2094,2.6035,85.213,1.4873,1.1035,0.3491,-1.0,-0.6509,fast_left,False
41.672,16.1626,2.518,-0.5651,15.4159,0.0498,-0.2094,2.5787,85.167,1.4864,1.0787,0.3553,-1.0,-0.6447,fast_left,False
41.964,16.2647,2.4443,-0.6851,15.5331,0.0249,-0.2094,2.5276,85.175,1.4866,1.0276,0.3681,-1.0,-0.6319,fast_left,False
42.273,16.3591,2.3609,-0.7601,15.6506,0.0,0.2094,2.4649,61.295,1.0698,0.9649,0.3838,-1.0,-0.6162,fast_left,False
42.564,16.4489,2.2725,-0.7901,15.7678,0.025,0.2094,2.3485,61.142,1.0671,0.8485,0.4129,-1.0,-0.5871,fast_left,False
42.765,16.508,2.2129,-0.7851,15.8461,0.0416,0.2094,2.2699,61.046,1.0655,0.7699,0.4325,-1.0,-0.5675,fast_left,False
42.973,16.568,2.1541,-0.7601,15.9245,0.0583,0.2094,2.1923,60.932,1.0635,0.6923,0.4519,-1.0,-0.5481,fast_left,False
43.267,16.662,2.0702,-0.6851,16.0418,0.0832,0.2094,2.0815,60.664,1.0588,0.5815,0.4796,-1.0,-0.5204,fast_left,False
43.575,16.7635,1.9957,-0.5651,16.1592,0.1082,0.2094,1.9819,60.247,1.0515,0.4819,0.5181,-1.0,-0.4819,fast_left,False
43.865,16.8743,1.9358,-0.4157,16.2765,0.1331,0.2094,1.8993,59.654,1.0412,0.3993,0.6007,-1.0,-0.3993,fast_left,False
44.065,16.9525,1.9054,-0.3157,16.3547,0.1497,0.2094,1.8547,59.196,1.0332,0.3547,0.6453,-1.0,-0.3547,fast_left,False
44.365,17.0746,1.8748,-0.1657,16.4721,0.1747,0.2094,1.8037,58.486,1.0208,0.3037,0.6963,-1.0,-0.3037,fast_left,False
44.565,17.158,1.8646,-0.0657,16.5504,0.1913,0.2094,1.7802,58.044,1.0131,0.2802,0.7198,-1.0,-0.2802,fast_left,False
44.864,17.2839,1.8652,0.0843,16.6677,0.2162,0.2094,1.7603,57.511,1.0038,0.2603,0.7397,-1.0,-0.2603,fast_left,False
45.074,17.3671,1.876,0.1843,16.7461,0.2329,0.2094,1.7565,57.297,1.0,0.2565,0.7435,-1.0,-0.2565,fast_left,False
45.374,17.489,1.9077,0.3343,16.8635,0.2579,0.2094,1.7644,57.237,0.999,0.2644,0.7356,-1.0,-0.2644,fast_right,False
45.664,17.6047,1.9571,0.4787,16.9807,0.2828,0.2094,1.7868,57.56,1.0046,0.2868,0.7132,-1.0,-0.2868,right,False
45.865,17.6773,1.9981,0.5537,17.059,0.2994,0.2094,1.8077,57.997,1.0122,0.3077,0.6923,-1.0,-0.3077,fast_right,False
46.065,17.7381,2.0379,0.6087,17.1372,0.316,0.2094,1.8236,58.763,1.0256,0.3236,0.6764,-1.0,-0.3236,fast_right,False
46.376,17.838,2.1113,0.6537,17.2547,0.341,0.2094,1.8639,59.765,1.0431,0.3639,0.6361,-1.0,-0.3639,right,False
46.664,17.9333,2.1849,0.6537,17.372,0.3659,0.2094,1.9035,60.851,1.062,0.4035,0.5965,-1.0,-0.4035,fast_right,False
47.068,18.0223,2.2505,0.6087,17.4896,0.3909,0.2094,1.9344,62.014,1.0824,0.4344,0.5656,-1.0,-0.4344,fast_right,False
47.223,18.0223,2.2505,0.6087,17.5284,0.3992,0.2094,1.916,63.064,1.1007,0.416,0.584,-1.0,-0.416,fast_right,False
47.472,18.2027,2.3575,0.4337,17.6853,0.3991,-0.2094,2.0255,87.199,1.5219,0.5255,0.4936,-1.0,-0.5064,fast_right,False
47.765,18.3203,2.4023,0.2843,17.8024,0.3742,-0.2094,2.0932,87.673,1.5302,0.5932,0.4767,-1.0,-0.5233,right,False
47.965,18.4013,2.4221,0.1843,17.8806,0.3576,-0.2094,2.1291,87.844,1.5332,0.6291,0.4677,-1.0,-0.5323,fast_right,False
48.169,18.4732,2.4322,0.0843,17.959,0.3409,-0.2094,2.1536,88.188,1.5392,0.6536,0.4616,-1.0,-0.5384,straight,False
48.465,18.6026,2.4338,-0.0601,18.0763,0.316,-0.2094,2.1822,88.042,1.5366,0.6822,0.4545,-1.0,-0.5455,fast_straight,False
48.665,18.7028,2.4241,-0.1351,18.1545,0.2994,-0.2094,2.1944,87.532,1.5277,0.6944,0.4514,-1.0,-0.5486,fast_left,False
48.969,18.869,2.3949,-0.2101,18.272,0.2744,-0.2094,2.203,86.278,1.5058,0.703,0.4493,-1.0,-0.5507,fast_left,False
