elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.627,-0.0411,-0.0625,-0.1152,0.0,0.0,0.2094,0.0748,135.337,2.3621,1.4252,0.0,-1.0,-1.0,straight,False
0.867,-0.0411,-0.0625,-0.1152,0.0,0.0,0.2094,0.0748,135.337,2.3621,1.4252,0.0,-1.0,-1.0,straight,False
1.166,-0.0411,-0.0625,-0.1152,0.0,0.0,0.2094,0.0748,135.337,2.3621,1.4252,0.0,-1.0,-1.0,straight,False
1.467,-0.0173,-0.0653,-0.1152,0.0,0.0,0.2094,0.0675,116.823,2.0389,1.4325,0.0,-1.0,-1.0,straight,False
1.771,0.0513,-0.0732,-0.1152,0.0,0.0,0.2094,0.0894,66.983,1.1691,1.4106,0.0,-1.0,-1.0,straight,False
2.067,0.1645,-0.0863,-0.1152,0.0,0.0,0.2094,0.1858,39.674,0.6924,1.3142,0.0,-0.587,-0.587,straight,False
2.374,0.3115,-0.1033,-0.1152,0.0,0.0,0.2094,0.3282,30.342,0.5296,1.1718,0.0,-0.2137,-0.2137,straight,False
2.672,0.4605,-0.1205,-0.1152,0.0,0.0,0.2094,0.4761,26.665,0.4654,1.0239,0.0,-0.0666,-0.0666,straight,False
2.97,0.6096,-0.1378,-0.1152,0.0004,0.0001,0.2094,0.6246,24.75,0.432,0.8754,0.1246,0.01,0.1346,fast_right,True
3.172,0.7083,-0.1492,-0.1158,0.0787,0.0167,0.2094,0.6511,26.763,0.4671,0.8489,0.1511,-0.0705,0.0806,fast_right,True
3.473,0.8363,-0.1654,-0.1458,0.196,0.0417,0.2094,0.6729,29.917,0.5222,0.8271,0.1729,-0.1967,-0.0238,fast_right,True
3.773,0.9603,-0.1875,-0.2208,0.3133,0.0666,0.2094,0.6951,33.446,0.5837,0.8049,0.1951,-0.3379,-0.1428,fast_right,True
4.072,1.0815,-0.2215,-0.3408,0.4307,0.0916,0.2094,0.7222,37.69,0.6578,0.7778,0.2222,-0.5076,-0.2854,fast_straight,True
4.386,1.202,-0.2741,-0.4846,0.5481,0.1165,0.2094,0.7617,42.849,0.7479,0.7383,0.2617,-0.7139,-0.4522,fast_straight,True
4.679,1.347,-0.3608,-0.5896,0.6654,0.1414,0.2094,0.8466,48.388,0.8445,0.6534,0.3466,-0.9355,-0.5889,fast_left,True
4.978,1.4888,-0.4622,-0.6496,0.7828,0.1664,0.2094,0.9453,53.682,0.9369,0.5547,0.4453,-1.0,-0.5547,fast_left,False
5.275,1.5971,-0.5462,-0.6646,0.9002,0.1913,0.2094,1.0147,58.622,1.0231,0.4853,0.5147,-1.0,-0.4853,fast_left,False
5.567,1.6971,-0.6229,-0.6346,1.0174,0.2162,0.2094,1.0799,62.993,1.0994,0.4201,0.5799,-1.0,-0.4201,fast_left,False
5.778,1.7656,-0.6714,-0.5896,1.0958,0.2329,0.2094,1.1254,65.475,1.1428,0.3746,0.6254,-1.0,-0.3746,fast_left,False
6.069,1.8734,-0.7366,-0.4846,1.2131,0.2578,0.2094,1.1937,68.418,1.1941,0.3063,0.6937,-1.0,-0.3063,fast_straight,False
6.37,1.9935,-0.79,-0.3458,1.3305,0.2828,0.2094,1.2611,70.283,1.2267,0.2389,0.7611,-1.0,-0.2389,fast_straight,False
6.677,2.1554,-0.8385,-0.2408,1.448,0.3078,0.2094,1.347,70.32,1.2273,0.153,0.847,-1.0,-0.153,fast_straight,False
6.969,2.3314,-0.8758,-0.1808,1.5652,0.3327,0.2094,1.4309,69.625,1.2152,0.0691,0.9309,-1.0,-0.0691,straight,False
7.267,2.5033,-0.9054,-0.1652,1.6826,0.3577,0.2094,1.5062,68.985,1.204,0.0062,0.9938,-1.0,-0.0062,left,False
7.572,2.6463,-0.9291,-0.1596,1.8,0.3826,0.2094,1.561,69.171,1.2073,0.061,0.939,-1.0,-0.061,left,False
7.884,2.7558,-0.9449,-0.1146,1.9175,0.4076,0.2094,1.5912,70.207,1.2253,0.0912,0.9088,-1.0,-0.0912,fast_left,False
8.172,2.866,-0.9531,-0.0246,2.0352,0.399,-0.2094,1.587,46.432,0.8104,0.087,0.913,-0.8573,0.0557,fast_straight,True
8.483,2.9975,-0.9485,0.0992,2.1522,0.3742,-0.2094,1.5697,45.419,0.7927,0.0697,0.9303,-0.8167,0.1135,fast_right,True
8.781,3.1555,-0.9254,0.1892,2.2697,0.3492,-0.2094,1.5522,43.202,0.754,0.0522,0.9478,-0.7281,0.2197,fast_right,True
9.081,3.2842,-0.8976,0.2342,2.387,0.3243,-0.2094,1.5158,41.712,0.728,0.0158,0.9842,-0.6685,0.3157,right,True
9.368,3.4012,-0.8692,0.2342,2.5042,0.2994,-0.2094,1.4731,40.49,0.7067,0.0269,0.9731,-0.6196,0.3535,fast_right,True
9.669,3.5092,-0.8455,0.1892,2.6216,0.2744,-0.2094,1.4289,39.601,0.6912,0.0711,0.9289,-0.584,0.3449,fast_right,True
9.876,3.592,-0.8316,0.1342,2.7,0.2577,-0.2094,1.408,38.686,0.6752,0.092,0.908,-0.5475,0.3605,fast_right,True
10.167,3.7175,-0.8213,0.0142,2.8171,0.2328,-0.2094,1.3863,37.498,0.6545,0.1137,0.8863,-0.4999,0.3864,fast_right,True
10.37,3.8014,-0.8238,-0.0852,2.8955,0.2162,-0.2094,1.3792,36.941,0.6447,0.1208,0.8792,-0.4776,0.4016,fast_straight,True
10.67,3.9313,-0.8443,-0.2296,3.0128,0.1912,-0.2094,1.3842,36.428,0.6358,0.1158,0.8842,-0.4571,0.427,fast_left,True
10.975,4.0847,-0.8888,-0.3346,3.1304,0.1663,-0.2094,1.4227,35.869,0.626,0.0773,0.9227,-0.4348,0.4879,fast_straight,True
11.268,4.2128,-0.9379,-0.3946,3.2476,0.1413,-0.2094,1.4479,36.193,0.6317,0.0521,0.9479,-0.4477,0.5002,fast_left,True
11.467,4.312,-0.9802,-0.4096,3.3259,0.1247,-0.2094,1.4809,36.252,0.6327,0.0191,0.9809,-0.4501,0.5308,fast_left,True
11.679,4.4028,-1.0196,-0.4046,3.4042,0.1081,-0.2094,1.5062,36.474,0.6366,0.0062,0.9938,-0.459,0.5348,fast_left,True
11.97,4.52,-1.0674,-0.3596,3.5215,0.0831,-0.2094,1.5234,37.047,0.6466,0.0234,0.9766,-0.4819,0.4948,left,True
12.27,4.6341,-1.1056,-0.2696,3.6389,0.0582,-0.2094,1.5313,37.463,0.6538,0.0313,0.9687,-0.4985,0.4702,fast_left,True
12.568,4.7423,-1.1284,-0.1352,3.7562,0.0332,-0.2094,1.5237,37.673,0.6575,0.0237,0.9763,-0.5069,0.4694,fast_left,True
