elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
21.482,7.1008,-0.8011,-0.6726,7.3948,0.0915,-0.2094,0.9398,96.235,1.6796,0.5602,0.4398,-1.0,-0.5602,fast_right,False
21.683,7.164,-0.8563,-0.7726,7.4731,0.0748,-0.2094,0.9811,96.364,1.6819,0.5189,0.4811,-1.0,-0.5189,fast_straight,False
21.883,7.2218,-0.918,-0.872,7.5515,0.0582,-0.2094,1.0304,96.657,1.687,0.4696,0.5304,-1.0,-0.4696,fast_left,False
22.19,7.3081,-1.0342,-0.992,7.6689,0.0332,-0.2094,1.1267,96.674,1.6873,0.3733,0.6267,-1.0,-0.3733,fast_left,False
22.482,7.3732,-1.1428,-1.067,7.7861,0.0083,-0.2094,1.2229,97.733,1.7058,0.2771,0.7229,-1.0,-0.2771,fast_left,False
22.782,7.4321,-1.2542,-1.097,7.9035,0.0166,0.2094,1.3554,122.353,2.1355,0.1446,0.8554,-1.0,-0.1446,fast_left,False
22.982,7.4705,-1.3289,-1.092,7.9818,0.0333,0.2094,1.455,122.576,2.1394,0.045,0.955,-1.0,-0.045,fast_left,False
23.183,7.5099,-1.4031,-1.067,8.06,0.0499,0.2094,1.5536,122.738,2.1422,0.0536,0.9464,-1.0,-0.0536,left,False
23.483,7.5711,-1.5067,-0.992,8.1774,0.0749,0.2094,1.6938,122.974,2.1463,0.1938,0.8062,-1.0,-0.1938,fast_left,False
23.682,7.6116,-1.5645,-0.917,8.2557,0.0915,0.2094,1.7768,123.252,2.1512,0.2768,0.7232,-1.0,-0.2768,left,False
24.077,7.6894,-1.6536,-0.7726,8.373,0.1164,0.2094,1.8975,123.116,2.1488,0.3975,0.6025,-1.0,-0.3975,fast_left,False
24.233,7.6894,-1.6536,-0.7726,8.4122,0.1248,0.2094,1.9196,124.116,2.1662,0.4196,0.5804,-1.0,-0.4196,fast_left,False
24.483,7.8398,-1.7673,-0.5226,8.5687,0.158,0.2094,2.0586,122.734,2.1421,0.5586,0.4853,-1.0,-0.5147,fast_left,False
24.783,7.953,-1.8223,-0.3726,8.6861,0.183,0.2094,2.1351,122.08,2.1307,0.6351,0.4662,-1.0,-0.5338,fast_left,False
25.089,8.0732,-1.8598,-0.2226,8.8035,0.2079,0.2094,2.1929,121.451,2.1197,0.6929,0.4518,-1.0,-0.5482,fast_left,False
25.383,8.1976,-1.879,-0.0726,8.9208,0.2329,0.2094,2.2323,120.904,2.1102,0.7323,0.4419,-1.0,-0.5581,fast_left,False
25.583,8.2815,-1.8813,0.0274,8.999,0.2495,0.2094,2.2484,120.61,2.105,0.7484,0.4379,-1.0,-0.5621,fast_left,False
25.882,8.4068,-1.8691,0.1774,9.1164,0.2745,0.2094,2.2579,120.317,2.0999,0.7579,0.4355,-1.0,-0.5645,fast_left,False
26.083,8.4887,-1.8505,0.2774,9.1947,0.2911,0.2094,2.255,120.245,2.0987,0.755,0.4362,-1.0,-0.5638,fast_left,False
26.283,8.5684,-1.8239,0.3774,9.273,0.3077,0.2094,2.2451,120.291,2.0995,0.7451,0.4387,-1.0,-0.5613,fast_left,False
26.49,8.645,-1.7895,0.4774,9.3514,0.3244,0.2094,2.2289,120.479,2.1028,0.7289,0.4428,-1.0,-0.5572,fast_left,False
26.789,8.7524,-1.724,0.6274,9.4686,0.3493,0.2094,2.1935,121.055,2.1128,0.6935,0.4516,-1.0,-0.5484,fast_left,False
27.086,8.8489,-1.6432,0.7774,9.586,0.3743,0.2094,2.1479,122.069,2.1305,0.6479,0.463,-1.0,-0.537,fast_left,False
27.394,8.9323,-1.5488,0.9274,9.7035,0.3992,0.2094,2.0952,123.598,2.1572,0.5952,0.4762,-1.0,-0.5238,fast_left,False
27.683,9.0006,-1.4431,1.0774,9.8207,0.4075,-0.2094,2.0241,101.902,1.7785,0.5241,0.494,-1.0,-0.506,fast_right,False
27.983,9.0524,-1.3283,1.2218,9.9381,0.3825,-0.2094,1.9265,105.37,1.839,0.4265,0.5735,-1.0,-0.4265,fast_right,False
