elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.449,-0.037,0.3631,0.1954,0.0,0.0,0.6981,0.3649,55.822,0.9743,1.1351,0.0,-1.0,-1.0,straight,False
0.749,-0.0315,0.3641,0.1954,0.0,0.0,0.6981,0.3655,54.948,0.959,1.1345,0.0,-1.0,-1.0,straight,False
1.044,0.0171,0.3738,0.1954,0.0,0.0,0.6981,0.3742,47.376,0.8269,1.1258,0.0,-0.8951,-0.8951,straight,False
1.249,0.0666,0.3836,0.1954,0.0,0.0,0.6981,0.3893,40.154,0.7008,1.1107,0.0,-0.6062,-0.6062,straight,False
1.547,0.1937,0.4087,0.1954,0.0,0.0,0.6981,0.4523,24.643,0.4301,1.0477,0.0,0.0143,0.0143,straight,False
1.85,0.3308,0.4359,0.1954,0.0,0.0,0.6981,0.5472,12.801,0.2234,0.9528,0.0472,0.488,0.5352,straight,True
2.15,0.478,0.465,0.1954,0.0,0.0,0.6981,0.6669,4.212,0.0735,0.8331,0.1669,0.8315,0.9984,fast_left,True
2.451,0.621,0.4934,0.1996,0.0,0.0,0.6981,0.7931,1.533,0.0267,0.7069,0.2931,0.9387,1.2318,fast_left,True
2.752,0.7443,0.5204,0.2416,0.0,0.0,0.6981,0.9081,5.04,0.088,0.5919,0.4081,0.7984,1.2065,fast_left,True
3.051,0.8654,0.555,0.3286,0.0616,0.0517,0.6981,0.9484,7.946,0.1387,0.5516,0.4484,0.6822,1.1306,fast_left,True
3.355,0.982,0.6025,0.4604,0.1535,0.1288,0.6981,0.9544,10.243,0.1788,0.5456,0.4544,0.5903,1.0446,fast_left,True
3.649,1.0906,0.6661,0.6104,0.2454,0.2059,0.6981,0.9623,11.431,0.1995,0.5377,0.4623,0.5428,1.0051,fast_left,True
3.851,1.1571,0.7173,0.7104,0.3066,0.2573,0.6981,0.9669,11.592,0.2023,0.5331,0.4669,0.5363,1.0033,fast_left,True
4.16,1.2466,0.8059,0.8604,0.3987,0.3346,0.6981,0.9701,10.931,0.1908,0.5299,0.4701,0.5628,1.0328,fast_left,True
4.456,1.3218,0.9068,1.0104,0.4906,0.4116,0.6981,0.9676,9.216,0.1609,0.5324,0.4676,0.6314,1.0989,fast_straight,True
4.656,1.3633,0.9801,1.1102,0.5518,0.463,0.6981,0.9622,7.496,0.1308,0.5378,0.4622,0.7002,1.1623,fast_right,True
4.958,1.4194,1.1133,1.2332,0.6438,0.5402,0.6981,0.9644,3.541,0.0618,0.5356,0.4644,0.8584,1.3227,fast_right,True
5.255,1.4567,1.2348,1.3112,0.7358,0.6174,0.6981,0.9491,0.578,0.0101,0.5509,0.4491,0.9769,1.426,fast_right,True
5.551,1.4867,1.3572,1.3442,0.8275,0.6943,0.6981,0.9349,5.158,0.09,0.5651,0.4349,0.7937,1.2286,fast_right,True
5.858,1.5152,1.4799,1.3322,0.9195,0.7716,0.6981,0.9255,9.937,0.1734,0.5745,0.4255,0.6025,1.0281,fast_right,True
6.154,1.5478,1.6016,1.2752,1.0116,0.8488,0.6981,0.9243,14.538,0.2537,0.5757,0.4243,0.4185,0.8427,fast_right,True
6.457,1.5897,1.7204,1.1732,1.1034,0.9259,0.6981,0.9315,18.53,0.3234,0.5685,0.4315,0.2588,0.6903,fast_right,True
6.757,1.6458,1.8331,1.0304,1.1954,0.9253,-0.6981,1.0134,103.612,1.8084,0.4866,0.5134,-1.0,-0.4866,fast_right,False
7.052,1.7233,1.9427,0.8704,1.2874,0.8481,-0.6981,1.1782,108.288,1.89,0.3218,0.6782,-1.0,-0.3218,right,False
7.359,1.8017,2.0246,0.7304,1.3792,0.7711,-0.6981,1.3228,111.375,1.9439,0.1772,0.8228,-1.0,-0.1772,right,False
7.656,1.8845,2.0889,0.5804,1.4712,0.6939,-0.6981,1.455,113.496,1.9809,0.045,0.955,-1.0,-0.045,right,False
7.958,1.9761,2.1402,0.4304,1.5631,0.6168,-0.6981,1.5784,114.833,2.0042,0.0784,0.9216,-1.0,-0.0784,right,False
8.258,2.0742,2.1772,0.2804,1.655,0.5397,-0.6981,1.6903,115.64,2.0183,0.1903,0.8097,-1.0,-0.1903,right,False
8.602,2.1768,2.1991,0.1304,1.7468,0.4626,-0.6981,1.7889,116.093,2.0262,0.2889,0.7111,-1.0,-0.2889,right,False
8.757,2.1768,2.1991,0.1304,1.7773,0.4371,-0.6981,1.8068,117.224,2.046,0.3068,0.6932,-1.0,-0.3068,right,False
9.056,2.3513,2.2009,-0.1196,1.9001,0.334,-0.6981,1.9207,116.412,2.0318,0.4207,0.5793,-1.0,-0.4207,right,False
9.355,2.4544,2.1811,-0.2696,1.9921,0.2568,-0.6981,1.9791,116.492,2.0332,0.4791,0.5209,-1.0,-0.4791,right,False
9.656,2.5533,2.1462,-0.4196,2.084,0.1797,-0.6981,2.0217,116.578,2.0347,0.5217,0.4946,-1.0,-0.5054,fast_right,False
9.954,2.6495,2.0947,-0.5696,2.1758,0.1026,-0.6981,2.0476,116.625,2.0355,0.5476,0.4881,-1.0,-0.5119,fast_right,False
10.258,2.7505,2.0196,-0.7196,2.2679,0.0254,-0.6981,2.0517,116.396,2.0315,0.5517,0.4871,-1.0,-0.5129,fast_right,False
10.551,2.8445,1.9238,-0.8796,2.3598,0.0518,0.6981,1.9337,35.484,0.6193,0.4337,0.5663,-0.4194,0.1469,fast_left,True
10.856,2.9134,1.8286,-1.0154,2.4516,0.1288,0.6981,1.7614,34.801,0.6074,0.2614,0.7386,-0.392,0.3466,fast_left,True
11.151,2.974,1.7182,-1.1234,2.5436,0.206,0.6981,1.5722,34.114,0.5954,0.0722,0.9278,-0.3646,0.5632,fast_left,True
11.453,3.0278,1.595,-1.189,2.6357,0.2833,0.6981,1.3691,33.358,0.5822,0.1309,0.8691,-0.3343,0.5348,fast_left,True
11.752,3.0705,1.4855,-1.2044,2.7273,0.3601,0.6981,1.1765,33.04,0.5767,0.3235,0.6765,-0.3216,0.3549,fast_left,True
