elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.356,0.3024,0.3576,-0.2155,0.0,0.0,0.6981,0.4683,9.777,0.1706,1.0317,0.0,0.6089,0.6089,straight,False
0.661,0.3024,0.3576,-0.2155,0.0,0.0,0.6981,0.4683,9.777,0.1706,1.0317,0.0,0.6089,0.6089,straight,False
0.961,0.3079,0.3564,-0.2155,0.0,0.0,0.6981,0.4709,9.175,0.1601,1.0291,0.0,0.633,0.633,straight,False
1.262,0.3518,0.3467,-0.2155,0.0,0.0,0.6981,0.494,4.582,0.08,1.006,0.0,0.8167,0.8167,straight,False
1.561,0.4398,0.3275,-0.2155,0.0,0.0,0.6981,0.5483,3.324,0.058,0.9517,0.0483,0.867,0.9154,straight,True
1.86,0.571,0.2988,-0.2155,0.0,0.0,0.6981,0.6445,12.382,0.2161,0.8555,0.1445,0.5047,0.6492,fast_left,True
2.162,0.7121,0.268,-0.2099,0.0,0.0,0.6981,0.7609,19.378,0.3382,0.7391,0.2609,0.2249,0.4858,fast_left,True
2.46,0.8358,0.2439,-0.1649,0.0001,0.0001,0.6981,0.8705,23.738,0.4143,0.6295,0.3705,0.0505,0.4209,fast_left,True
2.762,0.9607,0.228,-0.0749,0.0921,0.0773,0.6981,0.8816,30.159,0.5264,0.6184,0.3816,-0.2063,0.1753,fast_left,True
3.062,1.0866,0.226,0.0595,0.184,0.1544,0.6981,0.9054,35.466,0.619,0.5946,0.4054,-0.4186,-0.0132,fast_straight,True
3.362,1.217,0.2432,0.2039,0.2759,0.2315,0.6981,0.9411,39.293,0.6858,0.5589,0.4411,-0.5717,-0.1306,fast_right,True
3.662,1.3715,0.2837,0.3089,0.3679,0.3087,0.6981,1.0039,41.426,0.723,0.4961,0.5039,-0.657,-0.1531,fast_straight,True
3.961,1.5008,0.3295,0.3689,0.4598,0.3858,0.6981,1.0425,43.094,0.7521,0.4575,0.5425,-0.7238,-0.1813,fast_right,True
4.277,1.6492,0.3888,0.3839,0.5518,0.463,0.6981,1.0999,43.869,0.7657,0.4001,0.5999,-0.7547,-0.1548,fast_right,True
4.566,1.7717,0.4369,0.3539,0.6436,0.5401,0.6981,1.1328,45.228,0.7894,0.3672,0.6328,-0.8091,-0.1764,fast_right,True
4.867,1.8912,0.4768,0.2789,0.7356,0.6173,0.6981,1.164,46.93,0.8191,0.336,0.664,-0.8772,-0.2132,fast_right,True
5.171,2.0139,0.5051,0.1589,0.8277,0.6945,0.6981,1.2012,49.071,0.8565,0.2988,0.7012,-0.9629,-0.2616,fast_right,True
5.465,2.1392,0.5164,0.0095,0.9194,0.7715,0.6981,1.2462,51.814,0.9043,0.2538,0.7462,-1.0,-0.2538,fast_straight,False
5.765,2.2705,0.5082,-0.1349,1.0113,0.8486,0.6981,1.3043,55.126,0.9621,0.1957,0.8043,-1.0,-0.1957,fast_left,False
6.067,2.4274,0.4784,-0.2399,1.1033,0.9258,0.6981,1.3976,58.667,1.0239,0.1024,0.8976,-1.0,-0.1024,left,False
6.367,2.5488,0.4449,-0.2999,1.1952,0.9254,-0.6981,1.4364,20.453,0.357,0.0636,0.9364,0.1819,1.1182,fast_right,True
6.669,2.6541,0.4109,-0.3261,1.2872,0.8483,-0.6981,1.4352,22.254,0.3884,0.0648,0.9352,0.1098,1.045,fast_right,True
6.967,2.7724,0.3676,-0.3861,1.3791,0.7712,-0.6981,1.4506,23.847,0.4162,0.0494,0.9506,0.0461,0.9967,fast_right,True
7.268,2.8868,0.315,-0.4911,1.471,0.694,-0.6981,1.4656,25.012,0.4365,0.0344,0.9656,-0.0005,0.9652,fast_right,True
7.57,2.9937,0.2485,-0.6355,1.563,0.6168,-0.6981,1.4773,25.562,0.4461,0.0227,0.9773,-0.0225,0.9548,fast_right,True
7.869,3.0895,0.1668,-0.7855,1.655,0.5396,-0.6981,1.4822,25.433,0.4439,0.0178,0.9822,-0.0173,0.9649,fast_right,True
8.158,3.1721,0.0718,-0.9355,1.7467,0.4627,-0.6981,1.4781,24.664,0.4305,0.0219,0.9781,0.0134,0.9915,fast_right,True
8.468,3.2395,-0.0345,-1.0855,1.8392,0.3851,-0.6981,1.4618,23.321,0.407,0.0382,0.9618,0.0672,1.029,right,True
8.759,3.2883,-0.1444,-1.2355,1.9305,0.3085,-0.6981,1.4313,21.554,0.3762,0.0687,0.9313,0.1378,1.0692,fast_straight,True
9.057,3.3171,-0.2511,-1.3799,2.0224,0.2314,-0.6981,1.3817,19.562,0.3414,0.1183,0.8817,0.2175,1.0992,fast_left,True
9.375,3.3316,-0.3438,-1.4549,2.0837,0.1799,-0.6981,1.3533,17.233,0.3008,0.1467,0.8533,0.3107,1.164,fast_left,True
9.532,3.3316,-0.3438,-1.4549,2.1143,0.1542,-0.6981,1.3152,17.749,0.3098,0.1848,0.8152,0.29,1.1052,fast_left,True
9.759,3.3439,-0.5563,-1.5549,2.2369,0.0514,-0.6981,1.2628,11.237,0.1961,0.2372,0.7628,0.5505,1.3134,fast_left,True
10.065,3.3455,-0.6823,-1.5549,2.329,0.0259,0.6981,1.2389,74.864,1.3066,0.2611,0.7389,-1.0,-0.2611,fast_left,False
10.357,3.3497,-0.8082,-1.5099,2.4207,0.1029,0.6981,1.3012,84.445,1.4738,0.1988,0.8012,-1.0,-0.1988,left,False
10.563,3.3567,-0.8913,-1.4549,2.4821,0.1544,0.6981,1.3632,90.095,1.5725,0.1368,0.8632,-1.0,-0.1368,left,False
10.866,3.3745,-0.9968,-1.3349,2.5742,0.2316,0.6981,1.4661,96.915,1.6915,0.0339,0.9661,-1.0,-0.0339,left,False
11.166,3.406,-1.0968,-1.1855,2.666,0.3087,0.6981,1.5884,102.232,1.7843,0.0884,0.9116,-1.0,-0.0884,left,False
11.467,3.4521,-1.191,-1.0355,2.7579,0.3858,0.6981,1.7229,106.237,1.8542,0.2229,0.7771,-1.0,-0.2229,left,False
11.757,3.5118,-1.2773,-0.8855,2.8497,0.4629,0.6981,1.8618,109.169,1.9054,0.3618,0.6382,-1.0,-0.3618,left,False
11.957,3.5585,-1.3294,-0.7855,2.9111,0.5143,0.6981,1.9541,110.65,1.9312,0.4541,0.5459,-1.0,-0.4541,left,False
12.169,3.6102,-1.3766,-0.6855,2.9725,0.5658,0.6981,2.0444,111.825,1.9517,0.5444,0.4889,-1.0,-0.5111,left,False
12.466,3.6958,-1.4372,-0.5355,3.0644,0.643,0.6981,2.1739,113.114,1.9742,0.6739,0.4565,-1.0,-0.5435,left,False
12.757,3.7896,-1.4843,-0.3855,3.1562,0.72,0.6981,2.2934,113.968,1.9891,0.7934,0.4266,-1.0,-0.5734,left,False
13.066,3.8893,-1.5168,-0.2355,3.2482,0.7972,0.6981,2.4012,114.516,1.9987,0.9012,0.3997,-1.0,-0.6003,left,False
13.359,3.9927,-1.5341,-0.0855,3.34,0.8743,0.6981,2.4952,114.836,2.0043,0.9952,0.3762,-1.0,-0.6238,left,False
13.658,4.0976,-1.5357,0.0645,3.4319,0.9514,0.6981,2.5746,115.015,2.0074,1.0746,0.3563,-1.0,-0.6437,left,False
13.968,4.2016,-1.5216,0.2145,3.524,0.8998,-0.6981,2.5144,34.366,0.5998,1.0144,0.3714,-0.3746,-0.0032,fast_right,True
14.257,4.3076,-1.4904,0.3589,3.6158,0.8227,-0.6981,2.4144,33.349,0.582,0.9144,0.3964,-0.334,0.0624,fast_right,True
14.465,4.3851,-1.4582,0.4339,3.6772,0.7712,-0.6981,2.3391,32.383,0.5652,0.8391,0.4152,-0.2953,0.1199,fast_right,True
14.767,4.4973,-1.4008,0.5089,3.7692,0.694,-0.6981,2.2178,30.834,0.5381,0.7178,0.4456,-0.2333,0.2122,right,True
15.067,4.6014,-1.3403,0.5389,3.8611,0.6169,-0.6981,2.0926,29.281,0.5111,0.5926,0.4769,-0.1713,0.3056,right,True
15.356,4.6917,-1.2868,0.5239,3.9528,0.5399,-0.6981,1.9704,27.977,0.4883,0.4704,0.5296,-0.1191,0.4105,fast_right,True
15.557,4.7533,-1.2523,0.4889,4.0141,0.4885,-0.6981,1.8912,26.993,0.4711,0.3912,0.6088,-0.0797,0.5291,fast_right,True
15.866,4.8649,-1.1984,0.3989,4.1062,0.4112,-0.6981,1.7795,24.762,0.4322,0.2795,0.7205,0.0095,0.7301,right,True
16.166,4.9783,-1.158,0.2645,4.1981,0.3341,-0.6981,1.6838,22.397,0.3909,0.1838,0.8162,0.1041,0.9203,fast_right,True
16.465,5.0867,-1.137,0.1145,4.2899,0.2571,-0.6981,1.6057,20.248,0.3534,0.1057,0.8943,0.1901,1.0844,fast_straight,True
16.759,5.2181,-1.1313,-0.0299,4.3818,0.1799,-0.6981,1.5552,17.471,0.3049,0.0552,0.9448,0.3011,1.246,fast_left,True
17.069,5.3773,-1.1445,-0.1349,4.4739,0.1027,-0.6981,1.54,14.082,0.2458,0.04,0.96,0.4367,1.3968,fast_straight,True
17.357,5.5126,-1.1672,-0.1949,4.5657,0.0257,-0.6981,1.523,11.558,0.2017,0.023,0.977,0.5377,1.5147,fast_right,True
17.658,5.6689,-1.2001,-0.2211,4.6576,0.0515,0.6981,1.6091,91.059,1.5893,0.1091,0.8909,-1.0,-0.1091,left,False
17.959,5.7912,-1.2303,-0.2699,4.7496,0.1286,0.6981,1.7122,92.528,1.6149,0.2122,0.7878,-1.0,-0.2122,left,False
18.269,5.8921,-1.2594,-0.2849,4.8417,0.2059,0.6981,1.8029,94.363,1.6469,0.3029,0.6971,-1.0,-0.3029,left,False
18.72,5.9932,-1.2878,-0.2549,4.9335,0.283,0.6981,1.8948,95.995,1.6754,0.3948,0.6052,-1.0,-0.3948,left,False
18.876,5.9932,-1.2878,-0.2549,4.9642,0.3087,0.6981,1.8994,97.197,1.6964,0.3994,0.6006,-1.0,-0.3994,left,False
19.167,6.1996,-1.3245,-0.0599,5.1173,0.4372,0.6981,2.0676,98.435,1.718,0.5676,0.4831,-1.0,-0.5169,left,False
19.37,6.2696,-1.3255,0.0395,5.1787,0.4887,0.6981,2.117,98.981,1.7275,0.617,0.4708,-1.0,-0.5292,left,False
19.657,6.3739,-1.3141,0.1895,5.2704,0.5657,0.6981,2.1797,99.586,1.7381,0.6797,0.4551,-1.0,-0.5449,left,False
19.858,6.4419,-1.2978,0.2895,5.3317,0.6171,0.6981,2.2135,99.897,1.7435,0.7135,0.4466,-1.0,-0.5534,fast_left,False
20.157,6.5453,-1.2587,0.4395,5.4237,0.6943,0.6981,2.2521,100.131,1.7476,0.7521,0.437,-1.0,-0.563,left,False
20.467,6.6504,-1.2002,0.5895,5.5158,0.7716,0.6981,2.275,100.082,1.7468,0.775,0.4313,-1.0,-0.5687,fast_left,False
20.757,6.7376,-1.1323,0.7395,5.6075,0.8485,0.6981,2.2805,100.295,1.7505,0.7805,0.4299,-1.0,-0.5701,left,False
20.957,6.7966,-1.0734,0.8395,5.6688,0.8999,0.6981,2.2729,100.252,1.7497,0.7729,0.4318,-1.0,-0.5682,left,False
