elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.528,0.0,0.0,0.0,0.0,0.0,0.6981,0.0,40.0,0.6981,1.5,0.0,-0.6,-0.6,straight,False
0.817,0.2694,-0.1549,-0.2299,0.0,0.0,0.6981,0.3108,69.903,1.22,1.1892,0.0,-1.0,-1.0,straight,False
1.124,0.3103,-0.1645,-0.2299,0.0,0.0,0.6981,0.3512,67.93,1.1856,1.1488,0.0,-1.0,-1.0,straight,False
1.422,0.395,-0.1843,-0.2299,0.0,0.0,0.6981,0.4359,65.016,1.1347,1.0641,0.0,-1.0,-1.0,straight,False
1.724,0.5234,-0.2144,-0.2299,0.0,0.0,0.6981,0.5656,62.274,1.0869,0.9344,0.0656,-1.0,-0.9344,fast_right,False
2.023,0.6653,-0.2477,-0.2341,0.0,0.0,0.6981,0.7099,60.417,1.0545,0.7901,0.2099,-1.0,-0.7901,fast_right,False
2.322,0.7876,-0.2789,-0.2761,0.0,0.0,0.6981,0.8355,59.498,1.0384,0.6645,0.3355,-1.0,-0.6645,fast_right,False
2.624,0.9074,-0.3176,-0.3631,0.0,0.0,0.6981,0.9614,59.293,1.0349,0.5386,0.4614,-1.0,-0.5386,fast_right,False
2.916,1.0223,-0.3691,-0.4949,0.0,0.0,0.6981,1.0869,59.851,1.0446,0.4131,0.5869,-1.0,-0.4131,fast_left,False
3.116,1.0944,-0.4123,-0.5943,0.0307,0.0258,0.6981,1.1503,62.383,1.0888,0.3497,0.6503,-1.0,-0.3497,fast_left,False
3.423,1.1943,-0.4889,-0.7143,0.1229,0.1031,0.6981,1.2241,68.92,1.2029,0.2759,0.7241,-1.0,-0.2759,fast_left,False
3.723,1.2862,-0.575,-0.7893,0.2148,0.1802,0.6981,1.3109,75.179,1.3121,0.1891,0.8109,-1.0,-0.1891,left,False
4.024,1.3705,-0.6629,-0.8193,0.3067,0.2574,0.6981,1.4066,80.865,1.4114,0.0934,0.9066,-1.0,-0.0934,left,False
4.333,1.4424,-0.7394,-0.8043,0.3987,0.3345,0.6981,1.4976,85.818,1.4978,0.0024,0.9976,-1.0,-0.0024,left,False
4.627,1.5171,-0.8133,-0.7443,0.4906,0.4117,0.6981,1.5981,90.04,1.5715,0.0981,0.9019,-1.0,-0.0981,left,False
4.929,1.5974,-0.8808,-0.6393,0.5825,0.4888,0.6981,1.7046,93.462,1.6312,0.2046,0.7954,-1.0,-0.2046,left,False
5.229,1.6855,-0.9377,-0.4949,0.6744,0.5659,0.6981,1.812,96.081,1.6769,0.312,0.688,-1.0,-0.312,left,False
5.528,1.7811,-0.981,-0.3449,0.7664,0.6431,0.6981,1.915,98.005,1.7105,0.415,0.585,-1.0,-0.415,left,False
5.827,1.882,-1.0094,-0.1949,0.8583,0.7202,0.6981,2.0099,99.379,1.7345,0.5099,0.4975,-1.0,-0.5025,left,False
6.125,1.9861,-1.0225,-0.0449,0.9501,0.7972,0.6981,2.094,100.346,1.7514,0.594,0.4765,-1.0,-0.5235,left,False
6.429,2.091,-1.0199,0.1051,1.0421,0.8744,0.6981,2.1653,101.027,1.7633,0.6653,0.4587,-1.0,-0.5413,fast_left,False
6.726,2.1984,-1.0007,0.2551,1.1341,0.9516,0.6981,2.2235,101.402,1.7698,0.7235,0.4441,-1.0,-0.5559,fast_left,False
7.016,2.3177,-0.9604,0.4051,1.2257,0.8999,-0.6981,2.1571,19.588,0.3419,0.6571,0.4607,0.2165,0.6772,right,True
7.25,2.3928,-0.9242,0.5045,1.287,0.8484,-0.6981,2.0892,18.045,0.3149,0.5892,0.4777,0.2782,0.7559,right,True
7.418,2.4544,-0.887,0.5895,1.3484,0.797,-0.6981,2.0147,16.703,0.2915,0.5147,0.4963,0.3319,0.8282,right,True
7.728,2.5388,-0.8247,0.6795,1.4406,0.7196,-0.6981,1.8949,14.58,0.2545,0.3949,0.6051,0.4168,1.0218,straight,True
8.031,2.622,-0.7539,0.7245,1.5325,0.6425,-0.6981,1.7711,12.037,0.2101,0.2711,0.7289,0.5185,1.2474,fast_right,True
8.329,2.7254,-0.6617,0.7259,1.6243,0.5654,-0.6981,1.6487,8.096,0.1413,0.1487,0.8513,0.6761,1.5275,right,True
8.626,2.8179,-0.5821,0.6839,1.7163,0.4882,-0.6981,1.536,4.174,0.0729,0.036,0.964,0.833,1.7971,right,True
8.927,2.9016,-0.5188,0.5969,1.8082,0.4111,-0.6981,1.4354,0.379,0.0066,0.0646,0.9354,0.9848,1.9203,fast_right,True
9.228,2.9954,-0.463,0.4651,1.9001,0.334,-0.6981,1.3546,3.96,0.0691,0.1454,0.8546,0.8416,1.6962,fast_right,True
9.529,3.1116,-0.4145,0.3151,1.992,0.2569,-0.6981,1.3054,9.05,0.158,0.1946,0.8054,0.638,1.4434,fast_right,True
9.827,3.2337,-0.384,0.1651,2.084,0.1797,-0.6981,1.2805,13.883,0.2423,0.2195,0.7805,0.4447,1.2251,fast_right,True
10.128,3.359,-0.372,0.0151,2.1759,0.1026,-0.6981,1.2747,18.143,0.3167,0.2253,0.7747,0.2743,1.049,fast_right,True
10.428,3.4847,-0.3789,-0.1349,2.2679,0.0254,-0.6981,1.2822,21.621,0.3774,0.2178,0.7822,0.1352,0.9174,fast_right,True
10.728,3.6079,-0.4045,-0.2849,2.3597,0.0517,0.6981,1.329,60.077,1.0485,0.171,0.829,-1.0,-0.171,fast_left,False
11.028,3.726,-0.4482,-0.4307,2.4516,0.1288,0.6981,1.3989,64.36,1.1233,0.1011,0.8989,-1.0,-0.1011,left,False
11.33,3.8338,-0.5048,-0.5387,2.5438,0.2061,0.6981,1.4729,68.858,1.2018,0.0271,0.9729,-1.0,-0.0271,left,False
11.618,3.9221,-0.5616,-0.6017,2.6353,0.2829,0.6981,1.5392,73.278,1.2789,0.0392,0.9608,-1.0,-0.0392,left,False
11.929,4.0079,-0.6221,-0.6197,2.7274,0.3602,0.6981,1.6139,77.493,1.3525,0.1139,0.8861,-1.0,-0.1139,left,False
12.228,4.0939,-0.6823,-0.5927,2.8194,0.4374,0.6981,1.6965,81.299,1.4189,0.1965,0.8035,-1.0,-0.1965,left,False
12.528,4.1827,-0.7383,-0.5207,2.9112,0.5145,0.6981,1.785,84.576,1.4761,0.285,0.715,-1.0,-0.285,left,False
12.823,4.2763,-0.7858,-0.4037,3.0031,0.5915,0.6981,1.8757,87.252,1.5228,0.3757,0.6243,-1.0,-0.3757,fast_left,False
13.129,4.3794,-0.8215,-0.2549,3.0951,0.6688,0.6981,1.9673,89.246,1.5576,0.4673,0.5327,-1.0,-0.4673,left,False
13.426,4.499,-0.844,-0.1049,3.1871,0.7459,0.6981,2.0613,90.474,1.5791,0.5613,0.4847,-1.0,-0.5153,fast_left,False
13.73,4.608,-0.8476,0.0451,3.279,0.823,0.6981,2.1348,91.498,1.5969,0.6348,0.4663,-1.0,-0.5337,fast_left,False
14.021,4.7331,-0.8332,0.1951,3.3708,0.9,0.6981,2.2045,91.833,1.6028,0.7045,0.4489,-1.0,-0.5511,fast_left,False
14.326,4.8545,-0.8002,0.3451,3.4629,0.951,-0.6981,2.2369,11.526,0.2012,0.7369,0.4408,0.5389,0.9797,fast_right,True
14.719,4.9698,-0.7495,0.4909,3.5548,0.8739,-0.6981,2.1535,8.924,0.1557,0.6535,0.4616,0.643,1.1047,right,True
14.875,4.9698,-0.7495,0.4909,3.5852,0.8484,-0.6981,2.1143,9.091,0.1587,0.6143,0.4714,0.6364,1.1078,right,True
15.129,5.1355,-0.6426,0.6459,3.708,0.7453,-0.6981,1.991,4.196,0.0732,0.491,0.509,0.8322,1.3412,right,True
15.428,5.2181,-0.5778,0.6789,3.7999,0.6682,-0.6981,1.8878,1.303,0.0227,0.3878,0.6122,0.9479,1.5601,right,True
15.732,5.2999,-0.512,0.6669,3.8918,0.5911,-0.6981,1.7888,1.925,0.0336,0.2888,0.7112,0.923,1.6342,right,True
16.017,5.3839,-0.449,0.6099,3.9835,0.5142,-0.6981,1.6996,5.481,0.0957,0.1996,0.8004,0.7808,1.5811,right,True
16.217,5.4423,-0.4104,0.5469,4.0448,0.4627,-0.6981,1.6479,8.002,0.1397,0.1479,0.8521,0.6799,1.532,right,True
16.417,5.5033,-0.3762,0.4639,4.1061,0.4113,-0.6981,1.6039,10.594,0.1849,0.1039,0.8961,0.5763,1.4723,fast_right,True
16.617,5.5678,-0.3475,0.3651,4.1674,0.3599,-0.6981,1.5689,13.202,0.2304,0.0689,0.9311,0.4719,1.403,right,True
16.817,5.645,-0.3219,0.2651,4.2287,0.3084,-0.6981,1.5503,16.009,0.2794,0.0503,0.9497,0.3596,1.3094,fast_right,True
17.028,5.7159,-0.306,0.1651,4.2902,0.2568,-0.6981,1.5327,18.456,0.3221,0.0327,0.9673,0.2617,1.229,fast_right,True
17.329,5.8392,-0.2944,0.0151,4.3821,0.1797,-0.6981,1.5323,21.977,0.3836,0.0323,0.9677,0.1209,1.0886,fast_right,True
17.629,5.9649,-0.3013,-0.1349,4.4741,0.1025,-0.6981,1.5445,24.844,0.4336,0.0445,0.9555,0.0062,0.9617,fast_right,True
17.926,6.0881,-0.3269,-0.2849,4.5659,0.0255,-0.6981,1.5625,26.967,0.4707,0.0625,0.9375,-0.0787,0.8588,fast_right,True
18.226,6.2062,-0.3706,-0.4349,4.6579,0.0517,0.6981,1.6049,55.257,0.9644,0.1049,0.8951,-1.0,-0.1049,left,False
18.528,6.3128,-0.4292,-0.5807,4.7498,0.1289,0.6981,1.6596,59.65,1.0411,0.1596,0.8404,-1.0,-0.1596,left,False
18.829,6.3973,-0.4915,-0.6887,4.8417,0.206,0.6981,1.7048,64.149,1.1196,0.2048,0.7952,-1.0,-0.2048,left,False
19.126,6.4761,-0.5608,-0.7517,4.9337,0.2831,0.6981,1.7582,68.687,1.1988,0.2582,0.7418,-1.0,-0.2582,left,False
19.429,6.5519,-0.6335,-0.7697,5.0256,0.3602,0.6981,1.8213,73.066,1.2752,0.3213,0.6787,-1.0,-0.3213,fast_left,False
19.728,6.6311,-0.7087,-0.7427,5.1175,0.4373,0.6981,1.8985,77.132,1.3462,0.3985,0.6015,-1.0,-0.3985,left,False
20.03,6.7231,-0.7885,-0.6707,5.2093,0.5144,0.6981,1.9973,80.718,1.4088,0.4973,0.5027,-1.0,-0.4973,left,False
20.328,6.8085,-0.8494,-0.5537,5.3013,0.5916,0.6981,2.0853,83.713,1.4611,0.5853,0.4787,-1.0,-0.5213,left,False
20.631,6.9014,-0.8983,-0.4049,5.3933,0.6688,0.6981,2.1749,86.1,1.5027,0.6749,0.4563,-1.0,-0.5437,left,False
20.927,7.0004,-0.9328,-0.2549,5.4851,0.7458,0.6981,2.2614,87.926,1.5346,0.7614,0.4347,-1.0,-0.5653,fast_left,False
21.127,7.0691,-0.9474,-0.1549,5.5466,0.7974,0.6981,2.3157,88.892,1.5515,0.8157,0.4211,-1.0,-0.5789,left,False
21.424,7.1873,-0.9575,-0.0049,5.6384,0.8745,0.6981,2.399,89.786,1.5671,0.899,0.4002,-1.0,-0.5998,fast_left,False
21.794,7.2962,-0.9502,0.1451,5.7303,0.9516,0.6981,2.4635,90.533,1.5801,0.9635,0.3841,-1.0,-0.6159,left,False
21.95,7.2962,-0.9502,0.1451,5.7607,0.9513,-0.6981,2.444,11.078,0.1934,0.944,0.389,0.5569,0.9459,fast_right,True
22.228,7.4879,-0.8989,0.3921,5.8836,0.8482,-0.6981,2.372,7.438,0.1298,0.872,0.407,0.7025,1.1095,right,True
22.529,7.5975,-0.8464,0.5031,5.9755,0.7711,-0.6981,2.2907,4.919,0.0858,0.7907,0.4273,0.8033,1.2306,right,True
22.82,7.6877,-0.7926,0.5691,6.0672,0.6941,-0.6981,2.1992,2.535,0.0442,0.6992,0.4502,0.8986,1.3488,right,True
23.129,7.7754,-0.7349,0.5901,6.1594,0.6168,-0.6981,2.1068,0.091,0.0016,0.6068,0.4733,0.9964,1.4697,right,True
23.422,7.8631,-0.6771,0.5661,6.2511,0.5398,-0.6981,2.0198,2.95,0.0515,0.5198,0.4951,0.882,1.377,fast_right,True
23.727,7.9581,-0.6206,0.4971,6.3432,0.4625,-0.6981,1.9445,6.151,0.1074,0.4445,0.5555,0.754,1.3094,fast_right,True
24.028,8.0716,-0.5661,0.3831,6.435,0.3855,-0.6981,1.8931,9.826,0.1715,0.3931,0.6069,0.607,1.2138,right,True
24.329,8.1873,-0.5282,0.2351,6.527,0.3083,-0.6981,1.8591,13.261,0.2314,0.3591,0.6409,0.4696,1.1105,fast_right,True
24.629,8.2949,-0.5105,0.0851,6.619,0.2311,-0.6981,1.8327,16.132,0.2816,0.3327,0.6673,0.3547,1.0221,right,True
24.928,8.4166,-0.5084,-0.0649,6.7109,0.154,-0.6981,1.8298,18.778,0.3277,0.3298,0.6702,0.2489,0.9191,right,True
25.227,8.5205,-0.5225,-0.2149,6.8028,0.0769,-0.6981,1.8193,20.765,0.3624,0.3193,0.6807,0.1694,0.8501,right,True
25.528,8.6212,-0.552,-0.3649,6.8947,0.0003,0.6981,1.8127,57.737,1.0077,0.3127,0.6873,-1.0,-0.3127,left,False
25.827,8.7164,-0.5961,-0.5107,6.9866,0.0773,0.6981,1.8563,61.273,1.0694,0.3563,0.6437,-1.0,-0.3563,left,False
26.129,8.805,-0.6523,-0.6187,7.0785,0.1545,0.6981,1.9057,65.047,1.1353,0.4057,0.5943,-1.0,-0.4057,left,False
26.429,8.8885,-0.716,-0.6817,7.1705,0.2317,0.6981,1.962,68.882,1.2022,0.462,0.538,-1.0,-0.462,left,False
26.728,8.9692,-0.7831,-0.6997,7.2624,0.3088,0.6981,2.0262,72.608,1.2672,0.5262,0.4934,-1.0,-0.5066,left,False
27.028,9.0501,-0.85,-0.6727,7.3543,0.3859,0.6981,2.0984,76.086,1.3279,0.5984,0.4754,-1.0,-0.5246,left,False
27.329,9.1342,-0.913,-0.6007,7.4463,0.4631,0.6981,2.1777,79.188,1.3821,0.6777,0.4556,-1.0,-0.5444,fast_left,False
27.628,9.2273,-0.9698,-0.4837,7.5381,0.5402,0.6981,2.2657,81.795,1.4276,0.7657,0.4336,-1.0,-0.5664,fast_left,False
27.932,9.3425,-1.0206,-0.3349,7.6301,0.6173,0.6981,2.3696,83.726,1.4613,0.8696,0.4076,-1.0,-0.5924,fast_left,False
28.218,9.464,-1.0535,-0.1849,7.7218,0.6943,0.6981,2.4678,85.092,1.4851,0.9678,0.383,-1.0,-0.617,fast_left,False
28.426,9.5472,-1.0652,-0.0849,7.7833,0.7458,0.6981,2.5281,85.756,1.4967,1.0281,0.368,-1.0,-0.632,fast_left,False
28.717,9.673,-1.0671,0.0651,7.875,0.8228,0.6981,2.6086,86.427,1.5084,1.1086,0.3479,-1.0,-0.6521,fast_left,False
29.025,9.7978,-1.0501,0.2151,7.967,0.9,0.6981,2.6748,86.81,1.5151,1.1748,0.3313,-1.0,-0.6687,left,False
29.328,9.9146,-1.0161,0.3651,8.0591,0.9511,-0.6981,2.7042,6.674,0.1165,1.2042,0.3239,0.7331,1.057,fast_straight,True
29.715,10.0135,-0.97,0.5109,8.1511,0.8739,-0.6981,2.6208,4.714,0.0823,1.1208,0.3448,0.8114,1.1562,fast_right,True
29.871,10.0135,-0.97,0.5109,8.1814,0.8484,-0.6981,2.5813,4.786,0.0835,1.0813,0.3547,0.8086,1.1632,fast_right,True
30.127,10.2109,-0.8361,0.6659,8.3042,0.7454,-0.6981,2.4773,0.327,0.0057,0.9773,0.3807,0.9869,1.3676,fast_right,True
30.423,10.3085,-0.7563,0.6989,8.396,0.6684,-0.6981,2.3848,3.315,0.0579,0.8848,0.4038,0.8674,1.2712,right,True
30.729,10.4018,-0.6781,0.6869,8.488,0.5912,-0.6981,2.2965,6.446,0.1125,0.7965,0.4259,0.7421,1.168,right,True
31.028,10.4845,-0.6134,0.6299,8.58,0.514,-0.6981,2.2132,9.376,0.1636,0.7132,0.4467,0.625,1.0717,right,True
31.328,10.5719,-0.5554,0.5279,8.6719,0.4369,-0.6981,2.1435,12.426,0.2169,0.6435,0.4641,0.503,0.9671,fast_right,True
31.629,10.6696,-0.5068,0.3851,8.7638,0.3597,-0.6981,2.0936,15.55,0.2714,0.5936,0.4766,0.378,0.8546,fast_right,True
31.931,10.7893,-0.4678,0.2351,8.8558,0.2826,-0.6981,2.074,18.79,0.328,0.574,0.4815,0.2484,0.7299,right,True
32.22,10.9093,-0.4476,0.0851,8.9475,0.2056,-0.6981,2.0677,21.585,0.3767,0.5677,0.4831,0.1366,0.6197,right,True
32.529,11.0142,-0.446,-0.0649,9.0396,0.1283,-0.6981,2.0564,23.783,0.4151,0.5564,0.4859,0.0487,0.5346,fast_right,True
32.829,11.1223,-0.4609,-0.2149,9.1316,0.0512,-0.6981,2.0555,25.576,0.4464,0.5555,0.4861,-0.023,0.4631,right,True
33.129,11.2391,-0.4948,-0.3649,9.2235,0.026,0.6981,2.0819,54.487,0.951,0.5819,0.4795,-1.0,-0.5205,left,False
33.427,11.3343,-0.539,-0.5107,9.3154,0.1031,0.6981,2.1186,57.642,1.006,0.6186,0.4704,-1.0,-0.5296,fast_left,False
33.718,11.4264,-0.5976,-0.6187,9.4071,0.18,0.6981,2.1639,61.06,1.0657,0.6639,0.459,-1.0,-0.541,left,False
33.918,11.4932,-0.6474,-0.6657,9.4684,0.2315,0.6981,2.2074,63.464,1.1077,0.7074,0.4482,-1.0,-0.5518,left,False
34.118,11.5492,-0.6927,-0.6927,9.5297,0.2829,0.6981,2.2429,65.783,1.1481,0.7429,0.4393,-1.0,-0.5607,left,False
34.417,11.6297,-0.7601,-0.6957,9.6216,0.36,0.6981,2.2994,69.153,1.207,0.7994,0.4251,-1.0,-0.5749,left,False
34.617,11.6838,-0.8045,-0.6727,9.6829,0.4114,0.6981,2.3414,71.287,1.2442,0.8414,0.4146,-1.0,-0.5854,fast_left,False
34.818,11.7398,-0.8475,-0.6297,9.7442,0.4629,0.6981,2.3874,73.291,1.2792,0.8874,0.4031,-1.0,-0.5969,left,False
35.127,11.8384,-0.9131,-0.5277,9.8362,0.5401,0.6981,2.4739,75.973,1.326,0.9739,0.3815,-1.0,-0.6185,left,False
35.428,11.9322,-0.9599,-0.3849,9.9282,0.6173,0.6981,2.5502,78.205,1.3649,1.0502,0.3624,-1.0,-0.6376,left,False
35.728,12.032,-0.9924,-0.2349,10.0201,0.6944,0.6981,2.6255,79.978,1.3959,1.1255,0.3436,-1.0,-0.6564,fast_left,False
36.026,12.1396,-1.0101,-0.0849,10.112,0.7715,0.6981,2.6992,81.306,1.4191,1.1992,0.3252,-1.0,-0.6748,fast_left,False
36.317,12.2655,-1.012,0.0651,10.2038,0.8485,0.6981,2.7771,82.063,1.4323,1.2771,0.3057,-1.0,-0.6943,fast_left,False
36.563,12.3489,-1.0028,0.1651,10.2651,0.8999,0.6981,2.8219,82.398,1.4381,1.3219,0.2945,-1.0,-0.7055,fast_left,False
36.718,12.3489,-1.0028,0.1651,10.2957,0.9257,0.6981,2.8168,83.205,1.4522,1.3168,0.2958,-1.0,-0.7042,left,False
36.92,12.5105,-0.9598,0.3651,10.3877,0.9255,-0.6981,2.8391,1.61,0.0281,1.3391,0.2902,0.9356,1.2258,right,True
37.228,12.6075,-0.9149,0.5095,10.4797,0.8483,-0.6981,2.7634,0.352,0.0061,1.2634,0.3091,0.9859,1.2951,right,True
37.528,12.6963,-0.859,0.6145,10.5716,0.7711,-0.6981,2.6779,2.502,0.0437,1.1779,0.3305,0.8999,1.2304,right,True
37.828,12.7801,-0.7958,0.6745,10.6636,0.694,-0.6981,2.5882,4.859,0.0848,1.0882,0.3529,0.8057,1.1586,right,True
38.128,12.8614,-0.7293,0.6895,10.7555,0.6169,-0.6981,2.4994,7.411,0.1293,0.9994,0.3752,0.7036,1.0787,right,True
38.429,12.9431,-0.6634,0.6595,10.8474,0.5398,-0.6981,2.4165,10.14,0.177,0.9165,0.3959,0.5944,0.9903,right,True
38.728,13.028,-0.6017,0.5845,10.9394,0.4625,-0.6981,2.3441,12.999,0.2269,0.8441,0.414,0.48,0.894,fast_right,True
39.027,13.1221,-0.5464,0.4645,11.0313,0.3855,-0.6981,2.2891,15.977,0.2788,0.7891,0.4277,0.3609,0.7886,right,True
39.329,13.2344,-0.4994,0.3151,11.1232,0.3083,-0.6981,2.2604,19.063,0.3327,0.7604,0.4349,0.2375,0.6724,right,True
39.631,13.3361,-0.4739,0.1651,11.2152,0.2312,-0.6981,2.2351,21.611,0.3772,0.7351,0.4412,0.1356,0.5768,right,True
39.928,13.4406,-0.464,0.0151,11.3071,0.1541,-0.6981,2.2212,23.844,0.4162,0.7212,0.4447,0.0462,0.4909,right,True
40.228,13.5453,-0.4697,-0.1349,11.399,0.0769,-0.6981,2.2148,25.711,0.4487,0.7148,0.4463,-0.0284,0.4179,fast_right,True
40.53,13.6521,-0.4921,-0.2849,11.4909,0.0002,0.6981,2.2165,52.834,0.9221,0.7165,0.4459,-1.0,-0.5541,left,False
40.829,13.7663,-0.5342,-0.4307,11.5828,0.0773,0.6981,2.2675,55.645,0.9712,0.7675,0.4331,-1.0,-0.5669,left,False
41.127,13.8591,-0.5831,-0.5387,11.6748,0.1545,0.6981,2.3055,58.657,1.0238,0.8055,0.4236,-1.0,-0.5764,fast_left,False
41.426,13.9509,-0.6422,-0.6017,11.7667,0.2316,0.6981,2.3525,61.805,1.0787,0.8525,0.4119,-1.0,-0.5881,left,False
41.728,14.0505,-0.7124,-0.6197,11.8586,0.3087,0.6981,2.418,64.979,1.1341,0.918,0.3955,-1.0,-0.6045,left,False
42.027,14.1365,-0.7726,-0.5927,11.9505,0.3859,0.6981,2.474,67.922,1.1855,0.974,0.3815,-1.0,-0.6185,left,False
42.327,14.2253,-0.8286,-0.5207,12.0424,0.463,0.6981,2.5363,70.613,1.2324,1.0363,0.3659,-1.0,-0.6341,left,False
42.63,14.3188,-0.8761,-0.4037,12.1344,0.5402,0.6981,2.6034,72.957,1.2733,1.1034,0.3492,-1.0,-0.6508,left,False
42.923,14.4179,-0.9106,-0.2549,12.2262,0.6172,0.6981,2.6716,74.88,1.3069,1.1716,0.3321,-1.0,-0.6679,left,False
43.226,14.521,-0.9299,-0.1049,12.3182,0.6944,0.6981,2.7369,76.403,1.3335,1.2369,0.3158,-1.0,-0.6842,fast_left,False
43.528,14.6301,-0.9335,0.0451,12.4101,0.7715,0.6981,2.7991,77.525,1.3531,1.2991,0.3002,-1.0,-0.6998,left,False
43.887,14.751,-0.9197,0.1951,12.5021,0.8487,0.6981,2.8609,78.179,1.3645,1.3609,0.2848,-1.0,-0.7152,fast_left,False
44.042,14.751,-0.9197,0.1951,12.5325,0.8742,0.6981,2.853,78.961,1.3781,1.353,0.2867,-1.0,-0.7133,fast_left,False
44.328,14.9299,-0.8603,0.4451,12.6553,0.9511,-0.6981,2.9078,1.467,0.0256,1.4078,0.2731,0.9413,1.2144,right,True
44.632,15.0359,-0.8006,0.5909,12.7472,0.874,-0.6981,2.8359,3.808,0.0665,1.3359,0.291,0.8477,1.1387,right,True
44.928,15.1198,-0.7375,0.6989,12.8391,0.7969,-0.6981,2.7488,6.068,0.1059,1.2488,0.3128,0.7573,1.0701,right,True
