elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.942,-0.3844,0.3433,0.1969,0.0,0.0,0.6981,0.5154,98.236,1.7145,0.9846,0.0154,-1.0,-0.9846,straight,False
1.234,-0.3789,0.3444,0.1969,0.0,0.0,0.6981,0.512,97.735,1.7058,0.988,0.012,-1.0,-0.988,straight,False
1.54,-0.3348,0.3532,0.1969,0.0,0.0,0.6981,0.4866,93.469,1.6313,1.0134,0.0,-1.0,-1.0,straight,False
1.839,-0.2465,0.3708,0.1969,0.0,0.0,0.6981,0.4453,83.62,1.4594,1.0547,0.0,-1.0,-1.0,straight,False
2.139,-0.1147,0.3971,0.1969,0.0,0.0,0.6981,0.4133,66.116,1.1539,1.0867,0.0,-1.0,-1.0,straight,False
2.442,0.0324,0.4264,0.1969,0.0,0.0,0.6981,0.4277,45.66,0.7969,1.0723,0.0,-0.8264,-0.8264,straight,False
2.739,0.1795,0.4558,0.1969,0.0,0.0,0.6981,0.4898,28.508,0.4976,1.0102,0.0,-0.1403,-0.1403,straight,False
3.032,0.3266,0.4851,0.1969,0.0,0.0,0.6981,0.5848,16.054,0.2802,0.9152,0.0848,0.3579,0.4427,straight,True
3.233,0.4246,0.5047,0.1969,0.0307,0.0258,0.6981,0.6201,10.563,0.1844,0.8799,0.1201,0.5775,0.6976,straight,True
3.534,0.5717,0.5341,0.1969,0.1227,0.1029,0.6981,0.6225,3.832,0.0669,0.8775,0.1225,0.8467,0.9692,straight,True
3.841,0.7188,0.5634,0.1969,0.2148,0.1802,0.6981,0.6332,2.758,0.0481,0.8668,0.1332,0.8897,1.0229,straight,True
4.141,0.8659,0.5928,0.1969,0.3067,0.2573,0.6981,0.6521,9.046,0.1579,0.8479,0.1521,0.6381,0.7903,fast_left,True
4.433,1.0075,0.6211,0.2025,0.3984,0.3343,0.6981,0.6733,14.787,0.2581,0.8267,0.1733,0.4085,0.5818,fast_left,True
4.637,1.0896,0.6388,0.2275,0.4597,0.3858,0.6981,0.6788,18.115,0.3162,0.8212,0.1788,0.2754,0.4542,fast_left,True
4.939,1.2114,0.671,0.3025,0.5516,0.4629,0.6981,0.6918,22.491,0.3925,0.8082,0.1918,0.1004,0.2922,fast_left,True
5.246,1.3295,0.7148,0.4225,0.6437,0.5402,0.6981,0.7076,25.715,0.4488,0.7924,0.2076,-0.0286,0.179,fast_left,True
5.55,1.4405,0.7742,0.5719,0.7356,0.6172,0.6981,0.7221,27.443,0.479,0.7779,0.2221,-0.0977,0.1244,fast_left,True
5.835,1.5413,0.8496,0.7219,0.8274,0.6943,0.6981,0.7305,27.725,0.4839,0.7695,0.2305,-0.109,0.1215,fast_left,True
6.148,1.6297,0.9392,0.8719,0.9195,0.7715,0.6981,0.7297,26.717,0.4663,0.7703,0.2297,-0.0687,0.161,fast_left,True
6.449,1.7038,1.041,1.0219,1.0115,0.8487,0.6981,0.7185,24.477,0.4272,0.7815,0.2185,0.0209,0.2394,fast_left,True
6.746,1.7618,1.1527,1.1719,1.1034,0.9259,0.6981,0.6964,20.986,0.3663,0.8036,0.1964,0.1606,0.3569,fast_left,True
7.045,1.8024,1.2719,1.3219,1.1953,0.9254,-0.6981,0.699,69.71,1.2167,0.801,0.199,-1.0,-0.801,fast_right,False
7.336,1.8249,1.3957,1.4663,1.287,0.8484,-0.6981,0.7674,85.5,1.4922,0.7326,0.2674,-1.0,-0.7326,fast_right,False
7.646,1.8314,1.5215,1.5713,1.3791,0.7712,-0.6981,0.8761,98.917,1.7264,0.6239,0.3761,-1.0,-0.6239,fast_right,False
7.946,1.8273,1.6474,1.6313,1.471,0.694,-0.6981,1.0178,109.509,1.9113,0.4822,0.5178,-1.0,-0.4822,fast_right,False
8.249,1.8184,1.7731,1.6463,1.563,0.6168,-0.6981,1.1841,117.547,2.0516,0.3159,0.6841,-1.0,-0.3159,right,False
8.552,1.8104,1.8946,1.6163,1.6549,0.5398,-0.6981,1.3638,123.452,2.1546,0.1362,0.8638,-1.0,-0.1362,right,False
8.849,1.8089,1.9996,1.5413,1.7469,0.4626,-0.6981,1.5383,127.689,2.2286,0.0383,0.9617,-1.0,-0.0383,right,False
9.146,1.8175,2.1042,1.4213,1.8388,0.3855,-0.6981,1.7188,130.71,2.2813,0.2188,0.7812,-1.0,-0.2188,right,False
9.447,1.8402,2.2066,1.2719,1.9307,0.3083,-0.6981,1.9004,132.729,2.3166,0.4004,0.5996,-1.0,-0.4004,right,False
9.804,1.8781,2.3044,1.1219,2.0226,0.2312,-0.6981,2.0782,133.987,2.3385,0.5782,0.4804,-1.0,-0.5196,right,False
9.959,1.8781,2.3044,1.1219,2.053,0.2057,-0.6981,2.1061,134.766,2.3521,0.6061,0.4735,-1.0,-0.5265,right,False
10.244,1.9721,2.4515,0.8719,2.1757,0.1027,-0.6981,2.3576,134.956,2.3554,0.8576,0.4106,-1.0,-0.5894,right,False
10.548,2.045,2.5269,0.7219,2.2677,0.0255,-0.6981,2.5112,135.087,2.3577,1.0112,0.3722,-1.0,-0.6278,right,False
10.846,2.1284,2.5905,0.5719,2.3596,0.0516,0.6981,2.5494,55.204,0.9635,1.0494,0.3626,-1.0,-0.6374,fast_right,False
11.149,2.2254,2.6434,0.4219,2.4516,0.1288,0.6981,2.5248,55.14,0.9624,1.0248,0.3688,-1.0,-0.6312,fast_left,False
11.445,2.3436,2.6869,0.2761,2.5435,0.2059,0.6981,2.4891,54.606,0.9531,0.9891,0.3777,-1.0,-0.6223,fast_left,False
11.748,2.4664,2.7146,0.1681,2.6354,0.283,0.6981,2.4375,53.976,0.9421,0.9375,0.3906,-1.0,-0.6094,fast_left,False
12.045,2.5912,2.7316,0.1051,2.7273,0.3601,0.6981,2.3754,53.283,0.93,0.8754,0.4062,-1.0,-0.5938,fast_left,False
12.344,2.7167,2.7433,0.0871,2.8192,0.4373,0.6981,2.3083,52.546,0.9171,0.8083,0.4229,-1.0,-0.5771,fast_left,False
12.634,2.8421,2.7554,0.1141,2.911,0.5143,0.6981,2.2421,51.761,0.9034,0.7421,0.4395,-1.0,-0.5605,fast_left,False
12.834,2.9254,2.7664,0.1571,2.9723,0.5657,0.6981,2.2012,51.222,0.894,0.7012,0.4497,-1.0,-0.5503,fast_straight,False
13.147,3.0543,2.7926,0.2479,3.0644,0.643,0.6981,2.1497,50.27,0.8774,0.6497,0.4626,-1.0,-0.5374,left,False
13.446,3.2078,2.8368,0.3161,3.1564,0.7201,0.6981,2.1172,48.607,0.8484,0.6172,0.4707,-0.9443,-0.4736,fast_straight,True
13.748,3.3363,2.8849,0.4069,3.2482,0.7972,0.6981,2.0895,47.586,0.8305,0.5895,0.4776,-0.9034,-0.4258,straight,True
14.046,3.481,2.9525,0.4639,3.3402,0.8744,0.6981,2.083,46.123,0.805,0.583,0.4793,-0.8449,-0.3657,fast_right,True
