elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.624,0.0,0.0,0.0,0.5,-1.0,0.0,1.118,116.565,2.0344,0.382,0.618,-1.0,-0.382,fast_left,False
0.852,0.1853,-0.2694,-0.0607,0.5,-1.0,0.0,0.7955,113.304,1.9775,0.7045,0.2955,-1.0,-0.7045,fast_left,False
1.156,0.2213,-0.271,-0.0247,0.5,-1.0,0.0,0.7805,110.924,1.936,0.7195,0.2805,-1.0,-0.7195,fast_left,False
1.452,0.3022,-0.2699,0.0563,0.5,-1.0,0.0,0.7564,105.157,1.8353,0.7436,0.2564,-1.0,-0.7436,fast_left,False
1.652,0.3803,-0.2628,0.1353,0.5,-1.0,0.0,0.7469,99.223,1.7318,0.7531,0.2469,-1.0,-0.7531,fast_left,False
1.957,0.5036,-0.2374,0.2823,0.5,-1.0,0.0,0.7626,89.73,1.5661,0.7374,0.2626,-1.0,-0.7374,fast_left,False
2.258,0.6217,-0.194,0.4323,0.5,-1.0,0.0,0.8152,81.411,1.4209,0.6848,0.3152,-1.0,-0.6848,fast_left,False
2.557,0.7321,-0.1334,0.5823,0.5,-1.0,0.0,0.8972,75.009,1.3091,0.6028,0.3972,-1.0,-0.6028,fast_left,False
2.758,0.8001,-0.0841,0.6823,0.5,-1.0,0.0,0.9638,71.861,1.2542,0.5362,0.4638,-1.0,-0.5362,fast_left,False
3.052,0.892,0.0019,0.8323,0.5401,-1.0,0.0,1.0619,70.648,1.233,0.4381,0.5619,-1.0,-0.4381,fast_right,False
3.351,0.9701,0.1007,0.9767,0.6601,-1.0,0.0,1.1435,74.273,1.2963,0.3565,0.6435,-1.0,-0.3565,fast_right,False
3.658,1.035,0.2086,1.0817,0.7802,-1.0,0.0,1.2352,78.098,1.3631,0.2648,0.7352,-1.0,-0.2648,fast_right,False
3.957,1.0906,0.3216,1.1417,0.9002,-1.0,0.0,1.3353,81.804,1.4277,0.1647,0.8353,-1.0,-0.1647,right,False
4.254,1.1395,0.4316,1.1567,1.0201,-1.0,0.0,1.4366,85.23,1.4875,0.0634,0.9366,-1.0,-0.0634,right,False
4.453,1.168,0.4956,1.1417,1.1001,-1.0,0.0,1.4971,87.398,1.5254,0.0029,0.9971,-1.0,-0.0029,right,False
4.653,1.198,0.5588,1.1067,1.1801,-1.0,0.0,1.5589,89.34,1.5593,0.0589,0.9411,-1.0,-0.0589,right,False
5.01,1.2486,0.6508,1.0167,1.3002,-1.0,0.0,1.6516,91.792,1.6021,0.1516,0.8484,-1.0,-0.1516,right,False
5.165,1.2486,0.6508,1.0167,1.3401,-1.0,0.0,1.6534,93.173,1.6262,0.1534,0.8466,-1.0,-0.1534,right,False
5.464,1.3558,0.7886,0.7823,1.5003,-1.0,0.0,1.7944,94.619,1.6514,0.2944,0.7056,-1.0,-0.2944,right,False
5.764,1.4352,0.8572,0.6323,1.6202,-1.0,0.0,1.8664,95.69,1.6701,0.3664,0.6336,-1.0,-0.3664,right,False
6.062,1.5239,0.9131,0.4823,1.7402,-1.0,0.0,1.9253,96.45,1.6834,0.4253,0.5747,-1.0,-0.4253,right,False
6.36,1.6201,0.9551,0.3323,1.8603,-1.0,0.0,1.9698,97.004,1.693,0.4698,0.5302,-1.0,-0.4698,right,False
6.652,1.7214,0.9823,0.1823,1.98,-1.0,0.0,1.9991,97.435,1.7006,0.4991,0.5009,-1.0,-0.4991,right,False
6.853,1.7907,0.9919,0.0823,2.06,-1.0,0.0,2.01,97.702,1.7052,0.51,0.4975,-1.0,-0.5025,right,False
7.053,1.8606,0.9945,-0.0177,2.1401,-1.0,0.0,2.014,97.976,1.71,0.514,0.4965,-1.0,-0.5035,fast_right,False
7.358,1.9706,0.9846,-0.1677,2.2602,-1.0,0.0,2.0056,98.3,1.7157,0.5056,0.4986,-1.0,-0.5014,fast_right,False
7.664,2.093,0.9549,-0.3177,2.3802,-1.0,0.0,1.9759,98.359,1.7167,0.4759,0.5241,-1.0,-0.4759,fast_right,False
7.966,2.2095,0.9073,-0.4677,2.5,-0.9997,1.5708,1.9291,8.66,0.1511,0.4291,0.5709,0.6536,1.2245,left,True
8.253,2.313,0.846,-0.6121,2.5,-0.8799,1.5708,1.7361,6.182,0.1079,0.2361,0.7639,0.7527,1.5166,left,True
8.553,2.3956,0.7813,-0.7171,2.5,-0.7599,1.5708,1.5447,3.874,0.0676,0.0447,0.9553,0.845,1.8003,left,True
8.862,2.4725,0.7098,-0.7771,2.5,-0.6398,1.5708,1.3499,1.166,0.0203,0.1501,0.8499,0.9534,1.8032,left,True
9.063,2.522,0.6603,-0.7921,2.5,-0.5597,1.5708,1.2202,1.034,0.0181,0.2798,0.7202,0.9586,1.6789,left,True
9.361,2.596,0.5858,-0.7771,2.5,-0.4398,1.5708,1.0301,5.349,0.0934,0.4699,0.5301,0.7861,1.3161,left,True
9.662,2.6726,0.514,-0.7171,2.5,-0.3198,1.5708,0.8515,11.697,0.2042,0.6485,0.3515,0.5321,0.8836,straight,True
9.964,2.7592,0.4452,-0.6233,2.5,-0.1998,1.5708,0.6951,21.891,0.3821,0.8049,0.1951,0.1243,0.3195,straight,True
10.265,2.8791,0.3648,-0.5633,2.5,-0.0797,1.5708,0.5843,40.454,0.7061,0.9157,0.0843,-0.6182,-0.5339,fast_left,True
10.559,3.0021,0.2892,-0.5371,2.5,0.0401,1.5708,0.5605,63.618,1.1103,0.9395,0.0605,-1.0,-0.9395,fast_left,False
10.867,3.1119,0.2274,-0.4771,2.5,0.1602,1.5708,0.6155,83.739,1.4615,0.8845,0.1155,-1.0,-0.8845,fast_left,False
11.16,3.2262,0.1747,-0.3721,2.5,0.2802,1.5708,0.7339,98.267,1.7151,0.7661,0.2339,-1.0,-0.7661,fast_left,False
11.362,3.3057,0.1474,-0.2777,2.5,0.3602,1.5708,0.8333,104.798,1.8291,0.6667,0.3333,-1.0,-0.6667,fast_left,False
11.665,3.4288,0.1214,-0.1277,2.5,0.4803,1.5708,0.9957,111.123,1.9395,0.5043,0.4957,-1.0,-0.5043,fast_left,False
12.073,3.5545,0.1142,0.0223,2.5,0.6002,1.5708,1.1611,114.746,2.0027,0.3389,0.6611,-1.0,-0.3389,left,False
12.229,3.5545,0.1142,0.0223,2.5,0.6401,1.5708,1.1784,116.506,2.0334,0.3216,0.6784,-1.0,-0.3216,left,False
12.455,3.7509,0.1414,0.2723,2.5,0.8001,1.5708,1.4138,117.771,2.0555,0.0862,0.9138,-1.0,-0.0862,left,False
12.764,3.8497,0.1766,0.4223,2.5,0.9203,1.5708,1.5411,118.853,2.0744,0.0411,0.9589,-1.0,-0.0411,left,False
13.054,3.9422,0.2262,0.5723,2.4599,1.0,3.1416,1.6721,152.433,2.6605,0.1721,0.8279,-1.0,-0.1721,left,False
13.356,4.0262,0.289,0.7223,2.3398,1.0,3.1416,1.8301,157.139,2.7426,0.3301,0.6699,-1.0,-0.3301,left,False
13.663,4.0998,0.3637,0.8723,2.2198,1.0,3.1416,1.9848,161.302,2.8152,0.4848,0.5152,-1.0,-0.4848,left,False
13.862,4.1424,0.4193,0.9723,2.1398,1.0,3.1416,2.0851,163.828,2.8593,0.5851,0.4787,-1.0,-0.5213,left,False
14.165,4.1953,0.5099,1.1223,2.0198,1.0,3.1416,2.2301,167.303,2.92,0.7301,0.4425,-1.0,-0.5575,left,False
14.464,4.234,0.6073,1.2723,1.8998,1.0,3.1416,2.367,170.451,2.9749,0.867,0.4082,-1.0,-0.5918,left,False
14.762,4.2578,0.7095,1.4223,1.7798,1.0,3.1416,2.495,173.314,3.0249,0.995,0.3763,-1.0,-0.6237,left,False
15.064,4.266,0.8141,1.5723,1.6597,1.0,3.1416,2.613,175.92,3.0704,1.113,0.3468,-1.0,-0.6532,fast_left,False
15.362,4.2579,0.9243,1.7223,1.5398,1.0,3.1416,2.7191,178.404,3.1137,1.2191,0.3202,-1.0,-0.6798,left,False
15.663,4.2317,1.0417,1.8723,1.4198,1.0,3.1416,2.8122,179.151,3.1268,1.3122,0.2969,-1.0,-0.7031,fast_left,False
15.959,4.1913,1.1445,2.0223,1.2998,1.0,3.1416,2.8951,177.138,3.0916,1.3951,0.2762,-1.0,-0.7238,fast_left,False
16.253,4.1286,1.2537,2.1723,1.1799,1.0,3.1416,2.9596,175.083,3.0558,1.4596,0.2601,-1.0,-0.7399,fast_left,False
16.563,4.0503,1.3522,2.3223,1.0597,1.0,3.1416,3.0112,173.282,3.0243,1.5112,0.2472,-1.0,-0.7528,left,False
16.863,3.9624,1.4344,2.4723,0.9398,1.0,3.1416,3.0537,171.822,2.9989,1.5537,0.2366,-1.0,-0.7634,fast_left,False
17.157,3.871,1.4965,2.6223,0.8199,1.0,3.1416,3.0913,170.758,2.9803,1.5913,0.2272,-1.0,-0.7728,fast_left,False
17.363,3.7963,1.5348,2.7223,0.7397,1.0,3.1416,3.103,170.075,2.9684,1.603,0.2242,-1.0,-0.7758,fast_left,False
17.653,3.678,1.5779,2.8723,0.6199,1.0,3.1416,3.1122,169.299,2.9548,1.6122,0.2219,-1.0,-0.7781,fast_left,False
17.852,3.5962,1.5966,2.9723,0.5399,1.0,3.1416,3.1139,168.955,2.9488,1.6139,0.2215,-1.0,-0.7785,fast_straight,False
18.164,3.4653,1.6094,3.1167,0.5,0.9198,-1.5708,3.0445,103.093,1.7993,1.5445,0.2389,-1.0,-0.7611,fast_left,False
18.453,3.3057,1.6047,-3.0503,0.5,0.7999,-1.5708,2.9188,106.005,1.8501,1.4188,0.2703,-1.0,-0.7297,fast_left,False
18.663,3.2169,1.593,-2.9559,0.5,0.7198,-1.5708,2.8538,107.818,1.8818,1.3538,0.2866,-1.0,-0.7134,fast_left,False
18.963,3.0951,1.5612,-2.8059,0.5,0.5997,-1.5708,2.7675,110.329,1.9256,1.2675,0.3081,-1.0,-0.6919,fast_left,False
19.279,2.9794,1.5115,-2.6559,0.5,0.4797,-1.5708,2.6855,112.594,1.9651,1.1855,0.3286,-1.0,-0.6714,straight,False
19.563,2.869,1.4428,-2.5101,0.5,0.3597,-1.5708,2.6048,114.57,1.9996,1.1048,0.3488,-1.0,-0.6512,fast_left,False
19.858,2.7574,1.3515,-2.3909,0.5,0.2398,-1.5708,2.5163,116.218,2.0284,1.0163,0.3709,-1.0,-0.6291,fast_left,False
20.16,2.6713,1.2597,-2.2451,0.5,0.1198,-1.5708,2.4524,117.699,2.0542,0.9524,0.3869,-1.0,-0.6131,fast_straight,False
20.462,2.5968,1.1514,-2.1007,0.5,-0.0002,-1.5708,2.3922,118.777,2.0731,0.8922,0.402,-1.0,-0.598,fast_straight,False
20.753,2.5195,1.0012,-1.9957,0.5,-0.1201,-1.5708,2.3099,119.041,2.0777,0.8099,0.4225,-1.0,-0.5775,fast_right,False
21.064,2.4526,0.8402,-1.9357,0.5,-0.2402,-1.5708,2.2315,118.956,2.0762,0.7315,0.4421,-1.0,-0.5579,fast_right,False
21.362,2.405,0.7117,-1.9207,0.5,-0.3603,-1.5708,2.1859,119.367,2.0833,0.6859,0.4535,-1.0,-0.5465,fast_right,False
21.662,2.3606,0.5938,-1.9507,0.5,-0.4802,-1.5708,2.1483,119.995,2.0943,0.6483,0.4629,-1.0,-0.5371,fast_right,False
21.965,2.3103,0.4783,-2.0257,0.5,-0.6003,-1.5708,2.1072,120.787,2.1081,0.6072,0.4732,-1.0,-0.5268,fast_right,False
22.261,2.2491,0.3682,-2.1457,0.5,-0.7203,-1.5708,2.0601,121.894,2.1275,0.5601,0.485,-1.0,-0.515,fast_left,False
22.557,2.1736,0.2675,-2.2895,0.5,-0.8402,-1.5708,2.0069,123.5,2.1555,0.5069,0.4983,-1.0,-0.5017,fast_left,False
22.864,2.0858,0.1772,-2.3945,0.5,-0.9602,-1.5708,1.9515,125.652,2.193,0.4515,0.5485,-1.0,-0.4515,fast_left,False
23.163,1.9907,0.0946,-2.4545,0.5802,-1.0,0.0,1.7853,37.814,0.66,0.2853,0.7147,-0.5126,0.2021,left,True
23.463,1.8968,0.0192,-2.4695,0.7002,-1.0,0.0,1.5718,40.424,0.7055,0.0718,0.9282,-0.6169,0.3113,left,True
23.664,1.8422,-0.0247,-2.4545,0.7803,-1.0,0.0,1.4419,42.566,0.7429,0.0581,0.9419,-0.7027,0.2392,left,True
23.963,1.7627,-0.0932,-2.3945,0.9003,-1.0,0.0,1.2514,46.436,0.8105,0.2486,0.7514,-0.8575,-0.106,left,True
24.266,1.689,-0.1679,-2.2895,1.0205,-1.0,0.0,1.0674,51.219,0.8939,0.4326,0.5674,-1.0,-0.4326,left,False
24.561,1.6253,-0.2512,-2.1451,1.1403,-1.0,0.0,0.8921,57.067,0.996,0.6079,0.3921,-1.0,-0.6079,left,False
24.862,1.5746,-0.3431,-1.9951,1.2603,-1.0,0.0,0.7282,64.433,1.1246,0.7718,0.2282,-1.0,-0.7718,straight,False
25.162,1.5364,-0.4468,-1.8507,1.3802,-1.0,0.0,0.5748,74.234,1.2956,0.9252,0.0748,-1.0,-0.9252,straight,False
25.458,1.5041,-0.5875,-1.7457,1.5003,-1.0,0.0,0.4126,89.465,1.5615,1.0874,0.0,-1.0,-1.0,straight,False
25.759,1.4827,-0.7359,-1.6857,1.6202,-1.0,0.0,0.2978,117.507,2.0509,1.2022,0.0,-1.0,-1.0,straight,False
26.064,1.4671,-0.8851,-1.6701,1.7402,-1.0,0.0,0.2963,157.179,2.7433,1.2037,0.0,-1.0,-1.0,fast_left,False
26.363,1.4529,-1.0288,-1.6645,1.8602,-1.0,0.0,0.4083,175.957,3.071,1.0917,0.0,-1.0,-1.0,fast_left,False
26.665,1.4433,-1.1544,-1.6195,1.9803,-1.0,0.0,0.5588,163.958,2.8616,0.9412,0.0588,-1.0,-0.9412,fast_left,False
26.965,1.442,-1.2804,-1.5295,2.1004,-1.0,0.0,0.7156,156.934,2.739,0.7844,0.2156,-1.0,-0.7844,fast_left,False
27.258,1.4546,-1.4056,-1.3951,2.2202,-1.0,0.0,0.8664,152.084,2.6544,0.6336,0.3664,-1.0,-0.6336,fast_left,False
27.563,1.4853,-1.5277,-1.2451,2.3403,-1.0,0.0,1.0048,148.316,2.5886,0.4952,0.5048,-1.0,-0.4952,fast_left,False
27.853,1.5338,-1.6439,-1.0951,2.4601,-1.0,0.0,1.1281,145.196,2.5342,0.3719,0.6281,-1.0,-0.3719,fast_left,False
28.164,1.5991,-1.7515,-0.9451,2.5,-0.9198,1.5708,1.2261,132.715,2.3163,0.2739,0.7261,-1.0,-0.2739,left,False
28.531,1.676,-1.844,-0.7951,2.5,-0.7999,1.5708,1.3301,141.721,2.4735,0.1699,0.8301,-1.0,-0.1699,left,False
28.687,1.676,-1.844,-0.7951,2.5,-0.7599,1.5708,1.3617,142.763,2.4917,0.1383,0.8617,-1.0,-0.1383,left,False
28.956,1.8123,-1.9531,-0.5451,2.5,-0.5999,1.5708,1.518,153.06,2.6714,0.018,0.982,-1.0,-0.018,fast_left,False
29.162,1.8742,-1.9869,-0.4451,2.5,-0.5198,1.5708,1.595,156.9,2.7384,0.095,0.905,-1.0,-0.095,fast_left,False
29.463,1.9895,-2.0322,-0.2951,2.5,-0.3997,1.5708,1.7105,162.636,2.8385,0.2105,0.7895,-1.0,-0.2105,left,False
29.754,2.1067,-2.0593,-0.1451,2.5,-0.2799,1.5708,1.8223,167.537,2.9241,0.3223,0.6777,-1.0,-0.3223,left,False
30.063,2.2113,-2.0672,0.0049,2.5,-0.1598,1.5708,1.9291,171.394,2.9914,0.4291,0.5709,-1.0,-0.4291,left,False
30.366,2.3159,-2.0593,0.1549,2.5,-0.0397,1.5708,2.028,174.793,3.0507,0.528,0.493,-1.0,-0.507,left,False
30.662,2.4182,-2.0359,0.3049,2.5,0.0802,1.5708,2.1177,177.786,3.103,0.6177,0.4706,-1.0,-0.5294,fast_left,False
30.958,2.5209,-1.9952,0.4549,2.5,0.2002,1.5708,2.1955,179.454,3.1321,0.6955,0.4511,-1.0,-0.5489,fast_left,False
31.252,2.6298,-1.9321,0.6049,2.5,0.3201,1.5708,2.2559,176.7,3.084,0.7559,0.436,-1.0,-0.564,fast_left,False
31.563,2.7281,-1.8534,0.7549,2.5,0.4402,1.5708,2.305,174.32,3.0425,0.805,0.4238,-1.0,-0.5762,fast_left,False
31.864,2.8136,-1.761,0.9049,2.5,0.5603,1.5708,2.3424,172.307,3.0073,0.8424,0.4144,-1.0,-0.5856,fast_left,False
32.162,2.8842,-1.6568,1.0549,2.5,0.6803,1.5708,2.3685,170.665,2.9787,0.8685,0.4079,-1.0,-0.5921,fast_left,False
32.463,2.9385,-1.5432,1.2049,2.5,0.8003,1.5708,2.3841,169.402,2.9566,0.8841,0.404,-1.0,-0.596,fast_left,False
32.661,2.965,-1.4635,1.3049,2.5,0.8803,1.5708,2.3895,168.779,2.9458,0.8895,0.4026,-1.0,-0.5974,fast_straight,False
32.963,2.9904,-1.3345,1.4493,2.4997,1.0,3.1416,2.3855,101.869,1.7779,0.8855,0.4036,-1.0,-0.5964,fast_right,False
33.262,3.0013,-1.1752,1.5543,2.3797,1.0,3.1416,2.2623,105.948,1.8491,0.7623,0.4344,-1.0,-0.5656,fast_left,False
33.461,3.0009,-1.0856,1.6005,2.2998,1.0,3.1416,2.2003,108.582,1.8951,0.7003,0.4499,-1.0,-0.5501,fast_right,False
33.762,2.9925,-0.9599,1.6793,2.1798,1.0,3.1416,2.1218,112.524,1.9639,0.6218,0.4696,-1.0,-0.5304,fast_right,False
34.06,2.9758,-0.835,1.7243,2.0596,1.0,3.1416,2.051,116.532,2.0339,0.551,0.4872,-1.0,-0.5128,fast_right,False
34.365,2.9561,-0.7106,1.7243,1.9397,1.0,3.1416,1.9898,120.718,2.1069,0.4898,0.5102,-1.0,-0.4898,fast_straight,False
34.653,2.9381,-0.5802,1.6905,1.8199,1.0,3.1416,1.9358,125.283,2.1866,0.4358,0.5642,-1.0,-0.4358,fast_straight,False
34.961,2.9187,-0.4124,1.6849,1.6998,1.0,3.1416,1.8656,130.794,2.2828,0.3656,0.6344,-1.0,-0.3656,fast_left,False
35.265,2.8987,-0.2391,1.6905,1.5796,1.0,3.1416,1.8098,136.79,2.3874,0.3098,0.6902,-1.0,-0.3098,fast_left,False
35.632,2.8801,-0.1034,1.7355,1.4597,1.0,3.1416,1.7986,142.16,2.4812,0.2986,0.7014,-1.0,-0.2986,fast_left,False
35.787,2.8801,-0.1034,1.7355,1.4199,1.0,3.1416,1.8302,142.924,2.4945,0.3302,0.6698,-1.0,-0.3302,fast_left,False
36.062,2.8306,0.1004,1.9105,1.2597,1.0,3.1416,1.8102,150.203,2.6215,0.3102,0.6898,-1.0,-0.3102,fast_left,False
36.365,2.7805,0.2159,2.0599,1.1397,1.0,3.1416,1.8185,154.459,2.6958,0.3185,0.6815,-1.0,-0.3185,fast_left,False
36.654,2.7137,0.3226,2.2099,1.0199,1.0,3.1416,1.8243,158.204,2.7612,0.3243,0.6757,-1.0,-0.3243,fast_left,False
36.962,2.6317,0.4182,2.3599,0.8998,1.0,3.1416,1.8271,161.431,2.8175,0.3271,0.6729,-1.0,-0.3271,fast_left,False
37.162,2.5695,0.4746,2.4599,0.8197,1.0,3.1416,1.827,163.286,2.8499,0.327,0.673,-1.0,-0.327,fast_left,False
37.457,2.4665,0.5469,2.6099,0.6998,1.0,3.1416,1.8239,165.614,2.8905,0.3239,0.6761,-1.0,-0.3239,fast_left,False
37.762,2.3538,0.6029,2.7599,0.5798,1.0,3.1416,1.8179,167.384,2.9214,0.3179,0.6821,-1.0,-0.3179,fast_right,False
38.065,2.234,0.6416,2.9043,0.5,0.9597,-1.5708,1.7629,79.604,1.3894,0.2629,0.7371,-1.0,-0.2629,left,False
38.365,2.1157,0.6637,3.0205,0.5,0.8397,-1.5708,1.6252,83.786,1.4623,0.1252,0.8748,-1.0,-0.1252,left,False
38.653,2.0109,0.6696,-3.1183,0.5,0.7199,-1.5708,1.5118,88.09,1.5375,0.0118,0.9882,-1.0,-0.0118,left,False
38.853,1.9411,0.6648,-3.0183,0.5,0.6399,-1.5708,1.4414,90.988,1.588,0.0586,0.9414,-1.0,-0.0586,left,False
39.161,1.8382,0.6446,-2.8683,0.5,0.5198,-1.5708,1.344,95.331,1.6638,0.156,0.844,-1.0,-0.156,left,False
39.453,1.7394,0.6093,-2.7183,0.5,0.3999,-1.5708,1.257,99.589,1.7381,0.243,0.757,-1.0,-0.243,left,False
39.653,1.677,0.5777,-2.6183,0.5,0.3198,-1.5708,1.2049,102.359,1.7865,0.2951,0.7049,-1.0,-0.2951,left,False
39.963,1.59,0.5191,-2.4683,0.5,0.1997,-1.5708,1.1358,106.329,1.8558,0.3642,0.6358,-1.0,-0.3642,left,False
40.264,1.5128,0.4481,-2.3183,0.5,0.0797,-1.5708,1.0777,109.986,1.9196,0.4223,0.5777,-1.0,-0.4223,left,False
40.553,1.447,0.3663,-2.1683,0.5,-0.0401,-1.5708,1.0306,113.227,1.9762,0.4694,0.5306,-1.0,-0.4694,left,False
40.858,1.3942,0.2757,-2.0183,0.5,-0.1602,-1.5708,0.9948,115.986,2.0243,0.5052,0.4948,-1.0,-0.5052,left,False
41.225,1.3556,0.1782,-1.8683,0.5,-0.2803,-1.5708,0.9706,118.184,2.0627,0.5294,0.4706,-1.0,-0.5294,left,False
41.38,1.3556,0.1782,-1.8683,0.5,-0.3201,-1.5708,0.9901,120.216,2.0982,0.5099,0.4901,-1.0,-0.5099,left,False
41.653,1.3247,0.0064,-1.6183,0.5,-0.4801,-1.5708,0.9575,120.532,2.1037,0.5425,0.4575,-1.0,-0.5425,left,False
41.966,1.3271,-0.0985,-1.4683,0.5,-0.6002,-1.5708,0.9674,121.241,2.1161,0.5326,0.4674,-1.0,-0.5326,left,False
42.264,1.3451,-0.2018,-1.3183,0.5,-0.7203,-1.5708,0.9915,121.526,2.121,0.5085,0.4915,-1.0,-0.5085,left,False
42.559,1.3784,-0.3013,-1.1683,0.5,-0.8402,-1.5708,1.0305,121.526,2.121,0.4695,0.5305,-1.0,-0.4695,left,False
42.858,1.4261,-0.3947,-1.0183,0.5,-0.9602,-1.5708,1.0851,121.406,2.1189,0.4149,0.5851,-1.0,-0.4149,fast_left,False
43.161,1.4908,-0.4843,-0.8683,0.5804,-1.0,0.0,1.0463,29.528,0.5154,0.4537,0.5463,-0.1811,0.3652,fast_left,True
43.452,1.5786,-0.5745,-0.7183,0.7001,-1.0,0.0,0.9762,25.842,0.451,0.5238,0.4762,-0.0337,0.4425,fast_left,True
43.653,1.6443,-0.6268,-0.6183,0.7801,-1.0,0.0,0.9413,23.354,0.4076,0.5587,0.4413,0.0658,0.5072,fast_left,True
43.853,1.7148,-0.6724,-0.5183,0.8601,-1.0,0.0,0.9154,20.971,0.366,0.5846,0.4154,0.1612,0.5765,fast_left,True
44.164,1.8283,-0.7269,-0.3683,0.9802,-1.0,0.0,0.8909,17.848,0.3115,0.6091,0.3909,0.2861,0.677,fast_left,True
44.462,1.9486,-0.7639,-0.2183,1.1002,-1.0,0.0,0.8806,15.55,0.2714,0.6194,0.3806,0.378,0.7586,fast_right,True
44.761,2.0731,-0.7826,-0.0739,1.2202,-1.0,0.0,0.8801,14.299,0.2496,0.6199,0.3801,0.428,0.8082,fast_right,True
45.066,2.199,-0.7853,0.0311,1.3403,-1.0,0.0,0.8851,14.04,0.245,0.6149,0.3851,0.4384,0.8235,fast_right,True
45.365,2.3247,-0.7774,0.0911,1.4603,-1.0,0.0,0.8927,14.442,0.2521,0.6073,0.3927,0.4223,0.815,fast_right,True
