elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
1.817,-0.0835,0.3316,-0.0214,0.5,-1.0,0.0,1.4539,113.662,1.9838,0.0461,0.9539,-1.0,-0.0461,fast_left,False
2.105,-0.0793,0.3316,-0.0172,0.5,-1.0,0.0,1.4521,113.512,1.9811,0.0479,0.9521,-1.0,-0.0479,fast_left,False
2.398,-0.0373,0.3317,0.0248,0.5,-1.0,0.0,1.436,111.973,1.9543,0.064,0.936,-1.0,-0.064,fast_left,False
2.706,0.0495,0.3373,0.1118,0.5803,-1.0,0.0,1.4388,111.647,1.9486,0.0612,0.9388,-1.0,-0.0612,fast_left,False
3.002,0.1706,0.3582,0.2436,0.7002,-1.0,0.0,1.4578,111.303,1.9426,0.0422,0.9578,-1.0,-0.0422,fast_left,False
3.301,0.2904,0.3971,0.3936,0.8201,-1.0,0.0,1.4941,110.767,1.9333,0.0059,0.9941,-1.0,-0.0059,fast_straight,False
3.599,0.4079,0.456,0.538,0.9401,-1.0,0.0,1.5502,110.078,1.9212,0.0502,0.9498,-1.0,-0.0502,fast_right,False
3.807,0.4984,0.5145,0.613,1.0205,-1.0,0.0,1.602,109.022,1.9028,0.102,0.898,-1.0,-0.102,fast_right,False
4.107,0.6111,0.6002,0.688,1.1404,-1.0,0.0,1.6855,108.303,1.8902,0.1855,0.8145,-1.0,-0.1855,right,False
4.406,0.7028,0.6783,0.718,1.2604,-1.0,0.0,1.7685,108.381,1.8916,0.2685,0.7315,-1.0,-0.2685,right,False
4.707,0.7821,0.7471,0.703,1.3804,-1.0,0.0,1.8467,108.907,1.9008,0.3467,0.6533,-1.0,-0.3467,right,False
4.998,0.8638,0.813,0.643,1.5001,-1.0,0.0,1.9214,109.34,1.9083,0.4214,0.5786,-1.0,-0.4214,fast_right,False
5.298,0.9553,0.875,0.538,1.6201,-1.0,0.0,1.9894,109.522,1.9115,0.4894,0.5106,-1.0,-0.4894,fast_right,False
5.616,1.0674,0.9323,0.3936,1.7404,-1.0,0.0,2.0462,109.203,1.906,0.5462,0.4885,-1.0,-0.5115,fast_right,False
5.99,1.1867,0.9724,0.2436,1.8604,-1.0,0.0,2.0842,108.859,1.8999,0.5842,0.4789,-1.0,-0.5211,fast_right,False
6.145,1.1867,0.9724,0.2436,1.9001,-1.0,0.0,2.0974,109.885,1.9178,0.5974,0.4756,-1.0,-0.5244,fast_right,False
6.4,1.3946,0.9982,-0.0064,2.0601,-1.0,0.0,2.1061,108.421,1.8923,0.6061,0.4735,-1.0,-0.5265,fast_straight,False
6.708,1.5257,0.988,-0.1508,2.1803,-1.0,0.0,2.093,108.226,1.8889,0.593,0.4768,-1.0,-0.5232,fast_left,False
7.009,1.6821,0.9557,-0.2558,2.3004,-1.0,0.0,2.0511,107.545,1.877,0.5511,0.4872,-1.0,-0.5128,fast_right,False
7.313,1.8082,0.9183,-0.327,2.4204,-1.0,0.0,2.0136,107.699,1.8797,0.5136,0.4966,-1.0,-0.5034,fast_straight,False
7.613,1.9295,0.8709,-0.4236,2.5,-0.9596,1.5708,1.9173,17.312,0.3021,0.4173,0.5827,0.3075,0.8902,left,True
7.91,2.0701,0.8016,-0.4896,2.5,-0.8397,1.5708,1.6967,14.679,0.2562,0.1967,0.8033,0.4128,1.2162,left,True
8.202,2.178,0.7423,-0.5106,2.5,-0.7199,1.5708,1.4972,12.419,0.2167,0.0028,0.9972,0.5033,1.5005,left,True
8.508,2.27,0.6916,-0.4866,2.5,-0.5986,1.5708,1.3106,10.107,0.1764,0.1894,0.8106,0.5957,1.4063,left,True
8.813,2.3642,0.6452,-0.4176,2.5,-0.4796,1.5708,1.133,6.886,0.1202,0.367,0.633,0.7246,1.3576,left,True
9.104,2.4621,0.6074,-0.3036,2.5,-0.3599,1.5708,0.968,2.245,0.0392,0.532,0.468,0.9102,1.3782,left,True
9.309,2.5297,0.5894,-0.2056,2.5,-0.2796,1.5708,0.8696,1.957,0.0342,0.6304,0.3696,0.9217,1.2913,left,True
9.61,2.6336,0.5753,-0.0556,2.5,-0.1596,1.5708,0.7469,10.307,0.1799,0.7531,0.2469,0.5877,0.8346,left,True
9.91,2.7385,0.5768,0.0944,2.5,-0.0396,1.5708,0.6609,21.156,0.3692,0.8391,0.1609,0.1538,0.3147,left,True
10.209,2.842,0.5939,0.2444,2.5,0.0806,1.5708,0.6168,33.676,0.5878,0.8832,0.1168,-0.3471,-0.2303,fast_left,True
10.51,2.947,0.6284,0.3944,2.5,0.2004,1.5708,0.6189,46.246,0.8071,0.8811,0.1189,-0.8498,-0.731,fast_left,True
10.812,3.0596,0.6847,0.5444,2.5,0.3205,1.5708,0.6677,56.936,0.9937,0.8323,0.1677,-1.0,-0.8323,fast_left,False
11.109,3.1624,0.7573,0.6944,2.5,0.4403,1.5708,0.7344,64.428,1.1245,0.7656,0.2344,-1.0,-0.7656,fast_left,False
11.399,3.2533,0.8444,0.8444,2.5,0.5601,1.5708,0.8052,69.317,1.2098,0.6948,0.3052,-1.0,-0.6948,fast_left,False
11.6,3.3062,0.9097,0.9444,2.5,0.6401,1.5708,0.85,71.51,1.2481,0.65,0.35,-1.0,-0.65,fast_left,False
11.8,3.3523,0.9798,1.0444,2.5,0.7201,1.5708,0.891,73.052,1.275,0.609,0.391,-1.0,-0.609,fast_left,False
12.112,3.4078,1.0928,1.1944,2.5,0.8404,1.5708,0.9422,74.461,1.2996,0.5578,0.4422,-1.0,-0.5578,fast_straight,False
12.403,3.4472,1.2182,1.3388,2.5,0.9602,1.5708,0.9818,74.763,1.3049,0.5182,0.4818,-1.0,-0.5182,fast_right,False
12.707,3.4757,1.3754,1.4438,2.4193,1.0,3.1416,1.1211,160.437,2.8001,0.3789,0.6211,-1.0,-0.3789,left,False
