elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.427,0.3916,0.112,0.0296,0.5,-1.0,0.0,1.1173,95.567,1.668,0.3827,0.6173,-1.0,-0.3827,fast_left,False
0.627,0.3922,0.112,0.0302,0.5,-1.0,0.0,1.1172,95.536,1.6674,0.3828,0.6172,-1.0,-0.3828,fast_left,False
0.933,0.4222,0.1133,0.0602,0.5,-1.0,0.0,1.1161,93.998,1.6406,0.3839,0.6161,-1.0,-0.3839,fast_left,False
1.233,0.4968,0.1205,0.1352,0.5,-1.0,0.0,1.1205,90.162,1.5736,0.3795,0.6205,-1.0,-0.3795,fast_left,False
1.532,0.6117,0.1426,0.2552,0.5,-1.0,0.0,1.148,84.418,1.4734,0.352,0.648,-1.0,-0.352,fast_left,False
1.83,0.731,0.1827,0.4046,0.5,-1.0,0.0,1.2051,78.95,1.3779,0.2949,0.7051,-1.0,-0.2949,fast_left,False
2.133,0.8429,0.2402,0.5546,0.5,-1.0,0.0,1.2868,74.543,1.301,0.2132,0.7868,-1.0,-0.2132,fast_left,False
2.43,0.945,0.3139,0.7046,0.5002,-1.0,0.0,1.3871,71.295,1.2443,0.1129,0.8871,-1.0,-0.1129,fast_right,False
2.631,1.0065,0.3711,0.804,0.5803,-1.0,0.0,1.4358,72.73,1.2694,0.0642,0.9358,-1.0,-0.0642,right,False
2.93,1.0848,0.4624,0.924,0.7002,-1.0,0.0,1.5121,75.263,1.3136,0.0121,0.9879,-1.0,-0.0121,right,False
3.133,1.1255,0.5193,0.979,0.7803,-1.0,0.0,1.5581,77.199,1.3474,0.0581,0.9419,-1.0,-0.0581,right,False
3.434,1.1819,0.6079,1.024,0.9003,-1.0,0.0,1.6324,80.065,1.3974,0.1324,0.8676,-1.0,-0.1324,right,False
3.733,1.2362,0.6978,1.024,1.0203,-1.0,0.0,1.7115,82.754,1.4443,0.2115,0.7885,-1.0,-0.2115,right,False
4.041,1.2923,0.7865,0.979,1.1403,-1.0,0.0,1.793,85.137,1.4859,0.293,0.707,-1.0,-0.293,right,False
4.337,1.3542,0.8713,0.889,1.2603,-1.0,0.0,1.8737,87.128,1.5207,0.3737,0.6263,-1.0,-0.3737,right,False
4.638,1.425,0.9487,0.7546,1.3803,-1.0,0.0,1.9493,88.685,1.5479,0.4493,0.5507,-1.0,-0.4493,right,False
4.94,1.5062,1.0151,0.6046,1.5003,-1.0,0.0,2.0151,89.83,1.5678,0.5151,0.4962,-1.0,-0.5038,fast_right,False
5.239,1.6002,1.0705,0.4546,1.6203,-1.0,0.0,2.0706,90.555,1.5805,0.5706,0.4824,-1.0,-0.5176,fast_right,False
5.437,1.6773,1.1039,0.3546,1.7003,-1.0,0.0,2.104,90.628,1.5817,0.604,0.474,-1.0,-0.526,fast_right,False
5.737,1.7981,1.1393,0.2046,1.8203,-1.0,0.0,2.1394,90.595,1.5812,0.6394,0.4652,-1.0,-0.5348,fast_right,False
6.028,1.9228,1.1562,0.0546,1.9401,-1.0,0.0,2.1562,90.46,1.5788,0.6562,0.4609,-1.0,-0.5391,fast_right,False
6.228,2.0068,1.157,-0.0454,2.0202,-1.0,0.0,2.157,90.355,1.577,0.657,0.4607,-1.0,-0.5393,fast_straight,False
6.428,2.091,1.1493,-0.1448,2.1002,-1.0,0.0,2.1493,90.245,1.5751,0.6493,0.4627,-1.0,-0.5373,fast_straight,False
6.739,2.2436,1.1172,-0.2648,2.2203,-1.0,0.0,2.1173,89.371,1.5598,0.6173,0.4707,-1.0,-0.5293,fast_left,False
7.039,2.4113,1.0648,-0.3398,2.3403,-1.0,0.0,2.066,88.03,1.5364,0.566,0.4835,-1.0,-0.5165,fast_left,False
7.34,2.5417,1.0162,-0.3698,2.4603,-1.0,0.0,2.0178,87.687,1.5304,0.5178,0.4955,-1.0,-0.5045,fast_left,False
7.64,2.6594,0.971,-0.3548,2.5,-0.9197,1.5708,1.8974,4.818,0.0841,0.3974,0.6026,0.8073,1.4099,fast_straight,True
7.939,2.7825,0.9287,-0.3032,2.5,-0.7997,1.5708,1.7514,9.282,0.162,0.2514,0.7486,0.6287,1.3773,right,True
8.228,2.9355,0.8832,-0.2822,2.5,-0.6799,1.5708,1.6226,15.568,0.2717,0.1226,0.8774,0.3773,1.2547,left,True
8.428,3.0228,0.8576,-0.292,2.5,-0.5998,1.5708,1.5483,19.733,0.3444,0.0483,0.9517,0.2107,1.1624,left,True
8.738,3.1262,0.8264,-0.286,2.5,-0.4797,1.5708,1.4484,25.616,0.4471,0.0516,0.9484,-0.0246,0.9238,left,True
9.04,3.2275,0.7988,-0.235,2.5,-0.3596,1.5708,1.3679,32.129,0.5608,0.1321,0.8679,-0.2851,0.5827,left,True
9.337,3.3305,0.7786,-0.139,2.5,-0.2397,1.5708,1.314,39.199,0.6842,0.186,0.814,-0.568,0.246,left,True
9.63,3.4351,0.7705,0.0,2.5,-0.1199,1.5708,1.2912,46.403,0.8099,0.2088,0.7912,-0.8561,-0.065,fast_left,True
9.939,3.5453,0.7785,0.15,2.5,0.0003,1.5708,1.3031,53.333,0.9308,0.1969,0.8031,-1.0,-0.1969,left,False
10.239,3.6641,0.8048,0.3,2.5,0.1203,1.5708,1.3504,59.543,1.0392,0.1496,0.8504,-1.0,-0.1496,left,False
10.542,3.7619,0.8428,0.45,2.5,0.2403,1.5708,1.3983,64.48,1.1254,0.1017,0.8983,-1.0,-0.1017,left,False
10.834,3.8529,0.8949,0.6,2.5,0.3602,1.5708,1.4547,68.436,1.1944,0.0453,0.9547,-1.0,-0.0453,left,False
11.138,3.9351,0.96,0.75,2.5,0.4803,1.5708,1.5132,71.515,1.2482,0.0132,0.9868,-1.0,-0.0132,left,False
11.44,4.0067,1.0367,0.9,2.5,0.6003,1.5708,1.5686,73.847,1.2889,0.0686,0.9314,-1.0,-0.0686,left,False
11.738,4.066,1.1233,1.05,2.5,0.7204,1.5708,1.617,75.572,1.319,0.117,0.883,-1.0,-0.117,left,False
