elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
1.203,-0.2168,-0.3743,-0.096,0.5,-1.0,0.0,0.9514,138.881,2.4239,0.5486,0.4514,-1.0,-0.5486,left,False
1.406,-0.2156,-0.3744,-0.0948,0.5,-1.0,0.0,0.9505,138.839,2.4232,0.5495,0.4505,-1.0,-0.5495,left,False
1.611,-0.1986,-0.3759,-0.0778,0.5,-1.0,0.0,0.9368,138.226,2.4125,0.5632,0.4368,-1.0,-0.5632,left,False
1.911,-0.1357,-0.379,-0.0148,0.5,-1.0,0.0,0.8887,135.669,2.3679,0.6113,0.3887,-1.0,-0.6113,left,False
2.211,-0.035,-0.3756,0.0932,0.5,-1.0,0.0,0.8223,130.592,2.2793,0.6777,0.3223,-1.0,-0.6777,fast_left,False
2.512,0.074,-0.3577,0.239,0.5,-1.0,0.0,0.7707,123.554,2.1564,0.7293,0.2707,-1.0,-0.7293,fast_left,False
2.812,0.1939,-0.3195,0.389,0.5,-1.0,0.0,0.7462,114.214,1.9934,0.7538,0.2462,-1.0,-0.7538,fast_left,False
3.114,0.3068,-0.2637,0.539,0.5005,-1.0,0.0,0.7614,104.742,1.8281,0.7386,0.2614,-1.0,-0.7386,fast_left,False
3.412,0.41,-0.1917,0.689,0.6201,-1.0,0.0,0.8352,104.57,1.8251,0.6648,0.3352,-1.0,-0.6648,fast_left,False
3.71,0.5014,-0.105,0.839,0.7403,-1.0,0.0,0.9263,104.947,1.8317,0.5737,0.4263,-1.0,-0.5737,fast_right,False
4.01,0.5788,-0.0058,0.9834,0.8602,-1.0,0.0,1.0333,105.803,1.8466,0.4667,0.5333,-1.0,-0.4667,fast_right,False
4.305,0.643,0.1026,1.0884,0.9801,-1.0,0.0,1.153,106.999,1.8675,0.347,0.653,-1.0,-0.347,fast_right,False
4.61,0.6978,0.216,1.1484,1.1003,-1.0,0.0,1.2809,108.315,1.8904,0.2191,0.7809,-1.0,-0.2191,fast_right,False
4.924,0.7483,0.3315,1.1634,1.2205,-1.0,0.0,1.4127,109.53,1.9117,0.0873,0.9127,-1.0,-0.0873,right,False
5.216,0.797,0.4415,1.1334,1.3404,-1.0,0.0,1.5405,110.653,1.9313,0.0405,0.9595,-1.0,-0.0405,right,False
5.513,0.8445,0.5352,1.0584,1.4601,-1.0,0.0,1.6541,111.853,1.9522,0.1541,0.8459,-1.0,-0.1541,right,False
5.89,0.9006,0.6238,0.9384,1.5806,-1.0,0.0,1.7605,112.722,1.9674,0.2605,0.7395,-1.0,-0.2605,right,False
6.045,0.9006,0.6238,0.9384,1.62,-1.0,0.0,1.7761,113.896,1.9879,0.2761,0.7239,-1.0,-0.2761,right,False
6.305,1.0198,0.7513,0.689,1.78,-1.0,0.0,1.9092,113.465,1.9803,0.4092,0.5908,-1.0,-0.4092,fast_right,False
6.505,1.0768,0.794,0.589,1.86,-1.0,0.0,1.9576,113.586,1.9825,0.4576,0.5424,-1.0,-0.4576,right,False
6.812,1.1788,0.8526,0.439,1.9802,-1.0,0.0,2.0185,113.391,1.979,0.5185,0.4954,-1.0,-0.5046,fast_right,False
7.115,1.282,0.8922,0.289,2.1004,-1.0,0.0,2.0617,113.39,1.979,0.5617,0.4846,-1.0,-0.5154,fast_right,False
7.416,1.4049,0.9196,0.139,2.2206,-1.0,0.0,2.0857,113.022,1.9726,0.5857,0.4786,-1.0,-0.5214,fast_right,False
7.718,1.5304,0.9283,-0.011,2.3405,-1.0,0.0,2.0915,112.786,1.9685,0.5915,0.4771,-1.0,-0.5229,fast_left,False
8.009,1.6559,0.9182,-0.1554,2.4601,-1.0,0.0,2.0799,112.745,1.9678,0.5799,0.48,-1.0,-0.52,fast_left,False
