elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.398,2.0,-1.0,0.0,0.5,-1.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,2.0,fast_left,True
0.694,2.0,-1.0,0.0,0.5,-1.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,2.0,fast_straight,True
0.895,2.0006,-1.0,0.0,0.5,-1.0,0.0,1.5006,0.0,0.0,0.0006,0.9994,1.0,1.9994,fast_straight,True
1.095,2.0156,-1.0,0.0,0.5,-1.0,0.0,1.5156,0.0,0.0,0.0156,0.9844,1.0,1.9844,fast_straight,True
1.396,2.0756,-1.0,0.0,0.5,-1.0,0.0,1.5756,0.0,0.0,0.0756,0.9244,1.0,1.9244,fast_left,True
1.699,2.1806,-0.9999,0.0056,0.5,-1.0,0.0,1.6806,0.003,0.0001,0.1806,0.8194,0.9999,1.8193,fast_left,True
2.006,2.3066,-0.997,0.0506,0.5,-1.0,0.0,1.8066,0.094,0.0016,0.3066,0.6934,0.9962,1.6897,fast_left,True
2.295,2.432,-0.9858,0.1406,0.5,-1.0,0.0,1.9321,0.42,0.0073,0.4321,0.5679,0.9832,1.5511,fast_straight,True
2.495,2.5153,-0.9709,0.2244,0.5,-1.0,0.0,2.0155,0.827,0.0144,0.5155,0.4961,0.9669,1.4631,fast_right,True
2.701,2.6097,-0.9457,0.2994,0.5,-1.0,0.0,2.1104,1.474,0.0257,0.6104,0.4724,0.941,1.4134,right,True
2.999,2.7287,-0.9042,0.3744,0.5002,-1.0,0.0,2.2306,2.461,0.043,0.7306,0.4424,0.9015,1.3439,right,True
3.301,2.8257,-0.8641,0.4044,0.6202,-1.0,0.0,2.2097,3.527,0.0616,0.7097,0.4476,0.8589,1.3065,fast_right,True
3.599,2.9275,-0.8209,0.3894,0.7402,-1.0,0.0,2.1947,4.68,0.0817,0.6947,0.4513,0.8128,1.2641,right,True
3.916,3.0399,-0.7778,0.3294,0.8602,-1.0,0.0,2.191,5.82,0.1016,0.691,0.4523,0.7672,1.2195,fast_right,True
4.196,3.1448,-0.7474,0.2244,0.9801,-1.0,0.0,2.1794,6.656,0.1162,0.6794,0.4552,0.7337,1.1889,fast_right,True
4.396,3.2273,-0.7321,0.13,1.0601,-1.0,0.0,2.1837,7.047,0.123,0.6837,0.4541,0.7181,1.1722,right,True
4.6,3.3104,-0.725,0.03,1.1401,-1.0,0.0,2.1876,7.222,0.1261,0.6876,0.4531,0.7111,1.1642,fast_right,True
4.806,3.3829,-0.726,-0.07,1.2202,-1.0,0.0,2.18,7.22,0.126,0.68,0.455,0.7112,1.1662,fast_right,True
