elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.58,0.0,0.0,0.0,0.5,-1.0,0.0,1.118,116.565,2.0344,0.382,0.618,-1.0,-0.382,fast_left,False
0.846,0.1518,0.2749,0.1477,0.5,-1.0,0.0,1.3216,105.274,1.8374,0.1784,0.8216,-1.0,-0.1784,fast_left,False
1.146,0.1933,0.2819,0.1897,0.5,-1.0,0.0,1.3181,103.457,1.8057,0.1819,0.8181,-1.0,-0.1819,fast_left,False
1.443,0.2779,0.3017,0.2767,0.5,-1.0,0.0,1.3205,99.681,1.7398,0.1795,0.8205,-1.0,-0.1795,fast_left,False
1.648,0.355,0.3267,0.3597,0.5,-1.0,0.0,1.3346,96.239,1.6797,0.1654,0.8346,-1.0,-0.1654,fast_left,False
1.947,0.4695,0.379,0.5085,0.5,-1.0,0.0,1.3794,91.268,1.5929,0.1206,0.8794,-1.0,-0.1206,fast_right,False
2.248,0.5749,0.4478,0.6529,0.5,-1.0,0.0,1.4497,87.038,1.5191,0.0503,0.9497,-1.0,-0.0503,right,False
2.449,0.6393,0.5007,0.7279,0.5,-1.0,0.0,1.5072,84.696,1.4782,0.0072,0.9928,-1.0,-0.0072,right,False
2.748,0.7164,0.5749,0.8029,0.5,-1.0,0.0,1.5897,82.176,1.4342,0.0897,0.9103,-1.0,-0.0897,fast_right,False
3.042,0.7918,0.6558,0.8329,0.5001,-1.0,0.0,1.6813,80.009,1.3964,0.1813,0.8187,-1.0,-0.1813,right,False
3.243,0.8475,0.7171,0.8279,0.5801,-1.0,0.0,1.7378,81.148,1.4163,0.2378,0.7622,-1.0,-0.2378,right,False
3.449,0.8962,0.769,0.8029,0.6605,-1.0,0.0,1.7847,82.412,1.4384,0.2847,0.7153,-1.0,-0.2847,right,False
3.748,0.9714,0.8422,0.7279,0.7803,-1.0,0.0,1.8521,84.077,1.4674,0.3521,0.6479,-1.0,-0.3521,fast_right,False
4.059,1.0578,0.9112,0.6079,0.9006,-1.0,0.0,1.9177,85.298,1.4887,0.4177,0.5823,-1.0,-0.4177,fast_right,False
4.351,1.1659,0.9758,0.4585,1.0205,-1.0,0.0,1.9811,85.792,1.4973,0.4811,0.5189,-1.0,-0.4811,fast_right,False
