elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
1.137,0.0619,0.1637,-0.2362,2.0,0.0,0.0,1.945,175.173,3.0574,0.445,0.555,-1.0,-0.445,fast_left,False
1.433,0.0673,0.1624,-0.2306,2.0,0.0,0.0,1.9395,175.198,3.0578,0.4395,0.5605,-1.0,-0.4395,fast_left,False
1.742,0.1113,0.153,-0.1856,2.0,0.0,0.0,1.8948,175.369,3.0608,0.3948,0.6052,-1.0,-0.3948,fast_left,False
2.033,0.2004,0.1401,-0.0956,2.0,0.0,0.0,1.8051,175.548,3.0639,0.3051,0.6949,-1.0,-0.3051,fast_left,False
2.333,0.3242,0.1357,0.0388,2.0,0.0,0.0,1.6813,175.37,3.0608,0.1813,0.8187,-1.0,-0.1813,fast_left,False
2.633,0.4494,0.1494,0.1888,2.0,0.0,0.0,1.5578,174.497,3.0455,0.0578,0.9422,-1.0,-0.0578,left,False
2.933,0.5657,0.1799,0.3388,2.0,0.0,0.0,1.4455,172.851,3.0168,0.0545,0.9455,-1.0,-0.0545,left,False
3.228,0.662,0.2216,0.4888,2.0,0.0,0.0,1.3563,170.596,2.9775,0.1437,0.8563,-1.0,-0.1437,left,False
3.428,0.7222,0.2572,0.5888,2.0,0.0,0.0,1.3034,168.619,2.943,0.1966,0.8034,-1.0,-0.1966,left,False
3.628,0.7786,0.2987,0.6888,2.0,0.0,0.0,1.2574,166.26,2.9018,0.2426,0.7574,-1.0,-0.2426,left,False
3.928,0.8547,0.3708,0.8388,2.0,0.0,0.0,1.2038,162.059,2.8285,0.2962,0.7038,-1.0,-0.2962,left,False
4.228,0.9192,0.4536,0.9888,2.0,0.0,0.0,1.1721,157.234,2.7443,0.3279,0.6721,-1.0,-0.3279,left,False
4.533,0.9706,0.545,1.1388,2.0,0.0,0.0,1.1648,152.101,2.6547,0.3352,0.6648,-1.0,-0.3352,fast_right,False
4.846,1.0095,0.6484,1.2832,2.0,0.0,0.0,1.1839,146.788,2.5619,0.3161,0.6839,-1.0,-0.3161,right,False
5.172,1.0377,0.7654,1.3882,2.0,0.0,0.0,1.2296,141.5,2.4696,0.2704,0.7296,-1.0,-0.2704,right,False
5.438,1.0535,0.8692,1.4482,2.0,0.0,0.0,1.2851,137.437,2.3987,0.2149,0.7851,-1.0,-0.2149,right,False
5.739,1.0652,0.9736,1.4632,2.0,0.0,0.0,1.3497,133.836,2.3359,0.1503,0.8497,-1.0,-0.1503,right,False
6.038,1.0776,1.0778,1.4332,2.0,0.0,0.0,1.4187,130.558,2.2787,0.0813,0.9187,-1.0,-0.0813,right,False
