elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
1.206,3.5,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,2.0,fast_left,True
1.503,3.5056,0.0,0.0056,2.0,0.0,0.0,1.5056,0.0,0.0,0.0056,0.9944,1.0,1.9944,fast_straight,True
1.804,3.5506,0.0011,0.0394,2.0,0.0,0.0,1.5506,0.041,0.0007,0.0506,0.9494,0.9984,1.9478,fast_straight,True
2.106,3.6405,0.0051,0.045,2.0,0.0,0.0,1.6405,0.177,0.0031,0.1405,0.8595,0.9929,1.8524,fast_straight,True
2.404,3.7754,0.0112,0.045,2.0,0.0,0.0,1.7754,0.36,0.0063,0.2754,0.7246,0.9856,1.7102,fast_left,True
2.704,3.944,0.0189,0.0506,2.0,0.0,0.0,1.9441,0.556,0.0097,0.4441,0.5559,0.9778,1.5337,fast_straight,True
3.004,4.0899,0.0286,0.0844,2.0,0.0,0.0,2.09,0.783,0.0137,0.59,0.4775,0.9687,1.4462,fast_right,True
3.304,4.258,0.0434,0.0844,2.0,0.0,0.0,2.2584,1.102,0.0192,0.7584,0.4354,0.9559,1.3913,right,True
3.607,4.3927,0.0526,0.0394,2.0,0.0,0.0,2.3933,1.261,0.022,0.8933,0.4017,0.9496,1.3513,fast_straight,True
3.905,4.5038,0.0528,-0.0394,2.0,0.0,0.0,2.5044,1.208,0.0211,1.0044,0.3739,0.9517,1.3256,straight,True
4.203,4.6479,0.0435,-0.0844,2.0,0.0,0.0,2.6483,0.94,0.0164,1.1483,0.3379,0.9624,1.3003,left,True
4.504,4.7918,0.0308,-0.0844,2.0,0.0,0.0,2.7919,0.631,0.011,1.2919,0.302,0.9748,1.2768,left,True
4.804,4.9021,0.0233,-0.0394,2.0,0.0,0.0,2.9022,0.459,0.008,1.4022,0.2745,0.9816,1.2561,left,True
5.121,5.0071,0.0231,0.0506,2.0,0.0,0.0,3.0072,0.441,0.0077,1.5072,0.2482,0.9824,1.2306,right,True
5.403,5.1114,0.0345,0.1772,2.0,0.0,0.0,3.1116,0.636,0.0111,1.6116,0.2221,0.9746,1.1967,right,True
5.707,5.2137,0.058,0.2732,2.0,0.0,0.0,3.2142,1.035,0.0181,1.7142,0.1965,0.9586,1.1551,right,True
6.011,5.3139,0.0891,0.3242,2.0,0.0,0.0,3.3151,1.541,0.0269,1.8151,0.1712,0.9384,1.1096,right,True
6.309,5.4133,0.1232,0.3302,2.0,0.0,0.0,3.4155,2.068,0.0361,1.9155,0.1461,0.9173,1.0634,right,True
6.61,5.5131,0.1558,0.2912,2.0,0.0,0.0,3.5165,2.54,0.0443,2.0165,0.1209,0.8984,1.0193,right,True
6.907,5.6146,0.1824,0.2072,2.0,0.0,0.0,3.6192,2.889,0.0504,2.1192,0.0952,0.8845,0.9797,straight,True
7.209,5.7239,0.1989,0.0894,2.0,0.0,0.0,3.7292,3.058,0.0534,2.2292,0.0677,0.8777,0.9454,straight,True
7.509,5.8681,0.2055,0.0054,2.0,0.0,0.0,3.8736,3.041,0.0531,2.3736,0.0316,0.8784,0.91,straight,True
7.81,6.0181,0.203,-0.0336,2.0,0.0,0.0,4.0232,2.892,0.0505,2.5232,0.0,0.8843,0.8843,left,False
8.111,6.1624,0.1979,-0.031,2.0,0.0,0.0,4.1671,2.722,0.0475,2.6671,0.0,0.8911,0.8911,left,False
8.435,6.273,0.1963,0.014,2.0,0.0,0.0,4.2775,2.63,0.0459,2.7775,0.0,0.8948,0.8948,left,False
8.7,6.3778,0.2018,0.104,2.0,0.0,0.0,4.3824,2.639,0.0461,2.8824,0.0,0.8945,0.8945,straight,False
9.009,6.4868,0.2198,0.2278,2.0,0.0,0.0,4.4922,2.805,0.0489,2.9922,0.0,0.8878,0.8878,straight,False
9.309,6.6258,0.259,0.3178,2.0,0.0,0.0,4.633,3.204,0.0559,3.133,0.0,0.8718,0.8718,straight,False
9.609,6.767,0.3093,0.3628,2.0,0.0,0.0,4.7771,3.713,0.0648,3.2771,0.0,0.8515,0.8515,right,False
9.908,6.9018,0.3611,0.3628,2.0,0.0,0.0,4.9151,4.213,0.0735,3.4151,0.0,0.8315,0.8315,fast_straight,False
10.212,7.0111,0.4006,0.329,2.0,0.0,0.0,5.0271,4.571,0.0798,3.5271,0.0,0.8172,0.8172,straight,False
10.512,7.148,0.4466,0.3234,2.0,0.0,0.0,5.1673,4.959,0.0865,3.6673,0.0,0.8017,0.8017,left,False
10.809,7.2849,0.4926,0.329,2.0,0.0,0.0,5.3078,5.325,0.0929,3.8078,0.0,0.787,0.787,left,False
11.111,7.3889,0.5301,0.374,2.0,0.0,0.0,5.4149,5.618,0.098,3.9149,0.0,0.7753,0.7753,left,False
11.416,7.4851,0.5721,0.464,2.0,0.0,0.0,5.5148,5.955,0.1039,4.0148,0.0,0.7618,0.7618,straight,False
11.709,7.5796,0.6268,0.5906,2.0,0.0,0.0,5.6147,6.409,0.1119,4.1147,0.0,0.7436,0.7436,straight,False
12.009,7.694,0.7121,0.6866,2.0,0.0,0.0,5.7384,7.128,0.1244,4.2384,0.0,0.7149,0.7149,right,False
12.31,7.8032,0.8066,0.7376,2.0,0.0,0.0,5.859,7.913,0.1381,4.359,0.0,0.6835,0.6835,right,False
12.611,7.8845,0.8815,0.7436,2.0,0.0,0.0,5.9502,8.519,0.1487,4.4502,0.0,0.6592,0.6592,right,False
12.898,7.9628,0.9514,0.7046,2.0,0.0,0.0,6.0383,9.066,0.1582,4.5383,0.0,0.6374,0.6374,straight,False
13.2,8.0496,1.02,0.6318,2.0,0.0,0.0,6.135,9.571,0.167,4.635,0.0,0.6172,0.6172,left,False
13.498,8.1633,1.0995,0.5928,2.0,0.0,0.0,6.2606,10.115,0.1765,4.7606,0.0,0.5954,0.5954,left,False
13.698,8.2261,1.1416,0.5918,2.0,0.0,0.0,6.3299,10.39,0.1813,4.8299,0.0,0.5844,0.5844,left,False
14.01,8.3125,1.2013,0.6278,2.0,0.0,0.0,6.4258,10.775,0.1881,4.9258,0.0,0.569,0.569,left,False
14.31,8.3953,1.2658,0.7088,2.0,0.0,0.0,6.5194,11.196,0.1954,5.0194,0.0,0.5522,0.5522,left,False
14.609,8.4711,1.3384,0.8348,2.0,0.0,0.0,6.608,11.686,0.204,5.108,0.0,0.5326,0.5326,left,False
14.909,8.5359,1.4209,0.9848,2.0,0.0,0.0,6.6886,12.265,0.2141,5.1886,0.0,0.5094,0.5094,left,False
15.209,8.5876,1.5122,1.1348,2.0,0.0,0.0,6.759,12.928,0.2256,5.259,0.0,0.4829,0.4829,straight,False
