elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.402,0.2635,0.0948,0.1881,2.0,0.0,0.0,1.7391,176.875,3.087,0.2391,0.7609,-1.0,-0.2391,fast_left,False
0.698,0.269,0.0959,0.1937,2.0,0.0,0.0,1.7336,176.83,3.0863,0.2336,0.7664,-1.0,-0.2336,fast_left,False
0.995,0.313,0.1055,0.2387,2.0,0.0,0.0,1.6903,176.423,3.0792,0.1903,0.8097,-1.0,-0.1903,fast_left,False
1.202,0.3661,0.1198,0.2937,2.0,0.0,0.0,1.6383,175.807,3.0684,0.1383,0.8617,-1.0,-0.1383,fast_left,False
1.502,0.476,0.1597,0.4137,2.0,0.0,0.0,1.5324,174.017,3.0372,0.0324,0.9676,-1.0,-0.0324,fast_left,False
1.802,0.5875,0.2182,0.5631,2.0,0.0,0.0,1.4293,171.219,2.9883,0.0707,0.9293,-1.0,-0.0707,left,False
2.103,0.6846,0.2891,0.7131,2.0,0.0,0.0,1.3468,167.603,2.9252,0.1532,0.8468,-1.0,-0.1532,fast_left,False
2.396,0.7627,0.3673,0.8631,2.0,0.0,0.0,1.2906,163.467,2.853,0.2094,0.7906,-1.0,-0.2094,left,False
2.699,0.8346,0.4638,1.0131,2.0,0.0,0.0,1.2543,158.301,2.7629,0.2457,0.7543,-1.0,-0.2457,straight,False
3.003,0.8862,0.5615,1.1575,2.0,0.0,0.0,1.2473,153.248,2.6747,0.2527,0.7473,-1.0,-0.2527,right,False
3.306,0.9351,0.6913,1.2625,2.0,0.0,0.0,1.2696,147.01,2.5658,0.2304,0.7696,-1.0,-0.2304,fast_right,False
3.6,0.9668,0.8031,1.3225,2.0,0.0,0.0,1.3085,142.143,2.4809,0.1915,0.8085,-1.0,-0.1915,right,False
3.903,0.9952,0.9201,1.3375,2.0,0.0,0.0,1.3624,137.521,2.4002,0.1376,0.8624,-1.0,-0.1376,right,False
4.211,1.0205,1.022,1.3075,2.0,0.0,0.0,1.4155,133.784,2.335,0.0845,0.9155,-1.0,-0.0845,right,False
4.575,1.051,1.1224,1.2325,2.0,0.0,0.0,1.4698,130.214,2.2727,0.0302,0.9698,-1.0,-0.0302,fast_right,False
4.73,1.051,1.1224,1.2325,2.0,0.0,0.0,1.4698,130.214,2.2727,0.0302,0.9698,-1.0,-0.0302,fast_right,False
5.009,1.1314,1.293,1.0131,2.0,0.0,0.0,1.5577,123.891,2.1623,0.0577,0.9423,-1.0,-0.0577,fast_right,False
5.308,1.2053,1.3949,0.8631,2.0,0.0,0.0,1.6054,119.67,2.0886,0.1054,0.8946,-1.0,-0.1054,fast_right,False
5.61,1.2937,1.4846,0.7131,2.0,0.0,0.0,1.6441,115.444,2.0149,0.1441,0.8559,-1.0,-0.1441,fast_right,False
5.908,1.3944,1.5601,0.5631,2.0,0.0,0.0,1.6735,111.216,1.9411,0.1735,0.8265,-1.0,-0.1735,fast_right,False
6.209,1.5053,1.6197,0.4131,2.0,0.0,0.0,1.6936,106.985,1.8672,0.1936,0.8064,-1.0,-0.1936,fast_right,False
6.5,1.6238,1.662,0.2631,2.0,0.0,0.0,1.7041,102.753,1.7934,0.2041,0.7959,-1.0,-0.2041,fast_right,False
6.81,1.7474,1.6862,0.1131,2.0,0.0,0.0,1.705,98.521,1.7195,0.205,0.795,-1.0,-0.205,right,False
7.108,1.8689,1.6917,-0.0369,2.0,0.0,0.0,1.6967,94.43,1.6481,0.1967,0.8033,-1.0,-0.1967,right,False
7.408,1.9732,1.6805,-0.1869,2.0,0.0,0.0,1.6807,90.913,1.5867,0.1807,0.8193,-1.0,-0.1807,right,False
7.701,2.0747,1.6538,-0.3369,2.0,0.0,0.0,1.6555,87.414,1.5257,0.1555,0.8445,-1.0,-0.1555,right,False
8.009,2.171,1.6123,-0.4869,2.0,0.0,0.0,1.6213,83.945,1.4651,0.1213,0.8787,-1.0,-0.1213,right,False
8.31,2.2601,1.5568,-0.6369,2.0,0.0,0.0,1.5784,80.516,1.4053,0.0784,0.9216,-1.0,-0.0784,left,False
8.609,2.3399,1.4887,-0.7827,2.0,0.0,0.0,1.527,77.14,1.3463,0.027,0.973,-1.0,-0.027,left,False
8.91,2.4102,1.4108,-0.8907,2.0,0.0,0.0,1.4692,73.789,1.2879,0.0308,0.9692,-1.0,-0.0308,left,False
9.206,2.4734,1.3271,-0.9537,2.0,0.0,0.0,1.409,70.365,1.2281,0.091,0.909,-1.0,-0.091,left,False
9.509,2.5332,1.2407,-0.9717,2.0,0.0,0.0,1.3504,66.745,1.1649,0.1496,0.8504,-1.0,-0.1496,fast_left,False
9.807,2.5956,1.1511,-0.9447,2.0,0.0,0.0,1.296,62.643,1.0933,0.204,0.796,-1.0,-0.204,fast_left,False
10.108,2.6724,1.0512,-0.8727,2.0,0.0,0.0,1.2479,57.396,1.0017,0.2521,0.7479,-1.0,-0.2521,fast_left,False
10.408,2.7581,0.959,-0.7557,2.0,0.0,0.0,1.2225,51.672,0.9018,0.2775,0.7225,-1.0,-0.2775,fast_left,False
10.701,2.8555,0.8792,-0.6069,2.0,0.0,0.0,1.2267,45.783,0.7991,0.2733,0.7267,-0.8313,-0.1046,fast_left,True
11.007,2.9637,0.8148,-0.4569,2.0,0.0,0.0,1.262,40.216,0.7019,0.238,0.762,-0.6086,0.1533,fast_left,True
11.306,3.0802,0.7673,-0.3069,2.0,0.0,0.0,1.325,35.387,0.6176,0.175,0.825,-0.4155,0.4095,fast_straight,True
11.678,3.2081,0.7366,-0.1625,2.0,0.0,0.0,1.415,31.373,0.5476,0.085,0.915,-0.2549,0.6601,fast_right,True
11.833,3.2081,0.7366,-0.1625,2.0,0.0,0.0,1.415,31.373,0.5476,0.085,0.915,-0.2549,0.6601,fast_right,True
12.106,3.4778,0.7148,-0.0125,2.0,0.0,0.0,1.6415,25.812,0.4505,0.1415,0.8585,-0.0325,0.826,fast_right,True
12.408,3.6057,0.7154,0.0175,2.0,0.0,0.0,1.7579,24.014,0.4191,0.2579,0.7421,0.0394,0.7815,fast_right,True
12.703,3.7317,0.7172,0.0025,2.0,0.0,0.0,1.8744,22.497,0.3926,0.3744,0.6256,0.1001,0.7257,fast_right,True
13.006,3.8577,0.7145,-0.0575,2.0,0.0,0.0,1.9903,21.037,0.3672,0.4903,0.5097,0.1585,0.6682,fast_right,True
13.308,3.983,0.7015,-0.1625,2.0,0.0,0.0,2.1034,19.483,0.34,0.6034,0.4742,0.2207,0.6948,fast_right,True
13.601,4.1056,0.6731,-0.3069,2.0,0.0,0.0,2.2106,17.727,0.3094,0.7106,0.4474,0.2909,0.7383,right,True
13.909,4.2175,0.6291,-0.4569,2.0,0.0,0.0,2.305,15.837,0.2764,0.805,0.4237,0.3665,0.7902,fast_right,True
