elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.412,0.1085,-0.1081,-0.0675,2.0,0.0,0.0,1.8945,176.728,3.0845,0.3945,0.6055,-1.0,-0.3945,fast_left,False
0.711,0.1141,-0.1085,-0.0619,2.0,0.0,0.0,1.889,176.707,3.0841,0.389,0.611,-1.0,-0.389,fast_left,False
1.007,0.1591,-0.1103,-0.0169,2.0,0.0,0.0,1.8442,176.57,3.0817,0.3442,0.6558,-1.0,-0.3442,fast_left,False
1.207,0.2141,-0.1099,0.0381,2.0,0.0,0.0,1.7893,176.478,3.0801,0.2893,0.7107,-1.0,-0.2893,fast_left,False
1.407,0.2889,-0.1045,0.1131,2.0,0.0,0.0,1.7143,176.504,3.0806,0.2143,0.7857,-1.0,-0.2143,fast_left,False
1.711,0.4128,-0.0822,0.2575,2.0,0.0,0.0,1.5894,177.037,3.0899,0.0894,0.9106,-1.0,-0.0894,fast_left,False
2.014,0.532,-0.0417,0.4075,2.0,0.0,0.0,1.4686,178.374,3.1132,0.0314,0.9686,-1.0,-0.0314,left,False
2.308,0.6389,0.0134,0.5575,2.0,0.0,0.0,1.3611,179.438,3.1318,0.1389,0.8611,-1.0,-0.1389,left,False
2.508,0.6966,0.053,0.6575,2.0,0.0,0.0,1.3045,177.671,3.1009,0.1955,0.8045,-1.0,-0.1955,left,False
2.811,0.7749,0.1228,0.8075,2.0,0.0,0.0,1.2312,174.277,3.0417,0.2688,0.7312,-1.0,-0.2688,fast_left,False
3.01,0.8213,0.1759,0.9075,2.0,0.0,0.0,1.1917,171.511,2.9934,0.3083,0.6917,-1.0,-0.3083,fast_left,False
3.307,0.8905,0.2787,1.0575,2.0,0.0,0.0,1.144,165.899,2.8955,0.356,0.644,-1.0,-0.356,fast_left,False
3.607,0.9445,0.3924,1.2075,2.0,0.0,0.0,1.1261,159.606,2.7856,0.3739,0.6261,-1.0,-0.3739,fast_right,False
