elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.42,-0.2177,-0.1685,-0.2185,2.0,0.0,0.0,2.2241,175.655,3.0658,0.7241,0.444,-1.0,-0.556,fast_left,False
0.719,-0.2122,-0.1697,-0.2129,2.0,0.0,0.0,2.2187,175.614,3.065,0.7187,0.4453,-1.0,-0.5547,fast_left,False
1.015,-0.168,-0.1783,-0.1679,2.0,0.0,0.0,2.1754,175.299,3.0595,0.6754,0.4562,-1.0,-0.5438,fast_left,False
1.221,-0.1136,-0.1861,-0.1129,2.0,0.0,0.0,2.1218,174.967,3.0538,0.6218,0.4696,-1.0,-0.5304,fast_left,False
1.52,0.0031,-0.1929,0.0071,2.0,0.0,0.0,2.0062,174.482,3.0453,0.5062,0.4985,-1.0,-0.5015,fast_left,False
1.821,0.1286,-0.1833,0.1565,2.0,0.0,0.0,1.8803,174.406,3.044,0.3803,0.6197,-1.0,-0.3803,fast_left,False
2.021,0.2109,-0.1665,0.2565,2.0,0.0,0.0,1.7968,174.684,3.0488,0.2968,0.7032,-1.0,-0.2968,fast_left,False
2.321,0.3301,-0.1261,0.4065,2.0,0.0,0.0,1.6746,175.681,3.0662,0.1746,0.8254,-1.0,-0.1746,fast_left,False
2.621,0.442,-0.0684,0.5565,2.0,0.0,0.0,1.5595,177.487,3.0977,0.0595,0.9405,-1.0,-0.0595,fast_left,False
2.92,0.544,0.0054,0.7065,2.0,0.0,0.0,1.456,179.786,3.1379,0.044,0.956,-1.0,-0.044,fast_left,False
3.224,0.6338,0.0937,0.8565,2.0,0.0,0.0,1.3694,176.079,3.0732,0.1306,0.8694,-1.0,-0.1306,fast_left,False
3.521,0.7094,0.1943,1.0065,2.0,0.0,0.0,1.3052,171.439,2.9922,0.1948,0.8052,-1.0,-0.1948,fast_left,False
3.821,0.7691,0.3051,1.1565,2.0,0.0,0.0,1.2681,166.078,2.8986,0.2319,0.7681,-1.0,-0.2319,fast_right,False
4.132,0.8117,0.4236,1.3009,2.0,0.0,0.0,1.2615,160.381,2.7992,0.2385,0.7615,-1.0,-0.2385,fast_right,False
4.426,0.8388,0.5466,1.4059,2.0,0.0,0.0,1.2834,154.794,2.7017,0.2166,0.7834,-1.0,-0.2166,fast_right,False
4.725,0.8556,0.6714,1.4659,2.0,0.0,0.0,1.3269,149.601,2.611,0.1731,0.8269,-1.0,-0.1731,right,False
5.027,0.8669,0.7913,1.4809,2.0,0.0,0.0,1.382,145.072,2.532,0.118,0.882,-1.0,-0.118,right,False
5.324,0.8774,0.8958,1.4509,2.0,0.0,0.0,1.4362,141.413,2.4681,0.0638,0.9362,-1.0,-0.0638,right,False
5.625,0.8932,0.9995,1.3759,2.0,0.0,0.0,1.4913,137.915,2.4071,0.0087,0.9913,-1.0,-0.0087,right,False
5.926,0.9189,1.1013,1.2559,2.0,0.0,0.0,1.5433,134.47,2.347,0.0433,0.9567,-1.0,-0.0433,right,False
6.224,0.9582,1.1985,1.1065,2.0,0.0,0.0,1.588,130.998,2.2863,0.088,0.912,-1.0,-0.088,fast_right,False
6.524,1.0147,1.2935,0.9565,2.0,0.0,0.0,1.626,127.297,2.2218,0.126,0.874,-1.0,-0.126,fast_right,False
6.825,1.0943,1.391,0.8065,2.0,0.0,0.0,1.6599,123.068,2.1479,0.1599,0.8401,-1.0,-0.1599,fast_right,False
7.126,1.1876,1.4756,0.6565,2.0,0.0,0.0,1.6845,118.837,2.0741,0.1845,0.8155,-1.0,-0.1845,fast_right,False
7.428,1.2924,1.5453,0.5065,2.0,0.0,0.0,1.6996,114.604,2.0002,0.1996,0.8004,-1.0,-0.1996,fast_right,False
7.725,1.4065,1.5985,0.3565,2.0,0.0,0.0,1.7051,110.37,1.9263,0.2051,0.7949,-1.0,-0.2051,fast_right,False
8.021,1.5272,1.634,0.2065,2.0,0.0,0.0,1.7011,106.136,1.8524,0.2011,0.7989,-1.0,-0.2011,fast_right,False
8.326,1.6519,1.6512,0.0565,2.0,0.0,0.0,1.6875,101.903,1.7785,0.1875,0.8125,-1.0,-0.1875,fast_right,False
8.626,1.7778,1.6495,-0.0935,2.0,0.0,0.0,1.6644,97.672,1.7047,0.1644,0.8356,-1.0,-0.1644,fast_straight,False
8.926,1.9075,1.6279,-0.2379,2.0,0.0,0.0,1.6305,93.252,1.6275,0.1305,0.8695,-1.0,-0.1305,fast_right,False
9.227,2.0605,1.5819,-0.3541,2.0,0.0,0.0,1.5831,87.811,1.5326,0.0831,0.9169,-1.0,-0.0831,left,False
9.526,2.1757,1.5312,-0.4929,2.0,0.0,0.0,1.5412,83.454,1.4566,0.0412,0.9588,-1.0,-0.0412,left,False
9.825,2.2654,1.4767,-0.5979,2.0,0.0,0.0,1.5004,79.811,1.393,0.0004,0.9996,-1.0,-0.0004,left,False
10.125,2.3503,1.4149,-0.6579,2.0,0.0,0.0,1.4576,76.096,1.3281,0.0424,0.9576,-1.0,-0.0424,left,False
10.425,2.4326,1.3498,-0.6729,2.0,0.0,0.0,1.4174,72.228,1.2606,0.0826,0.9174,-1.0,-0.0826,fast_left,False
10.726,2.5199,1.2818,-0.6429,2.0,0.0,0.0,1.3832,67.924,1.1855,0.1168,0.8832,-1.0,-0.1168,fast_left,False
11.025,2.623,1.2095,-0.5679,2.0,0.0,0.0,1.3605,62.747,1.0951,0.1395,0.8605,-1.0,-0.1395,fast_left,False
11.321,2.7326,1.1474,-0.4479,2.0,0.0,0.0,1.3613,57.443,1.0026,0.1387,0.8613,-1.0,-0.1387,fast_left,False
11.624,2.8495,1.1009,-0.2985,2.0,0.0,0.0,1.3905,52.343,0.9136,0.1095,0.8905,-1.0,-0.1095,fast_left,False
12.022,2.9721,1.0724,-0.1485,2.0,0.0,0.0,1.4474,47.806,0.8344,0.0526,0.9474,-0.9122,0.0352,fast_right,True
12.177,2.9721,1.0724,-0.1485,2.0,0.0,0.0,1.4474,47.806,0.8344,0.0526,0.9474,-0.9122,0.0352,fast_right,True
12.421,3.1815,1.0659,0.0859,2.0,0.0,0.0,1.5913,42.054,0.734,0.0913,0.9087,-0.6822,0.2265,fast_right,True
12.625,3.265,1.0757,0.1509,2.0,0.0,0.0,1.6605,40.377,0.7047,0.1605,0.8395,-0.6151,0.2244,fast_right,True
12.926,3.3888,1.0986,0.2109,2.0,0.0,0.0,1.7708,38.344,0.6692,0.2708,0.7292,-0.5338,0.1954,fast_right,True
13.227,3.5118,1.1263,0.2259,2.0,0.0,0.0,1.8852,36.686,0.6403,0.3852,0.6148,-0.4674,0.1474,fast_right,True
13.527,3.6348,1.1532,0.1959,2.0,0.0,0.0,2.0006,35.199,0.6143,0.5006,0.4998,-0.408,0.0919,fast_right,True
13.827,3.7591,1.1739,0.1209,2.0,0.0,0.0,2.1148,33.716,0.5884,0.6148,0.4713,-0.3486,0.1227,fast_right,True
14.126,3.8847,1.1825,0.0009,2.0,0.0,0.0,2.225,32.105,0.5603,0.725,0.4438,-0.2842,0.1596,fast_right,True
14.426,4.0103,1.1739,-0.1485,2.0,0.0,0.0,2.328,30.282,0.5285,0.828,0.418,-0.2113,0.2067,fast_right,True
14.727,4.1332,1.1466,-0.2985,2.0,0.0,0.0,2.4218,28.258,0.4932,0.9218,0.3945,-0.1303,0.2642,fast_right,True
15.024,4.2506,1.1012,-0.4485,2.0,0.0,0.0,2.5056,26.073,0.4551,1.0056,0.3736,-0.0429,0.3307,fast_right,True
15.326,4.36,1.0389,-0.5985,2.0,0.0,0.0,2.5785,23.759,0.4147,1.0785,0.3554,0.0496,0.405,fast_right,True
15.622,4.4588,0.9608,-0.7485,2.0,0.0,0.0,2.6398,21.345,0.3725,1.1398,0.34,0.1462,0.4863,fast_straight,True
15.926,4.5485,0.8647,-0.8929,2.0,0.0,0.0,2.6912,18.742,0.3271,1.1912,0.3272,0.2503,0.5775,fast_left,True
16.227,4.6419,0.7352,-0.9979,2.0,0.0,0.0,2.7423,15.551,0.2714,1.2423,0.3144,0.378,0.6924,fast_straight,True
16.519,4.7126,0.6176,-1.0579,2.0,0.0,0.0,2.782,12.827,0.2239,1.282,0.3045,0.4869,0.7914,fast_right,True
16.824,4.7893,0.4774,-1.0841,2.0,0.0,0.0,2.8299,9.713,0.1695,1.3299,0.2925,0.6115,0.904,fast_right,True
17.126,4.8481,0.3597,-1.1441,2.0,0.0,0.0,2.8707,7.198,0.1256,1.3707,0.2823,0.7121,0.9944,straight,True
17.426,4.8971,0.2376,-1.2379,2.0,0.0,0.0,2.9068,4.689,0.0818,1.4068,0.2733,0.8124,1.0857,fast_left,True
17.728,4.94,0.0998,-1.2979,2.0,0.0,0.0,2.9417,1.944,0.0339,1.4417,0.2646,0.9222,1.1868,left,True
18.019,4.9713,-0.0165,-1.3129,2.0,0.0,0.0,2.9713,0.318,0.0056,1.4713,0.2572,0.9873,1.2445,left,True
18.221,4.9895,-0.0841,-1.2979,2.0,0.0,0.0,2.9906,1.611,0.0281,1.4906,0.2523,0.9356,1.1879,left,True
18.527,5.0202,-0.1845,-1.2379,2.0,0.0,0.0,3.0258,3.495,0.061,1.5258,0.2435,0.8602,1.1037,left,True
18.826,5.0589,-0.282,-1.1329,2.0,0.0,0.0,3.0719,5.267,0.0919,1.5719,0.232,0.7893,1.0213,left,True
19.126,5.1095,-0.3739,-0.9885,2.0,0.0,0.0,3.1319,6.856,0.1197,1.6319,0.217,0.7257,0.9428,left,True
19.522,5.1732,-0.4573,-0.8385,2.0,0.0,0.0,3.206,8.2,0.1431,1.706,0.1985,0.672,0.8705,left,True
19.677,5.1732,-0.4573,-0.8385,2.0,0.0,0.0,3.206,8.2,0.1431,1.706,0.1985,0.672,0.8705,left,True
19.921,5.3046,-0.5722,-0.5885,2.0,0.0,0.0,3.3538,9.823,0.1714,1.8538,0.1616,0.6071,0.7686,left,True
20.125,5.3645,-0.6083,-0.4885,2.0,0.0,0.0,3.4191,10.249,0.1789,1.9191,0.1452,0.59,0.7353,left,True
20.428,5.4604,-0.651,-0.3385,2.0,0.0,0.0,3.5211,10.654,0.186,2.0211,0.1197,0.5738,0.6936,left,True
20.725,5.5615,-0.6788,-0.1885,2.0,0.0,0.0,3.6256,10.791,0.1883,2.1256,0.0936,0.5684,0.662,left,True
21.025,5.6657,-0.6912,-0.0385,2.0,0.0,0.0,3.7303,10.679,0.1864,2.2303,0.0674,0.5729,0.6403,left,True
21.326,5.7705,-0.6879,0.1115,2.0,0.0,0.0,3.8328,10.34,0.1805,2.3328,0.0418,0.5864,0.6282,straight,True
21.626,5.8792,-0.6678,0.2559,2.0,0.0,0.0,3.9362,9.767,0.1705,2.4362,0.0159,0.6093,0.6252,fast_right,True
21.924,6.0113,-0.6256,0.3609,2.0,0.0,0.0,4.0598,8.865,0.1547,2.5598,0.0,0.6454,0.6454,right,False
22.226,6.1226,-0.5797,0.4209,2.0,0.0,0.0,4.1632,8.004,0.1397,2.6632,0.0,0.6799,0.6799,right,False
22.525,6.218,-0.5357,0.4359,2.0,0.0,0.0,4.2519,7.239,0.1263,2.7519,0.0,0.7105,0.7105,right,False
22.827,6.3136,-0.4924,0.4059,2.0,0.0,0.0,4.3416,6.512,0.1137,2.8416,0.0,0.7395,0.7395,right,False
23.125,6.4113,-0.454,0.3309,2.0,0.0,0.0,4.4346,5.876,0.1026,2.9346,0.0,0.765,0.765,straight,False
23.425,6.5176,-0.4236,0.2221,2.0,0.0,0.0,4.5374,5.357,0.0935,3.0374,0.0,0.7857,0.7857,left,False
23.726,6.654,-0.3983,0.1471,2.0,0.0,0.0,4.6711,4.892,0.0854,3.1711,0.0,0.8043,0.8043,left,False
24.017,6.7637,-0.384,0.1171,2.0,0.0,0.0,4.7792,4.609,0.0804,3.2792,0.0,0.8157,0.8157,left,False
24.324,6.8679,-0.3714,0.1321,2.0,0.0,0.0,4.8821,4.363,0.0761,3.3821,0.0,0.8255,0.8255,left,False
24.626,6.9716,-0.355,0.1921,2.0,0.0,0.0,4.9843,4.085,0.0713,3.4843,0.0,0.8366,0.8366,left,False
24.927,7.0737,-0.3304,0.2971,2.0,0.0,0.0,5.0844,3.725,0.065,3.5844,0.0,0.851,0.851,left,False
25.225,7.1717,-0.2931,0.4415,2.0,0.0,0.0,5.18,3.244,0.0566,3.68,0.0,0.8702,0.8702,straight,False
25.525,7.268,-0.2389,0.5859,2.0,0.0,0.0,5.2734,2.597,0.0453,3.7734,0.0,0.8961,0.8961,right,False
25.82,7.3794,-0.1562,0.6909,2.0,0.0,0.0,5.3817,1.663,0.029,3.8817,0.0,0.9335,0.9335,right,False
26.125,7.4624,-0.0831,0.7509,2.0,0.0,0.0,5.463,0.872,0.0152,3.963,0.0,0.9651,0.9651,right,False
26.424,7.5384,-0.0107,0.7659,2.0,0.0,0.0,5.5384,0.111,0.0019,4.0384,0.0,0.9956,0.9956,right,False
26.727,7.6148,0.0613,0.7359,2.0,0.0,0.0,5.6152,0.626,0.0109,4.1152,0.0,0.975,0.975,right,False
27.105,7.6948,0.1293,0.6609,2.0,0.0,0.0,5.6963,1.301,0.0227,4.1963,0.0,0.948,0.948,right,False
27.26,7.6948,0.1293,0.6609,2.0,0.0,0.0,5.6963,1.301,0.0227,4.1963,0.0,0.948,0.948,right,False
27.517,7.8424,0.2226,0.4415,2.0,0.0,0.0,5.8467,2.182,0.0381,4.3467,0.0,0.9127,0.9127,left,False
27.824,7.9401,0.2608,0.2971,2.0,0.0,0.0,5.9459,2.514,0.0439,4.4459,0.0,0.8994,0.8994,left,False
28.126,8.042,0.2862,0.1921,2.0,0.0,0.0,6.0488,2.712,0.0473,4.5488,0.0,0.8915,0.8915,left,False
28.427,8.1456,0.3029,0.1321,2.0,0.0,0.0,6.1531,2.822,0.0493,4.6531,0.0,0.8871,0.8871,left,False
28.725,8.2498,0.3157,0.1171,2.0,0.0,0.0,6.2578,2.891,0.0505,4.7578,0.0,0.8843,0.8843,left,False
29.026,8.354,0.329,0.1471,2.0,0.0,0.0,6.3625,2.964,0.0517,4.8625,0.0,0.8814,0.8814,left,False
29.325,8.4573,0.3476,0.2221,2.0,0.0,0.0,6.4666,3.081,0.0538,4.9666,0.0,0.8767,0.8767,left,False
29.625,8.5583,0.376,0.3421,2.0,0.0,0.0,6.5691,3.282,0.0573,5.0691,0.0,0.8687,0.8687,left,False
29.925,8.6545,0.418,0.4915,2.0,0.0,0.0,6.6676,3.594,0.0627,5.1676,0.0,0.8562,0.8562,left,False
30.224,8.7433,0.4739,0.6415,2.0,0.0,0.0,6.7599,4.02,0.0702,5.2599,0.0,0.8392,0.8392,left,False
30.526,8.8227,0.5424,0.7915,2.0,0.0,0.0,6.8442,4.545,0.0793,5.3442,0.0,0.8182,0.8182,fast_left,False
30.826,8.8945,0.6264,0.9415,2.0,0.0,0.0,6.9229,5.191,0.0906,5.4229,0.0,0.7923,0.7923,left,False
31.125,8.9585,0.7282,1.0915,2.0,0.0,0.0,6.9965,5.974,0.1043,5.4965,0.0,0.761,0.761,left,False
31.426,9.0003,0.8244,1.2415,2.0,0.0,0.0,7.0486,6.717,0.1172,5.5486,0.0,0.7313,0.7313,left,False
31.725,9.0272,0.9258,1.3915,2.0,0.0,0.0,7.0879,7.506,0.131,5.5879,0.0,0.6998,0.6998,left,False
32.024,9.0386,1.0301,1.5415,2.0,0.0,0.0,7.1136,8.326,0.1453,5.6136,0.0,0.667,0.667,fast_left,False
32.326,9.0338,1.1405,1.6915,2.0,0.0,0.0,7.1257,9.21,0.1607,5.6257,0.0,0.6316,0.6316,left,False
32.625,9.0113,1.2587,1.8415,2.0,0.0,0.0,7.1234,10.177,0.1776,5.6234,0.0,0.5929,0.5929,fast_left,False
32.92,8.9741,1.3627,1.9915,2.0,0.0,0.0,7.106,11.056,0.193,5.606,0.0,0.5578,0.5578,fast_left,False
33.225,8.9148,1.4737,2.1415,2.0,0.0,0.0,7.0701,12.031,0.21,5.5701,0.0,0.5187,0.5187,fast_left,False
33.526,8.8396,1.5747,2.2915,2.0,0.0,0.0,7.0185,12.965,0.2263,5.5185,0.0,0.4814,0.4814,fast_left,False
33.828,8.7501,1.6632,2.4415,2.0,0.0,0.0,6.952,13.842,0.2416,5.452,0.0,0.4463,0.4463,left,False
34.124,8.653,1.7343,2.5915,2.0,0.0,0.0,6.8754,14.611,0.255,5.3754,0.0,0.4156,0.4156,left,False
34.424,8.56,1.7828,2.7415,2.0,0.0,0.0,6.7979,15.204,0.2654,5.2979,0.0,0.3919,0.3919,fast_left,False
34.792,8.4554,1.8183,2.8915,2.0,0.0,0.0,6.7066,15.731,0.2746,5.2066,0.0,0.3708,0.3708,fast_left,False
34.948,8.4554,1.8183,2.8915,2.0,0.0,0.0,6.7066,15.731,0.2746,5.2066,0.0,0.3708,0.3708,fast_left,False
35.225,8.2477,1.8455,3.1415,2.0,0.0,0.0,6.5146,16.456,0.2872,5.0146,0.0,0.3417,0.3417,fast_right,False
35.526,8.1221,1.8368,-2.9973,2.0,0.0,0.0,6.3917,16.701,0.2915,4.8917,0.0,0.332,0.332,fast_right,False
35.827,7.9986,1.8121,-2.8923,2.0,0.0,0.0,6.2663,16.809,0.2934,4.7663,0.0,0.3276,0.3276,fast_left,False
36.125,7.8776,1.777,-2.8211,2.0,0.0,0.0,6.1404,16.822,0.2936,4.6404,0.0,0.3271,0.3271,fast_left,False
36.426,7.76,1.732,-2.7161,2.0,0.0,0.0,6.0148,16.735,0.2921,4.5148,0.0,0.3306,0.3306,fast_straight,False
36.725,7.6441,1.6698,-2.5773,2.0,0.0,0.0,5.886,16.481,0.2876,4.386,0.0,0.3408,0.3408,fast_right,False
37.027,7.5139,1.5774,-2.4723,2.0,0.0,0.0,5.7351,15.965,0.2786,4.2351,0.0,0.3614,0.3614,fast_right,False
37.325,7.4132,1.4926,-2.4123,2.0,0.0,0.0,5.6153,15.415,0.269,4.1153,0.0,0.3834,0.3834,right,False
37.626,7.3243,1.4114,-2.3973,2.0,0.0,0.0,5.5082,14.847,0.2591,4.0082,0.0,0.4061,0.4061,fast_right,False
37.923,7.2422,1.3374,-2.4273,2.0,0.0,0.0,5.4101,14.312,0.2498,3.9101,0.0,0.4275,0.4275,fast_right,False
