elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.448,-0.2324,-0.1864,0.2271,2.0,0.0,0.0,2.2402,175.227,3.0583,0.7402,0.44,-1.0,-0.56,fast_left,False
0.742,-0.2269,-0.1851,0.2327,2.0,0.0,0.0,2.2346,175.247,3.0586,0.7346,0.4413,-1.0,-0.5587,fast_left,False
0.942,-0.2027,-0.1791,0.2577,2.0,0.0,0.0,2.21,175.351,3.0605,0.71,0.4475,-1.0,-0.5525,fast_left,False
1.143,-0.1594,-0.1668,0.3027,2.0,0.0,0.0,2.1658,175.584,3.0645,0.6658,0.4585,-1.0,-0.5415,fast_left,False
1.45,-0.0609,-0.1306,0.4077,2.0,0.0,0.0,2.065,176.373,3.0783,0.565,0.4837,-1.0,-0.5163,fast_left,False
1.749,0.0512,-0.0732,0.5521,2.0,0.0,0.0,1.9502,177.847,3.104,0.4502,0.5498,-1.0,-0.4502,fast_left,False
2.044,0.1535,0.0001,0.7021,2.0,0.0,0.0,1.8465,179.997,3.1415,0.3465,0.6535,-1.0,-0.3465,fast_straight,False
2.342,0.2487,0.0931,0.8449,2.0,0.0,0.0,1.7538,176.958,3.0885,0.2538,0.7462,-1.0,-0.2538,fast_right,False
2.543,0.3179,0.1767,0.9179,2.0,0.0,0.0,1.6914,174.002,3.0369,0.1914,0.8086,-1.0,-0.1914,fast_right,False
2.845,0.3985,0.2902,0.9899,2.0,0.0,0.0,1.6276,169.729,2.9623,0.1276,0.8724,-1.0,-0.1276,fast_right,False
3.153,0.4659,0.3967,1.0169,2.0,0.0,0.0,1.5846,165.503,2.8886,0.0846,0.9154,-1.0,-0.0846,fast_right,False
3.45,0.5327,0.5035,0.9989,2.0,0.0,0.0,1.5513,161.061,2.811,0.0513,0.9487,-1.0,-0.0513,fast_right,False
3.75,0.6035,0.6077,0.9359,2.0,0.0,0.0,1.5229,156.484,2.7312,0.0229,0.9771,-1.0,-0.0229,fast_right,False
4.159,0.6829,0.7055,0.8279,2.0,0.0,0.0,1.4941,151.826,2.6499,0.0059,0.9941,-1.0,-0.0059,fast_right,False
4.314,0.6829,0.7055,0.8279,2.0,0.0,0.0,1.4941,151.826,2.6499,0.0059,0.9941,-1.0,-0.0059,fast_right,False
4.553,0.8415,0.8423,0.5821,2.0,0.0,0.0,1.4323,143.982,2.513,0.0677,0.9323,-1.0,-0.0677,fast_left,False
4.853,0.9512,0.904,0.4377,2.0,0.0,0.0,1.3846,139.24,2.4302,0.1154,0.8846,-1.0,-0.1154,left,False
5.155,1.0627,0.9494,0.3327,2.0,0.0,0.0,1.3341,134.634,2.3498,0.1659,0.8341,-1.0,-0.1659,left,False
5.451,1.1629,0.9805,0.2727,2.0,0.0,0.0,1.2892,130.488,2.2774,0.2108,0.7892,-1.0,-0.2108,left,False
5.75,1.2644,1.0077,0.2577,2.0,0.0,0.0,1.2476,126.13,2.2014,0.2524,0.7476,-1.0,-0.2524,fast_left,False
6.055,1.371,1.037,0.2877,2.0,0.0,0.0,1.2129,121.239,2.116,0.2871,0.7129,-1.0,-0.2871,fast_left,False
6.344,1.4906,1.0765,0.3627,2.0,0.0,0.0,1.191,115.322,2.0128,0.309,0.691,-1.0,-0.309,fast_left,False
6.553,1.5681,1.1088,0.4377,2.0,0.0,0.0,1.19,111.28,1.9422,0.31,0.69,-1.0,-0.31,fast_left,False
6.854,1.6784,1.1695,0.5821,2.0,0.0,0.0,1.2129,105.374,1.8391,0.2871,0.7129,-1.0,-0.2871,fast_left,False
7.158,1.7785,1.2459,0.7321,2.0,0.0,0.0,1.2655,100.082,1.7468,0.2345,0.7655,-1.0,-0.2345,fast_right,False
7.454,1.8661,1.3363,0.8765,2.0,0.0,0.0,1.343,95.723,1.6707,0.157,0.843,-1.0,-0.157,right,False
7.755,1.9382,1.4326,0.9815,2.0,0.0,0.0,1.434,92.468,1.6139,0.066,0.934,-1.0,-0.066,right,False
8.057,1.9938,1.5217,1.0415,2.0,0.0,0.0,1.5217,90.234,1.5749,0.0217,0.9783,-1.0,-0.0217,right,False
8.356,2.0458,1.6129,1.0565,2.0,0.0,0.0,1.6136,88.372,1.5424,0.1136,0.8864,-1.0,-0.1136,right,False
8.652,2.0948,1.6978,1.0299,2.0,0.0,0.0,1.7004,86.803,1.515,0.2004,0.7996,-1.0,-0.2004,right,False
8.95,2.1556,1.7918,0.9515,2.0,0.0,0.0,1.7986,85.038,1.4842,0.2986,0.7014,-1.0,-0.2986,fast_right,False
9.156,2.1984,1.848,0.8765,2.0,0.0,0.0,1.8586,83.873,1.4639,0.3586,0.6414,-1.0,-0.3586,fast_right,False
9.455,2.2838,1.9377,0.7321,2.0,0.0,0.0,1.9584,81.667,1.4254,0.4584,0.5416,-1.0,-0.4584,fast_right,False
9.754,2.3831,2.0151,0.5821,2.0,0.0,0.0,2.0512,79.236,1.3829,0.5512,0.4872,-1.0,-0.5128,right,False
10.055,2.4878,2.0743,0.4321,2.0,0.0,0.0,2.1309,76.766,1.3398,0.6309,0.4673,-1.0,-0.5327,right,False
10.352,2.5792,2.1094,0.2921,2.0,0.0,0.0,2.1875,74.646,1.3028,0.6875,0.4531,-1.0,-0.5469,right,False
10.646,2.6885,2.1335,0.1321,2.0,0.0,0.0,2.2418,72.115,1.2586,0.7418,0.4395,-1.0,-0.5605,fast_left,False
10.958,2.8002,2.1403,-0.0107,2.0,0.0,0.0,2.2849,69.501,1.213,0.7849,0.4288,-1.0,-0.5712,fast_left,False
11.256,2.9259,2.1324,-0.1127,2.0,0.0,0.0,2.3248,66.53,1.1612,0.8248,0.4188,-1.0,-0.5812,fast_left,False
11.548,3.0506,2.1145,-0.1697,2.0,0.0,0.0,2.3611,63.58,1.1097,0.8611,0.4097,-1.0,-0.5903,fast_left,False
11.885,3.1745,2.092,-0.1817,2.0,0.0,0.0,2.3992,60.689,1.0592,0.8992,0.4002,-1.0,-0.5998,fast_left,False
12.151,3.2987,2.0707,-0.1487,2.0,0.0,0.0,2.4443,57.905,1.0106,0.9443,0.3889,-1.0,-0.6111,fast_right,False
12.457,3.4238,2.0559,-0.0819,2.0,0.0,0.0,2.5008,55.296,0.9651,1.0008,0.3748,-1.0,-0.6252,fast_right,False
12.745,3.5496,2.048,-0.0489,2.0,0.0,0.0,2.5682,52.888,0.9231,1.0682,0.358,-1.0,-0.642,fast_right,False
13.054,3.6754,2.0416,-0.0609,2.0,0.0,0.0,2.6411,50.627,0.8836,1.1411,0.3397,-1.0,-0.6603,fast_right,False
13.356,3.801,2.0311,-0.1179,2.0,0.0,0.0,2.7145,48.437,0.8454,1.2145,0.3214,-0.9375,-0.6161,fast_right,True
13.655,3.9253,2.0108,-0.2199,2.0,0.0,0.0,2.7839,46.245,0.8071,1.2839,0.304,-0.8498,-0.5458,fast_right,True
13.954,4.0461,1.9755,-0.3627,2.0,0.0,0.0,2.8441,43.994,0.7678,1.3441,0.289,-0.7598,-0.4708,fast_right,True
14.246,4.1604,1.9227,-0.5127,2.0,0.0,0.0,2.892,41.668,0.7273,1.392,0.277,-0.6667,-0.3898,fast_right,True
14.554,4.2588,1.8585,-0.6527,2.0,0.0,0.0,2.9251,39.447,0.6885,1.4251,0.2687,-0.5779,-0.3092,right,True
14.855,4.3551,1.7732,-0.8127,2.0,0.0,0.0,2.948,36.976,0.6454,1.448,0.263,-0.4791,-0.216,fast_straight,True
15.156,4.4251,1.6877,-0.9571,2.0,0.0,0.0,2.9546,34.835,0.608,1.4546,0.2614,-0.3934,-0.132,fast_straight,True
15.454,4.5045,1.5605,-1.0621,2.0,0.0,0.0,2.9509,31.926,0.5572,1.4509,0.2623,-0.277,-0.0148,fast_straight,True
15.654,4.5604,1.455,-1.1071,2.0,0.0,0.0,2.9449,29.608,0.5168,1.4449,0.2638,-0.1843,0.0794,fast_straight,True
15.953,4.638,1.2926,-1.1371,2.0,0.0,0.0,2.9377,26.104,0.4556,1.4377,0.2656,-0.0442,0.2214,fast_straight,True
16.255,4.7135,1.1292,-1.1377,2.0,0.0,0.0,2.9391,22.594,0.3943,1.4391,0.2652,0.0962,0.3615,fast_straight,True
16.554,4.7891,0.9658,-1.1377,2.0,0.0,0.0,2.9516,19.101,0.3334,1.4516,0.2621,0.236,0.4981,fast_straight,True
16.855,4.8646,0.8024,-1.1377,2.0,0.0,0.0,2.9749,15.649,0.2731,1.4749,0.2563,0.374,0.6303,fast_left,True
17.158,4.9379,0.6442,-1.1321,2.0,0.0,0.0,3.0077,12.368,0.2159,1.5077,0.2481,0.5053,0.7534,left,True
17.457,4.9972,0.5229,-1.0871,2.0,0.0,0.0,3.0425,9.897,0.1727,1.5425,0.2394,0.6041,0.8435,fast_right,True
17.755,5.0526,0.4265,-1.0083,2.0,0.0,0.0,3.0822,7.954,0.1388,1.5822,0.2294,0.6818,0.9113,fast_right,True
18.057,5.1224,0.3217,-0.9633,2.0,0.0,0.0,3.1389,5.882,0.1027,1.6389,0.2153,0.7647,0.98,fast_right,True
18.351,5.1947,0.2185,-0.9633,2.0,0.0,0.0,3.2022,3.912,0.0683,1.7022,0.1995,0.8435,1.043,left,True
18.655,5.2619,0.1186,-0.9971,2.0,0.0,0.0,3.2641,2.082,0.0363,1.7641,0.184,0.9167,1.1007,left,True
18.955,5.3186,0.0302,-0.9971,2.0,0.0,0.0,3.3187,0.521,0.0091,1.8187,0.1703,0.9792,1.1495,left,True
