elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.395,-0.0623,-0.3492,-0.0616,0.0,0.0,0.0,0.3547,100.112,1.7473,1.1453,0.0,-1.0,-1.0,straight,False
0.698,-0.0567,-0.3495,-0.0616,0.0,0.0,0.0,0.3541,99.212,1.7316,1.1459,0.0,-1.0,-1.0,straight,False
0.996,-0.0118,-0.3523,-0.0616,0.0,0.0,0.0,0.3525,91.913,1.6042,1.1475,0.0,-1.0,-1.0,straight,False
1.297,0.0781,-0.3578,-0.0616,0.0,0.0,0.0,0.3662,77.693,1.356,1.1338,0.0,-1.0,-1.0,straight,False
1.496,0.1629,-0.3631,-0.0616,0.0,0.0,0.0,0.3979,65.835,1.149,1.1021,0.0,-1.0,-1.0,straight,False
1.792,0.312,-0.3722,-0.0616,0.0,0.0,0.0,0.4857,50.03,0.8732,1.0143,0.0,-1.0,-1.0,straight,False
2.093,0.4617,-0.3815,-0.0616,0.0,0.0,0.0,0.5989,39.563,0.6905,0.9011,0.0989,-0.5825,-0.4836,fast_left,True
2.395,0.6059,-0.3903,-0.056,0.0,0.0,0.0,0.7207,32.787,0.5722,0.7793,0.2207,-0.3115,-0.0908,fast_right,True
2.699,0.7318,-0.3953,-0.0222,0.0402,0.0,0.0,0.7965,29.756,0.5193,0.7035,0.2965,-0.1902,0.1063,fast_right,True
2.999,0.8577,-0.3976,-0.0222,0.1602,0.0,0.0,0.8029,29.687,0.5181,0.6971,0.3029,-0.1875,0.1154,fast_right,True
3.295,0.9836,-0.4026,-0.0672,0.2802,0.0,0.0,0.8105,29.784,0.5198,0.6895,0.3105,-0.1914,0.1191,fast_right,True
3.595,1.1089,-0.4159,-0.1572,0.4002,0.0,0.0,0.8217,30.405,0.5307,0.6783,0.3217,-0.2162,0.1055,fast_right,True
3.896,1.2319,-0.4429,-0.2916,0.5202,0.0,0.0,0.8382,31.895,0.5567,0.6618,0.3382,-0.2758,0.0624,fast_right,True
4.201,1.3496,-0.4874,-0.4416,0.6401,0.0,0.0,0.8608,34.49,0.602,0.6392,0.3608,-0.3796,-0.0188,fast_straight,True
4.493,1.4642,-0.5519,-0.586,0.7601,0.0,0.0,0.8946,38.093,0.6649,0.6054,0.3946,-0.5237,-0.1291,fast_straight,True
4.795,1.5996,-0.6529,-0.691,0.8801,0.0,0.0,0.9716,42.223,0.7369,0.5284,0.4716,-0.6889,-0.2173,fast_left,True
5.103,1.7305,-0.7681,-0.751,1.0003,0.0,0.0,1.0598,46.451,0.8107,0.4402,0.5598,-0.8581,-0.2982,fast_left,True
5.405,1.8296,-0.8627,-0.766,1.1203,0.0,0.0,1.1168,50.57,0.8826,0.3832,0.6168,-1.0,-0.3832,fast_left,False
5.703,1.9213,-0.9491,-0.736,1.2402,0.0,0.0,1.1682,54.335,0.9483,0.3318,0.6682,-1.0,-0.3318,fast_left,False
6.003,2.0173,-1.0307,-0.661,1.3602,0.0,0.0,1.2223,57.481,1.0032,0.2777,0.7223,-1.0,-0.2777,fast_left,False
6.296,2.1206,-1.1027,-0.541,1.4801,0.0,0.0,1.2752,59.851,1.0446,0.2248,0.7752,-1.0,-0.2248,fast_left,False
6.601,2.2328,-1.1599,-0.3916,1.6002,0.0,0.0,1.3211,61.394,1.0715,0.1789,0.8211,-1.0,-0.1789,fast_straight,False
6.893,2.3576,-1.2012,-0.2472,1.7201,0.0,0.0,1.3599,62.047,1.0829,0.1401,0.8599,-1.0,-0.1401,fast_right,False
7.202,2.5143,-1.2321,-0.1422,1.8403,0.0,0.0,1.4044,61.32,1.0702,0.0956,0.9044,-1.0,-0.0956,fast_right,False
7.503,2.645,-1.2467,-0.0822,1.9602,0.0,0.0,1.4224,61.22,1.0685,0.0776,0.9224,-1.0,-0.0776,fast_right,False
7.803,2.7707,-1.2557,-0.0672,1.9198,0.0,3.1416,1.5169,124.124,2.1664,0.0169,0.9831,-1.0,-0.0169,left,False
