elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,1.0,straight,False
0.671,0.114,-0.3108,-0.0339,0.0,0.0,0.0,0.331,69.862,1.2193,1.169,0.0,-1.0,-1.0,straight,False
0.871,0.131,-0.3114,-0.0339,0.0,0.0,0.0,0.3378,67.189,1.1727,1.1622,0.0,-1.0,-1.0,straight,False
1.17,0.1939,-0.3135,-0.0339,0.0,0.0,0.0,0.3686,58.261,1.0168,1.1314,0.0,-1.0,-1.0,straight,False
1.473,0.3019,-0.3172,-0.0339,0.0,0.0,0.0,0.4379,46.417,0.8101,1.0621,0.0,-0.8567,-0.8567,straight,False
1.77,0.4476,-0.3221,-0.0339,0.0,0.0,0.0,0.5514,35.742,0.6238,0.9486,0.0514,-0.4297,-0.3783,straight,True
1.975,0.5475,-0.3255,-0.0339,0.0,0.0,0.0,0.637,30.732,0.5364,0.863,0.137,-0.2293,-0.0923,fast_right,True
2.274,0.6918,-0.3305,-0.0395,0.0,0.0,0.0,0.7667,25.535,0.4457,0.7333,0.2667,-0.0214,0.2453,fast_right,True
2.577,0.8176,-0.3377,-0.0845,0.0,0.0,0.0,0.8846,22.44,0.3916,0.6154,0.3846,0.1024,0.487,fast_right,True
2.869,0.9426,-0.3531,-0.1745,0.0,0.0,0.0,1.0066,20.535,0.3584,0.4934,0.5066,0.1786,0.6852,fast_right,True
3.069,1.0247,-0.3707,-0.2595,0.0401,0.0,0.0,1.0521,20.63,0.3601,0.4479,0.5521,0.1748,0.7269,fast_straight,True
3.27,1.1054,-0.396,-0.3583,0.1201,0.0,0.0,1.062,21.896,0.3822,0.438,0.562,0.1242,0.6861,fast_straight,True
3.47,1.1966,-0.4345,-0.4433,0.2001,0.0,0.0,1.0871,23.56,0.4112,0.4129,0.5871,0.0576,0.6447,fast_left,True
3.689,1.3001,-0.4877,-0.5083,0.2803,0.0,0.0,1.1305,25.558,0.4461,0.3695,0.6305,-0.0223,0.6081,fast_left,True
3.982,1.4289,-0.5646,-0.5683,0.4003,0.0,0.0,1.1734,28.765,0.502,0.3266,0.6734,-0.1506,0.5228,fast_left,True
4.271,1.5343,-0.6336,-0.5833,0.5201,0.0,0.0,1.1958,31.994,0.5584,0.3042,0.6958,-0.2798,0.416,fast_left,True
4.58,1.6402,-0.7019,-0.5533,0.6402,0.0,0.0,1.2217,35.067,0.612,0.2783,0.7217,-0.4027,0.319,fast_left,True
4.873,1.7494,-0.7647,-0.4783,0.7601,0.0,0.0,1.2504,37.705,0.6581,0.2496,0.7504,-0.5082,0.2421,fast_left,True
5.179,1.864,-0.8168,-0.3583,0.8803,0.0,0.0,1.2786,39.7,0.6929,0.2214,0.7786,-0.588,0.1906,fast_left,True
5.482,1.9847,-0.8526,-0.2089,1.0003,0.0,0.0,1.3023,40.897,0.7138,0.1977,0.8023,-0.6359,0.1664,fast_straight,True
5.776,2.1149,-0.8707,-0.0645,1.1204,0.0,0.0,1.3218,41.199,0.7191,0.1782,0.8218,-0.648,0.1739,fast_right,True
6.071,2.2747,-0.8725,0.0405,1.2401,0.0,0.0,1.3534,40.143,0.7006,0.1466,0.8534,-0.6057,0.2477,fast_right,True
6.271,2.3641,-0.867,0.0855,1.3201,0.0,0.0,1.357,39.71,0.6931,0.143,0.857,-0.5884,0.2686,fast_right,True
6.481,2.4477,-0.8588,0.1105,1.4002,0.0,0.0,1.3545,39.347,0.6867,0.1455,0.8545,-0.5739,0.2806,fast_right,True
6.777,2.5729,-0.8444,0.1105,1.5202,0.0,0.0,1.3494,38.736,0.6761,0.1506,0.8494,-0.5494,0.3,fast_right,True
