elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.425,0.1454,0.0296,-0.1213,0.0,0.0,0.0,0.1483,11.5,0.2007,1.3517,0.0,0.54,0.54,straight,False
0.725,0.1509,0.0289,-0.1213,0.0,0.0,0.0,0.1537,10.84,0.1892,1.3463,0.0,0.5664,0.5664,straight,False
1.027,0.1956,0.0235,-0.1213,0.0,0.0,0.0,0.197,6.838,0.1194,1.303,0.0,0.7265,0.7265,straight,False
1.327,0.2849,0.0126,-0.1213,0.0,0.0,0.0,0.2852,2.526,0.0441,1.2148,0.0,0.899,0.899,straight,False
1.626,0.4183,-0.0037,-0.1213,0.0,0.0,0.0,0.4184,0.505,0.0088,1.0816,0.0,0.9798,0.9798,straight,False
1.921,0.5672,-0.0218,-0.1213,0.0,0.0,0.0,0.5677,2.204,0.0385,0.9323,0.0677,0.9118,0.9795,straight,True
2.227,0.7161,-0.04,-0.1213,0.0,0.0,0.0,0.7173,3.195,0.0558,0.7827,0.2173,0.8722,1.0895,fast_right,True
2.527,0.8595,-0.0575,-0.1269,0.0403,0.0,0.0,0.8212,4.017,0.0701,0.6788,0.3212,0.8393,1.1605,fast_right,True
2.821,0.9842,-0.0756,-0.1719,0.1601,0.0,0.0,0.8275,5.244,0.0915,0.6725,0.3275,0.7902,1.1177,fast_right,True
3.126,1.1073,-0.1019,-0.2619,0.2803,0.0,0.0,0.8333,7.024,0.1226,0.6667,0.3333,0.719,1.0524,fast_right,True
3.421,1.2268,-0.1416,-0.3963,0.4001,0.0,0.0,0.8387,9.722,0.1697,0.6613,0.3387,0.6111,0.9499,fast_straight,True
3.728,1.3442,-0.2009,-0.5407,0.5203,0.0,0.0,0.8481,13.703,0.2392,0.6519,0.3481,0.4519,0.7999,fast_straight,True
4.027,1.4841,-0.2956,-0.6457,0.6403,0.0,0.0,0.8941,19.308,0.337,0.6059,0.3941,0.2277,0.6217,fast_straight,True
4.336,1.6243,-0.4084,-0.7057,0.7604,0.0,0.0,0.9556,25.302,0.4416,0.5444,0.4556,-0.0121,0.4435,fast_left,True
4.631,1.7569,-0.5238,-0.7207,0.8803,0.0,0.0,1.0212,30.862,0.5386,0.4788,0.5212,-0.2345,0.2867,fast_left,True
4.929,1.8624,-0.6147,-0.6907,1.0002,0.0,0.0,1.0588,35.488,0.6194,0.4412,0.5588,-0.4195,0.1393,fast_left,True
