elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
1.154,0.3969,0.0233,0.245,0.0,0.0,0.0,0.3976,3.358,0.0586,1.1024,0.0,0.8657,0.8657,straight,False
1.447,0.401,0.0243,0.245,0.0,0.0,0.0,0.4017,3.469,0.0606,1.0983,0.0,0.8612,0.8612,straight,False
1.75,0.4417,0.0345,0.245,0.0,0.0,0.0,0.4431,4.465,0.0779,1.0569,0.0,0.8214,0.8214,straight,False
2.049,0.5261,0.0556,0.245,0.0,0.0,0.0,0.529,6.032,0.1053,0.971,0.029,0.7587,0.7878,straight,True
2.351,0.654,0.0876,0.245,0.0,0.0,0.0,0.6598,7.626,0.1331,0.8402,0.1598,0.695,0.8548,fast_right,True
2.645,0.7941,0.1225,0.2394,0.0,0.0,0.0,0.8035,8.768,0.153,0.6965,0.3035,0.6493,0.9528,fast_right,True
2.848,0.8759,0.1416,0.2144,0.0,0.0,0.0,0.8873,9.184,0.1603,0.6127,0.3873,0.6326,1.0199,fast_right,True
3.15,0.9998,0.1645,0.1394,0.0803,0.0,0.0,0.934,10.147,0.1771,0.566,0.434,0.5941,1.0282,fast_right,True
3.452,1.1252,0.1755,0.0194,0.2003,0.0,0.0,0.9414,10.744,0.1875,0.5586,0.4414,0.5702,1.0116,fast_right,True
3.752,1.2509,0.1692,-0.13,0.3203,0.0,0.0,0.9459,10.304,0.1798,0.5541,0.4459,0.5878,1.0337,fast_left,True
4.052,1.3743,0.1443,-0.2744,0.4403,0.0,0.0,0.9451,8.781,0.1533,0.5549,0.4451,0.6488,1.0939,fast_right,True
4.352,1.4935,0.1036,-0.3906,0.5603,0.0,0.0,0.9389,6.336,0.1106,0.5611,0.4389,0.7465,1.1855,fast_right,True
4.651,1.6065,0.0482,-0.535,0.6803,0.0,0.0,0.9275,2.977,0.052,0.5725,0.4275,0.8809,1.3084,fast_straight,True
4.953,1.7146,-0.0268,-0.6794,0.8002,0.0,0.0,0.9148,1.676,0.0293,0.5852,0.4148,0.933,1.3478,fast_left,True
5.246,1.8354,-0.1355,-0.7844,0.9201,0.0,0.0,0.9253,8.419,0.1469,0.5747,0.4253,0.6632,1.0885,fast_left,True
5.559,1.928,-0.2337,-0.8444,1.0403,0.0,0.0,0.9179,14.749,0.2574,0.5821,0.4179,0.41,0.828,fast_left,True
5.856,2.0106,-0.3288,-0.8594,1.1603,0.0,0.0,0.9116,21.14,0.369,0.5884,0.4116,0.1544,0.566,fast_left,True
6.15,2.0939,-0.4234,-0.8294,1.2802,0.0,0.0,0.9172,27.49,0.4798,0.5828,0.4172,-0.0996,0.3176,fast_left,True
6.456,2.1818,-0.5136,-0.7544,1.4003,0.0,0.0,0.9352,33.311,0.5814,0.5648,0.4352,-0.3324,0.1027,fast_left,True
6.756,2.2779,-0.5949,-0.6344,1.5203,0.0,0.0,0.9633,38.139,0.6656,0.5367,0.4633,-0.5256,-0.0622,fast_straight,True
6.957,2.3479,-0.6417,-0.5352,1.6003,0.0,0.0,0.9853,40.642,0.7093,0.5147,0.4853,-0.6257,-0.1404,fast_left,True
7.26,2.4766,-0.7075,-0.4038,1.7203,0.0,0.0,1.0356,43.091,0.7521,0.4644,0.5356,-0.7236,-0.188,fast_right,True
7.562,2.5965,-0.7494,-0.2592,1.8403,0.0,0.0,1.0646,44.739,0.7808,0.4354,0.5646,-0.7896,-0.2249,fast_right,True
7.855,2.7198,-0.775,-0.1512,1.9603,0.0,0.0,1.0852,45.579,0.7955,0.4148,0.5852,-0.8232,-0.238,fast_right,True
8.215,2.8449,-0.7899,-0.0882,1.9198,0.0,3.1416,1.2165,139.511,2.4349,0.2835,0.7165,-1.0,-0.2835,left,False
8.371,2.8449,-0.7899,-0.0882,1.8799,0.0,3.1416,1.2471,140.699,2.4557,0.2529,0.7471,-1.0,-0.2529,left,False
8.705,3.0404,-0.8036,-0.0468,1.7199,0.0,3.1416,1.5459,148.676,2.5949,0.0459,0.9541,-1.0,-0.0459,left,False
8.86,3.0404,-0.8036,-0.0468,1.6799,0.0,3.1416,1.5801,149.43,2.608,0.0801,0.9199,-1.0,-0.0801,left,False
9.147,3.2153,-0.8019,0.0932,1.5199,0.0,3.1416,1.8755,154.687,2.6998,0.3755,0.6245,-1.0,-0.3755,left,False
9.448,3.3189,-0.7856,0.2342,1.3999,0.0,3.1416,2.0736,157.738,2.7531,0.5736,0.4816,-1.0,-0.5184,left,False
9.755,3.419,-0.7541,0.3842,1.2796,0.0,3.1416,2.2684,160.582,2.8027,0.7684,0.4329,-1.0,-0.5671,left,False
10.055,3.5133,-0.7081,0.5342,1.1597,0.0,3.1416,2.4578,163.255,2.8493,0.9578,0.3856,-1.0,-0.6144,left,False
10.346,3.5996,-0.6485,0.6842,1.0399,0.0,3.1416,2.6406,165.783,2.8935,1.1406,0.3399,-1.0,-0.6601,left,False
10.557,3.6518,-0.6019,0.7842,0.9598,0.0,3.1416,2.7585,167.396,2.9216,1.2585,0.3104,-1.0,-0.6896,left,False
10.845,3.7207,-0.5228,0.9342,0.8399,0.0,3.1416,2.9278,169.714,2.9621,1.4278,0.268,-1.0,-0.732,left,False
11.045,3.7597,-0.4647,1.0342,0.7599,0.0,3.1416,3.0356,171.194,2.9879,1.5356,0.2411,-1.0,-0.7589,left,False
11.246,3.7928,-0.4031,1.1342,0.6799,0.0,3.1416,3.1388,172.622,3.0128,1.6388,0.2153,-1.0,-0.7847,left,False
11.558,3.8304,-0.3051,1.2842,0.5597,0.0,3.1416,3.2848,174.67,3.0486,1.7848,0.1788,-1.0,-0.8212,left,False
11.855,3.8529,-0.2027,1.4342,0.4397,0.0,3.1416,3.4192,176.602,3.0823,1.9192,0.1452,-1.0,-0.8548,left,False
12.147,3.8599,-0.098,1.5842,0.3199,0.0,3.1416,3.5414,178.414,3.1139,2.0414,0.1147,-1.0,-0.8853,fast_left,False
12.459,3.8504,0.0121,1.7342,0.1997,0.0,3.1416,3.6507,179.81,3.1383,2.1507,0.0873,-1.0,-0.9127,fast_left,False
12.746,3.8213,0.1346,1.8842,0.0799,0.0,3.1416,3.7438,177.94,3.1056,2.2438,0.064,-1.0,-0.936,fast_left,False
13.062,3.7742,0.2513,2.0342,0.0403,0.0,0.0,3.7424,3.85,0.0672,2.2424,0.0644,0.846,0.9104,straight,True
13.357,3.7079,0.3632,2.18,0.1603,0.0,0.0,3.5662,5.846,0.102,2.0662,0.1084,0.7662,0.8746,right,True
13.655,3.6185,0.478,2.288,0.2803,0.0,0.0,3.3722,8.149,0.1422,1.8722,0.1569,0.6741,0.831,left,True
13.856,3.5665,0.535,2.3354,0.3602,0.0,0.0,3.2506,9.474,0.1654,1.7506,0.1874,0.621,0.8084,right,True
14.152,3.4911,0.6081,2.414,0.4802,0.0,0.0,3.0717,11.419,0.1993,1.5717,0.2321,0.5432,0.7753,fast_left,True
14.457,3.4076,0.6785,2.4704,0.6003,0.0,0.0,2.8882,13.587,0.2371,1.3882,0.278,0.4565,0.7345,fast_left,True
14.761,3.3061,0.7531,2.5574,0.7204,0.0,0.0,2.6932,16.239,0.2834,1.1932,0.3267,0.3505,0.6772,left,True
15.054,3.201,0.8144,2.6892,0.8403,0.0,0.0,2.4973,19.034,0.3322,0.9973,0.3757,0.2386,0.6143,left,True
15.351,3.1037,0.8536,2.8392,0.9602,0.0,0.0,2.3072,21.714,0.379,0.8072,0.4232,0.1314,0.5546,left,True
15.663,3.0016,0.8778,2.9892,1.0803,0.0,0.0,2.1123,24.553,0.4285,0.6123,0.4719,0.0179,0.4898,straight,True
15.956,2.8929,0.8866,3.135,1.2003,0.0,0.0,1.9107,27.645,0.4825,0.4107,0.5893,-0.1058,0.4835,left,True
16.262,2.7545,0.8798,-3.0318,1.3204,0.0,0.0,1.6825,31.528,0.5503,0.1825,0.8175,-0.2611,0.5564,left,True
16.546,2.644,0.8607,-2.889,1.4401,0.0,0.0,1.4799,35.561,0.6206,0.0201,0.9799,-0.4224,0.5575,left,True
16.856,2.5445,0.8274,-2.739,1.5603,0.0,0.0,1.2858,40.052,0.699,0.2142,0.7858,-0.6021,0.1838,left,True
17.152,2.4511,0.7797,-2.589,1.6802,0.0,0.0,1.0964,45.323,0.791,0.4036,0.5964,-0.8129,-0.2165,left,True
17.46,2.3659,0.7185,-2.439,1.8004,0.0,0.0,0.9143,51.795,0.904,0.5857,0.4143,-1.0,-0.5857,left,False
17.745,2.2908,0.6453,-2.289,1.9202,0.0,0.0,0.7441,60.127,1.0494,0.7559,0.2441,-1.0,-0.7559,straight,False
17.946,2.2468,0.5901,-2.1896,1.9999,0.0,3.1416,0.6397,112.71,1.9672,0.8603,0.1397,-1.0,-0.8603,left,False
18.157,2.2011,0.5199,-2.1034,1.9196,0.0,3.1416,0.5912,118.43,2.067,0.9088,0.0912,-1.0,-0.9088,straight,False
18.458,2.1493,0.4175,-1.9632,1.7996,0.0,3.1416,0.5446,129.945,2.268,0.9554,0.0446,-1.0,-0.9554,left,False
18.756,2.1036,0.2868,-1.8468,1.6797,0.0,3.1416,0.5117,145.915,2.5467,0.9883,0.0117,-1.0,-0.9883,fast_left,False
18.958,2.0853,0.2116,-1.754,1.5997,0.0,3.1416,0.5297,156.457,2.7307,0.9703,0.0297,-1.0,-0.9703,left,False
19.254,2.0719,0.0937,-1.604,1.4797,0.0,3.1416,0.5995,171.011,2.9847,0.9005,0.0995,-1.0,-0.9005,fast_left,False
19.558,2.0761,-0.0154,-1.454,1.3597,0.0,3.1416,0.7166,178.772,3.1202,0.7834,0.2166,-1.0,-0.7834,fast_straight,False
19.858,2.1004,-0.1431,-1.3082,1.2396,0.0,3.1416,0.8726,170.559,2.9768,0.6274,0.3726,-1.0,-0.6274,fast_right,False
20.156,2.1502,-0.2947,-1.2002,1.1197,0.0,3.1416,1.0718,164.04,2.863,0.4282,0.5718,-1.0,-0.4282,right,False
20.461,2.2006,-0.4134,-1.1372,0.9997,0.0,3.1416,1.2701,161.005,2.8101,0.2299,0.7701,-1.0,-0.2299,right,False
20.76,2.2459,-0.5081,-1.1192,0.8797,0.0,3.1416,1.4576,159.598,2.7855,0.0424,0.9576,-1.0,-0.0424,right,False
21.052,2.2909,-0.603,-1.1462,0.7598,0.0,3.1416,1.6456,158.503,2.7664,0.1456,0.8544,-1.0,-0.1456,right,False
21.357,2.3312,-0.6999,-1.2182,0.6396,0.0,3.1416,1.8307,157.522,2.7493,0.3307,0.6693,-1.0,-0.3307,right,False
21.655,2.3624,-0.8001,-1.3352,0.5198,0.0,3.1416,2.0089,156.528,2.7319,0.5089,0.4978,-1.0,-0.5022,right,False
21.963,2.3798,-0.9036,-1.484,0.3997,0.0,3.1416,2.1766,155.472,2.7135,0.6766,0.4559,-1.0,-0.5441,right,False
22.257,2.3816,-1.0085,-1.634,0.2797,0.0,3.1416,2.3313,154.369,2.6943,0.8313,0.4172,-1.0,-0.5828,right,False
22.594,2.3677,-1.1124,-1.784,0.1598,0.0,3.1416,2.4723,153.258,2.6749,0.9723,0.3819,-1.0,-0.6181,right,False
22.749,2.3677,-1.1124,-1.784,0.1199,0.0,3.1416,2.508,153.669,2.682,1.008,0.373,-1.0,-0.627,right,False
23.055,2.3106,-1.2774,-2.034,0.0403,0.0,0.0,2.605,29.364,0.5125,1.105,0.3488,-0.1746,0.1742,left,True
23.352,2.2573,-1.3677,-2.1798,0.1602,0.0,0.0,2.5037,33.113,0.5779,1.0037,0.3741,-0.3245,0.0495,left,True
23.662,2.1927,-1.4505,-2.2878,0.2803,0.0,0.0,2.4002,37.179,0.6489,0.9002,0.4,-0.4872,-0.0872,left,True
23.956,2.1211,-1.5273,-2.3508,0.4003,0.0,0.0,2.3008,41.589,0.7259,0.8008,0.4248,-0.6636,-0.2388,left,True
24.248,2.0464,-1.601,-2.3688,0.5202,0.0,0.0,2.2119,46.371,0.8093,0.7119,0.447,-0.8548,-0.4078,left,True
24.561,1.9718,-1.675,-2.3418,0.6403,0.0,0.0,2.1397,51.517,0.8991,0.6397,0.4651,-1.0,-0.5349,left,False
