elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.408,-0.0805,-0.2245,0.2587,0.0,0.0,0.0,0.2385,109.718,1.9149,1.2615,0.0,-1.0,-1.0,straight,False
0.707,-0.0751,-0.2231,0.2587,0.0,0.0,0.0,0.2354,108.596,1.8954,1.2646,0.0,-1.0,-1.0,straight,False
1.007,-0.0316,-0.2116,0.2587,0.0,0.0,0.0,0.2139,98.484,1.7189,1.2861,0.0,-1.0,-1.0,straight,False
1.306,0.0554,-0.1886,0.2587,0.0,0.0,0.0,0.1966,73.616,1.2848,1.3034,0.0,-1.0,-1.0,straight,False
1.609,0.1854,-0.1542,0.2587,0.0,0.0,0.0,0.2411,39.753,0.6938,1.2589,0.0,-0.5901,-0.5901,straight,False
1.905,0.3304,-0.1158,0.2587,0.0,0.0,0.0,0.3501,19.318,0.3372,1.1499,0.0,0.2273,0.2273,straight,False
2.211,0.4754,-0.0774,0.2587,0.0,0.0,0.0,0.4816,9.251,0.1615,1.0184,0.0,0.6299,0.6299,straight,False
2.508,0.6204,-0.0391,0.2587,0.0,0.0,0.0,0.6216,3.602,0.0629,0.8784,0.1216,0.8559,0.9775,straight,True
2.81,0.7654,-0.0007,0.2587,0.0002,0.0,0.0,0.7652,0.051,0.0009,0.7348,0.2652,0.998,1.2631,fast_right,True
3.109,0.905,0.0362,0.2531,0.1203,0.0,0.0,0.7856,2.639,0.0461,0.7144,0.2856,0.8944,1.18,fast_right,True
3.409,1.0275,0.0656,0.2081,0.2402,0.0,0.0,0.79,4.764,0.0831,0.71,0.29,0.8095,1.0995,fast_straight,True
3.704,1.1572,0.0879,0.1293,0.3601,0.0,0.0,0.8019,6.292,0.1098,0.6981,0.3019,0.7483,1.0502,fast_right,True
4.009,1.3161,0.1043,0.0731,0.4803,0.0,0.0,0.8423,7.115,0.1242,0.6577,0.3423,0.7154,1.0578,fast_right,True
4.321,1.4476,0.1091,-0.0169,0.6002,0.0,0.0,0.8543,7.335,0.128,0.6457,0.3543,0.7066,1.0609,fast_right,True
4.616,1.5731,0.0995,-0.1513,0.7203,0.0,0.0,0.8586,6.655,0.1161,0.6414,0.3586,0.7338,1.0924,fast_right,True
4.914,1.6959,0.0719,-0.3013,0.8403,0.0,0.0,0.8587,4.801,0.0838,0.6413,0.3587,0.808,1.1667,fast_right,True
5.216,1.8132,0.0262,-0.4513,0.9603,0.0,0.0,0.8534,1.759,0.0307,0.6466,0.3534,0.9296,1.283,fast_left,True
5.516,1.9224,-0.0364,-0.5971,1.0802,0.0,0.0,0.843,2.478,0.0432,0.657,0.343,0.9009,1.2439,fast_left,True
5.716,1.9901,-0.0861,-0.6741,1.1602,0.0,0.0,0.8343,5.926,0.1034,0.6657,0.3343,0.763,1.0973,fast_left,True
6.006,2.0853,-0.1687,-0.7521,1.2801,0.0,0.0,0.8227,11.83,0.2065,0.6773,0.3227,0.5268,0.8495,fast_left,True
6.305,2.1757,-0.2565,-0.7851,1.4001,0.0,0.0,0.8169,18.298,0.3194,0.6831,0.3169,0.2681,0.585,fast_left,True
6.506,2.2351,-0.3159,-0.7821,1.4801,0.0,0.0,0.8184,22.704,0.3963,0.6816,0.3184,0.0919,0.4103,fast_left,True
6.805,2.3258,-0.4032,-0.7401,1.6002,0.0,0.0,0.8302,29.06,0.5072,0.6698,0.3302,-0.1624,0.1678,fast_left,True
7.117,2.4219,-0.4847,-0.6531,1.7204,0.0,0.0,0.8527,34.64,0.6046,0.6473,0.3527,-0.3856,-0.0329,fast_straight,True
7.415,2.5297,-0.5576,-0.5295,1.8403,0.0,0.0,0.8867,38.965,0.6801,0.6133,0.3867,-0.5586,-0.1719,fast_straight,True
7.704,2.6776,-0.6347,-0.4365,1.9601,0.0,0.0,0.9579,41.495,0.7242,0.5421,0.4579,-0.6598,-0.2019,fast_right,True
7.997,2.7867,-0.6832,-0.3995,1.9596,0.0,3.1416,1.0727,140.442,2.4512,0.4273,0.5727,-1.0,-0.4273,left,False
8.152,2.7867,-0.6832,-0.3995,1.9199,0.0,3.1416,1.1036,141.755,2.4741,0.3964,0.6036,-1.0,-0.3964,right,False
8.407,2.9959,-0.7676,-0.3673,1.7599,0.0,3.1416,1.4549,148.159,2.5859,0.0451,0.9549,-1.0,-0.0451,right,False
8.72,3.0938,-0.8053,-0.3763,1.6397,0.0,3.1416,1.6622,151.021,2.6358,0.1622,0.8378,-1.0,-0.1622,left,False
9.017,3.1907,-0.8459,-0.4219,1.5197,0.0,3.1416,1.8728,153.15,2.673,0.3728,0.6272,-1.0,-0.3728,left,False
9.305,3.286,-0.8899,-0.4369,1.3999,0.0,3.1416,2.0855,154.741,2.7007,0.5855,0.4786,-1.0,-0.5214,straight,False
9.61,3.3866,-0.9358,-0.4181,1.2798,0.0,3.1416,2.3053,156.051,2.7236,0.8053,0.4237,-1.0,-0.5763,right,False
9.905,3.5135,-0.9922,-0.4231,1.1599,0.0,3.1416,2.5541,157.142,2.7426,1.0541,0.3615,-1.0,-0.6385,right,False
10.105,3.5821,-1.0238,-0.4481,1.0799,0.0,3.1416,2.7035,157.747,2.7532,1.2035,0.3241,-1.0,-0.6759,right,False
10.405,3.6753,-1.0722,-0.5231,0.9599,0.0,3.1416,2.9194,158.452,2.7655,1.4194,0.2702,-1.0,-0.7298,right,False
10.604,3.7347,-1.1091,-0.5981,0.8799,0.0,3.1416,3.0627,158.768,2.771,1.5627,0.2343,-1.0,-0.7657,right,False
10.804,3.7909,-1.1509,-0.6925,0.7999,0.0,3.1416,3.2048,158.954,2.7743,1.7048,0.1988,-1.0,-0.8012,right,False
11.116,3.8667,-1.2233,-0.8425,0.6797,0.0,3.1416,3.4138,159.001,2.7751,1.9138,0.1466,-1.0,-0.8534,right,False
11.415,3.9309,-1.3063,-0.9925,0.5596,0.0,3.1416,3.6156,158.82,2.7719,2.1156,0.0961,-1.0,-0.9039,right,False
11.716,3.982,-1.3979,-1.1425,0.4398,0.0,3.1416,3.8081,158.463,2.7657,2.3081,0.048,-1.0,-0.952,right,False
12.01,4.0188,-1.4962,-1.2925,0.3198,0.0,3.1416,3.9901,157.977,2.7572,2.4901,0.0025,-1.0,-0.9975,right,False
12.31,4.0405,-1.5988,-1.4425,0.1998,0.0,3.1416,4.1601,157.399,2.7471,2.6601,0.0,-1.0,-1.0,right,False
12.616,4.0466,-1.7035,-1.5925,0.0798,0.0,3.1416,4.3171,156.759,2.736,2.8171,0.0,-1.0,-1.0,fast_right,False
12.915,4.0364,-1.8122,-1.7425,0.0402,0.0,0.0,4.3878,24.393,0.4257,2.8878,0.0,0.0243,0.0243,left,False
13.217,4.0075,-1.9304,-1.8883,0.1603,0.0,0.0,4.3043,26.646,0.4651,2.8043,0.0,-0.0658,-0.0658,left,False
13.518,3.9694,-2.0282,-1.9963,0.2802,0.0,0.0,4.2099,28.8,0.5027,2.7099,0.0,-0.152,-0.152,left,False
13.814,3.9229,-2.1223,-2.0593,0.4003,0.0,0.0,4.1126,31.068,0.5422,2.6126,0.0,-0.2427,-0.2427,left,False
14.2,3.8725,-2.2144,-2.0773,0.5201,0.0,0.0,4.0178,33.446,0.5837,2.5178,0.0,-0.3378,-0.3378,left,False
14.355,3.8725,-2.2144,-2.0773,0.5601,0.0,0.0,3.9844,33.763,0.5893,2.4844,0.0039,-0.3505,-0.3466,left,True
14.605,3.7912,-2.3693,-2.0073,0.7201,0.0,0.0,3.8789,37.65,0.6571,2.3789,0.0303,-0.506,-0.4757,left,True
14.807,3.7633,-2.4335,-1.9443,0.8001,0.0,0.0,3.8344,39.394,0.6876,2.3344,0.0414,-0.5758,-0.5344,left,True
15.109,3.7308,-2.5333,-1.8125,0.9202,0.0,0.0,3.7838,42.029,0.7335,2.2838,0.0541,-0.6812,-0.6271,left,True
15.414,3.7128,-2.6366,-1.6625,1.0402,0.0,0.0,3.7543,44.612,0.7786,2.2543,0.0614,-0.7845,-0.723,left,True
15.715,3.7106,-2.7415,-1.5125,1.1603,0.0,0.0,3.7443,47.069,0.8215,2.2443,0.0639,-0.8828,-0.8189,left,True
16.005,3.724,-2.8456,-1.3625,1.2801,0.0,0.0,3.751,49.342,0.8612,2.251,0.0623,-0.9737,-0.9114,left,True
16.311,3.7528,-2.9464,-1.2125,1.4002,0.0,0.0,3.7705,51.394,0.897,2.2705,0.0574,-1.0,-0.9426,left,False
16.617,3.7964,-3.0418,-1.0625,1.5202,0.0,0.0,3.7992,53.193,0.9284,2.2992,0.0502,-1.0,-0.9498,left,False
16.916,3.8537,-3.1297,-0.9125,1.6402,0.0,0.0,3.8333,54.73,0.9552,2.3333,0.0417,-1.0,-0.9583,fast_left,False
17.216,3.9265,-3.211,-0.7625,1.7603,0.0,0.0,3.8733,55.995,0.9773,2.3733,0.0317,-1.0,-0.9683,left,False
17.505,4.02,-3.2888,-0.6125,1.8801,0.0,0.0,3.9237,56.949,0.9939,2.4237,0.0191,-1.0,-0.9809,left,False
17.81,4.1099,-3.343,-0.4625,1.9998,0.0,3.1416,3.9532,122.26,2.1338,2.4532,0.0117,-1.0,-0.9883,left,False
18.119,4.2068,-3.3831,-0.3125,1.8797,0.0,3.1416,4.1062,124.522,2.1733,2.6062,0.0,-1.0,-1.0,left,False
18.415,4.3086,-3.4083,-0.1625,1.7598,0.0,3.1416,4.256,126.791,2.2129,2.756,0.0,-1.0,-1.0,left,False
18.715,4.4131,-3.418,-0.0125,1.6397,0.0,3.1416,4.4016,129.056,2.2524,2.9016,0.0,-1.0,-1.0,left,False
19.016,4.5178,-3.4119,0.1375,1.5197,0.0,3.1416,4.542,131.306,2.2917,3.042,0.0,-1.0,-1.0,left,False
19.318,4.6205,-3.3903,0.2875,1.3997,0.0,3.1416,4.6763,133.53,2.3305,3.1763,0.0,-1.0,-1.0,left,False
19.621,4.7187,-3.3536,0.4375,1.2797,0.0,3.1416,4.8035,135.72,2.3688,3.3035,0.0,-1.0,-1.0,left,False
19.905,4.8104,-3.3026,0.5875,1.1599,0.0,3.1416,4.9227,137.864,2.4062,3.4227,0.0,-1.0,-1.0,left,False
20.104,4.8668,-3.2613,0.6875,1.0799,0.0,3.1416,4.9977,139.265,2.4306,3.4977,0.0,-1.0,-1.0,left,False
20.305,4.9189,-3.2145,0.7875,0.9998,0.0,3.1416,5.0687,140.641,2.4546,3.5687,0.0,-1.0,-1.0,left,False
20.612,4.9875,-3.1352,0.9375,0.8797,0.0,3.1416,5.1675,142.648,2.4897,3.6675,0.0,-1.0,-1.0,left,False
20.906,5.0435,-3.0465,1.0875,0.7599,0.0,3.1416,5.2565,144.58,2.5234,3.7565,0.0,-1.0,-1.0,left,False
21.21,5.0857,-2.9504,1.2375,0.6398,0.0,3.1416,5.3357,146.431,2.5557,3.8357,0.0,-1.0,-1.0,left,False
21.507,5.113,-2.8491,1.3875,0.5199,0.0,3.1416,5.405,148.189,2.5864,3.905,0.0,-1.0,-1.0,fast_left,False
21.883,5.1252,-2.7393,1.5375,0.3997,0.0,3.1416,5.462,149.9,2.6162,3.962,0.0,-1.0,-1.0,fast_left,False
22.038,5.1252,-2.7393,1.5375,0.3599,0.0,3.1416,5.4965,150.108,2.6199,3.9965,0.0,-1.0,-1.0,left,False
22.315,5.1076,-2.5336,1.7875,0.1998,0.0,3.1416,5.5232,152.696,2.665,4.0232,0.0,-1.0,-1.0,fast_left,False
22.617,5.0765,-2.4288,1.9375,0.0797,0.0,3.1416,5.5558,154.077,2.6892,4.0558,0.0,-1.0,-1.0,left,False
22.918,5.0252,-2.3184,2.0875,0.0403,0.0,0.0,5.4976,24.943,0.4353,3.9976,0.0,0.0023,0.0023,fast_left,False
23.217,4.9646,-2.2277,2.2375,0.1603,0.0,0.0,5.2957,24.876,0.4342,3.7957,0.0,0.0049,0.0049,fast_straight,False
23.505,4.8771,-2.1315,2.3833,0.2801,0.0,0.0,5.0671,24.875,0.4342,3.5671,0.0,0.005,0.005,fast_right,False
23.817,4.7577,-2.03,2.4913,0.4004,0.0,0.0,4.8069,24.98,0.436,3.3069,0.0,0.0008,0.0008,right,False
24.115,4.655,-1.9569,2.5543,0.5202,0.0,0.0,4.5745,25.328,0.442,3.0745,0.0,-0.0131,-0.0131,fast_right,False
24.416,4.5634,-1.8976,2.5723,0.6403,0.0,0.0,4.3579,25.812,0.4505,2.8579,0.0,-0.0325,-0.0325,fast_right,False
