elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
1.151,0.2475,-0.3948,0.159,2.5,0.0,1.5708,2.2868,99.942,1.7443,0.7868,0.4283,-1.0,-0.5717,fast_left,False
1.357,0.2481,-0.3947,0.1596,2.5,0.0,1.5708,2.2862,99.942,1.7443,0.7862,0.4285,-1.0,-0.5715,fast_left,False
1.657,0.2777,-0.3895,0.1896,2.5,0.0,1.5708,2.2562,99.942,1.7443,0.7562,0.436,-1.0,-0.564,fast_left,False
1.958,0.3508,-0.3728,0.2646,2.5,0.0,1.5708,2.1813,99.841,1.7426,0.6813,0.4547,-1.0,-0.5453,fast_left,False
2.257,0.4618,-0.3361,0.3846,2.5,0.0,1.5708,2.0657,99.364,1.7342,0.5657,0.4836,-1.0,-0.5164,fast_straight,False
2.556,0.5799,-0.2783,0.5284,2.5,0.0,1.5708,1.9402,98.246,1.7147,0.4402,0.5598,-1.0,-0.4402,fast_right,False
2.857,0.7134,-0.1906,0.6334,2.5,0.0,1.5708,1.7968,96.089,1.6771,0.2968,0.7032,-1.0,-0.2968,fast_right,False
3.156,0.817,-0.1095,0.6934,2.5,0.0002,1.5709,1.6866,93.724,1.6358,0.1866,0.8134,-1.0,-0.1866,right,False
3.458,0.9088,-0.0315,0.7084,2.4971,0.1202,1.6189,1.5956,92.702,1.618,0.0956,0.9044,-1.0,-0.0956,straight,False
3.757,0.9934,0.0396,0.6896,2.4885,0.2399,1.6669,1.5084,92.123,1.6078,0.0084,0.9916,-1.0,-0.0084,straight,False
4.051,1.1049,0.1315,0.689,2.4741,0.3589,1.7149,1.388,91.177,1.5913,0.112,0.888,-1.0,-0.112,straight,False
4.358,1.2206,0.2268,0.689,2.454,0.4775,1.763,1.2586,90.477,1.5791,0.2414,0.7586,-1.0,-0.2414,left,False
4.657,1.332,0.3187,0.6946,2.4283,0.5945,1.8109,1.1304,90.364,1.5772,0.3696,0.6304,-1.0,-0.3696,left,False
5.063,1.4158,0.3909,0.7396,2.397,0.7103,1.8589,1.0318,91.526,1.5974,0.4682,0.5318,-1.0,-0.4682,left,False
5.219,1.4158,0.3909,0.7396,2.3853,0.7484,1.8748,1.0333,92.822,1.62,0.4667,0.5333,-1.0,-0.4667,left,False
5.461,1.5359,0.5179,0.9146,2.3326,0.8995,1.9389,0.8833,94.509,1.6495,0.6167,0.3833,-1.0,-0.6167,left,False
5.765,1.594,0.6052,1.064,2.2867,1.0105,1.9869,0.8025,96.489,1.6841,0.6975,0.3025,-1.0,-0.6975,straight,False
6.062,1.6406,0.7054,1.2084,2.2355,1.1191,2.0349,0.7246,98.215,1.7142,0.7754,0.2246,-1.0,-0.7754,right,False
6.362,1.6828,0.8376,1.3134,2.1793,1.225,2.0829,0.6297,98.627,1.7214,0.8703,0.1297,-1.0,-0.8703,straight,False
6.66,1.7088,0.9508,1.3734,2.118,1.3281,2.1309,0.5566,100.586,1.7556,0.9434,0.0566,-1.0,-0.9434,straight,False
6.964,1.7356,1.0927,1.389,2.0518,1.4283,2.1789,0.4611,101.864,1.7779,1.0389,0.0,-1.0,-1.0,straight,False
7.265,1.7627,1.2402,1.389,1.9809,1.5251,2.2269,0.3588,104.953,1.8318,1.1412,0.0,-1.0,-1.0,straight,False
7.564,1.7898,1.3878,1.389,1.9055,1.6184,2.2749,0.258,113.028,1.9727,1.242,0.0,-1.0,-1.0,straight,False
7.861,1.8169,1.5353,1.389,1.8256,1.7079,2.3229,0.1728,134.019,2.3391,1.3272,0.0,-1.0,-1.0,straight,False
8.163,1.8441,1.6828,1.389,1.7416,1.7936,2.3709,0.1509,176.937,3.0881,1.3491,0.0,-1.0,-1.0,straight,False
8.456,1.8712,1.8304,1.389,1.6536,1.875,2.4189,0.2221,150.191,2.6213,1.2779,0.0,-1.0,-1.0,straight,False
8.762,1.8983,1.9779,1.389,1.5617,1.9522,2.4669,0.3376,136.986,2.3909,1.1624,0.0,-1.0,-1.0,fast_right,False
9.061,1.9245,2.1199,1.3834,1.4662,2.0249,2.5149,0.468,132.377,2.3104,1.032,0.0,-1.0,-1.0,fast_right,False
9.362,1.9501,2.2433,1.3384,1.3673,2.093,2.5629,0.6019,132.383,2.3105,0.8981,0.1019,-1.0,-0.8981,fast_right,False
9.652,1.9838,2.3646,1.2484,1.2655,2.1561,2.6108,0.748,133.4,2.3283,0.752,0.248,-1.0,-0.752,fast_right,False
9.864,2.0133,2.4433,1.1634,1.1957,2.1955,2.6429,0.8543,134.573,2.3487,0.6457,0.3543,-1.0,-0.6457,fast_straight,False
10.163,2.0738,2.56,1.0196,1.089,2.2504,2.6909,1.0323,136.725,2.3863,0.4677,0.5323,-1.0,-0.4677,left,False
10.462,2.1645,2.6915,0.9146,0.9798,2.3,2.7389,1.2477,138.642,2.4198,0.2523,0.7477,-1.0,-0.2523,left,False
10.662,2.2202,2.7608,0.8696,0.9057,2.3302,2.7709,1.3833,140.622,2.4543,0.1167,0.8833,-1.0,-0.1167,left,False
10.962,2.2907,2.8413,0.8396,0.7927,2.371,2.8189,1.5701,144.081,2.5147,0.0701,0.9299,-1.0,-0.0701,left,False
11.261,2.3605,2.9197,0.8546,0.6782,2.4063,2.8669,1.759,147.288,2.5707,0.259,0.741,-1.0,-0.259,left,False
11.461,2.4057,2.9732,0.8896,0.6008,2.4267,2.8989,1.8858,149.25,2.6049,0.3858,0.6142,-1.0,-0.3858,left,False
11.762,2.4687,3.0572,0.9796,0.4836,2.4528,2.9469,2.075,151.911,2.6513,0.575,0.4812,-1.0,-0.5188,left,False
12.065,2.5219,3.1476,1.114,0.3654,2.4731,2.9949,2.2595,154.227,2.6918,0.7595,0.4351,-1.0,-0.5649,left,False
12.362,2.5615,3.2448,1.264,0.2463,2.4878,3.0429,2.4357,156.24,2.7269,0.9357,0.3911,-1.0,-0.6089,left,False
12.661,2.5861,3.3467,1.414,0.1267,2.4968,3.0909,2.6021,158.029,2.7581,1.1021,0.3495,-1.0,-0.6505,left,False
12.964,2.5951,3.4513,1.564,0.0067,2.5,3.1389,2.7577,159.667,2.7867,1.2577,0.3106,-1.0,-0.6894,left,False
13.264,2.5885,3.5559,1.714,-0.1133,2.4974,-3.0963,2.9017,161.203,2.8135,1.4017,0.2746,-1.0,-0.7254,left,False
13.562,2.5663,3.6585,1.864,-0.2329,2.4891,-3.0483,3.0337,162.674,2.8392,1.5337,0.2416,-1.0,-0.7584,left,False
13.863,2.5291,3.7565,2.014,-0.3521,2.4751,-3.0003,3.1533,164.118,2.8644,1.6533,0.2117,-1.0,-0.7883,left,False
14.162,2.4775,3.8479,2.164,-0.4704,2.4553,-2.9523,3.2604,165.561,2.8896,1.7604,0.1849,-1.0,-0.8151,fast_left,False
14.463,2.4093,3.9348,2.314,-0.5877,2.4299,-2.9043,3.3536,166.934,2.9136,1.8536,0.1616,-1.0,-0.8384,left,False
14.763,2.3221,4.0177,2.464,-0.7036,2.3989,-2.8563,3.4315,168.201,2.9357,1.9315,0.1421,-1.0,-0.8579,left,False
