elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.376,2.5,1.5,1.5708,2.5,0.0,1.5708,1.5,0.0,0.0,0.0,1.0,1.0,2.0,fast_right,True
0.675,2.5,1.5056,1.5652,2.5,0.0,1.5708,1.5056,0.0,0.0,0.0056,0.9944,1.0,1.9944,fast_right,True
0.978,2.5012,1.5506,1.5202,2.5,0.0,1.5708,1.5506,0.044,0.0008,0.0506,0.9494,0.9982,1.9476,right,True
1.28,2.5094,1.6396,1.4302,2.5,0.0,1.5708,1.6396,0.33,0.0058,0.1396,0.8604,0.9868,1.8472,fast_right,True
1.573,2.5316,1.7478,1.2958,2.5,0.0,1.5708,1.7481,1.037,0.0181,0.2481,0.7519,0.9585,1.7104,fast_straight,True
1.879,2.5763,1.8715,1.1514,2.5,0.0,1.5708,1.8731,2.333,0.0407,0.3731,0.6269,0.9067,1.5336,fast_straight,True
2.178,2.6534,2.0218,1.0464,2.5,0.0,1.5708,2.0276,4.338,0.0757,0.5276,0.4931,0.8265,1.3196,fast_left,True
2.379,2.7154,2.1238,1.0014,2.5,0.0,1.5708,2.1347,5.791,0.1011,0.6347,0.4663,0.7684,1.2347,left,True
2.678,2.7984,2.2488,0.9714,2.5,0.0,1.5708,2.2685,7.558,0.1319,0.7685,0.4329,0.6977,1.1306,left,True
2.878,2.841,2.3112,0.9764,2.5,0.0,1.5708,2.3362,8.393,0.1465,0.8362,0.4159,0.6643,1.0802,left,True
3.173,2.8983,2.3992,1.0214,2.4987,0.08,1.6028,2.3533,11.61,0.2026,0.8533,0.4117,0.5356,0.9473,left,True
3.478,2.9496,2.4907,1.1114,2.492,0.2,1.6509,2.336,15.887,0.2773,0.836,0.416,0.3645,0.7805,left,True
3.776,2.9905,2.5874,1.2458,2.4795,0.3193,1.6989,2.3249,20.034,0.3497,0.8249,0.4188,0.1986,0.6174,fast_straight,True
4.092,3.0182,2.6944,1.3902,2.4613,0.438,1.7469,2.324,23.954,0.4181,0.824,0.419,0.0419,0.4608,fast_right,True
4.388,3.0361,2.8347,1.4952,2.4375,0.5556,1.7949,2.3565,27.557,0.481,0.8565,0.4109,-0.1023,0.3086,left,True
4.675,3.0415,2.957,1.5636,2.4081,0.6717,1.8428,2.3715,31.078,0.5424,0.8715,0.4071,-0.2431,0.164,left,True
4.985,3.0378,3.0619,1.6626,2.373,0.7866,1.8909,2.3704,34.627,0.6044,0.8704,0.4074,-0.3851,0.0223,fast_left,True
5.286,3.0205,3.171,1.8036,2.3325,0.8996,1.9389,2.3733,37.94,0.6622,0.8733,0.4067,-0.5176,-0.1109,straight,True
5.59,2.9811,3.2965,1.948,2.2867,1.0105,1.9869,2.3891,40.74,0.711,0.8891,0.4027,-0.6296,-0.2269,fast_right,True
5.884,2.9205,3.429,2.053,2.2356,1.119,2.0349,2.4094,43.107,0.7524,0.9094,0.3977,-0.7243,-0.3266,straight,True
6.191,2.8556,3.5437,2.113,2.1793,1.2251,2.0829,2.4153,45.605,0.796,0.9153,0.3962,-0.8242,-0.428,fast_left,True
6.489,2.779,3.6677,2.1364,2.1179,1.3283,2.131,2.431,47.874,0.8356,0.931,0.3922,-0.915,-0.5227,left,True
