elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
3.787,0.733,0.8913,0.7927,2.446,0.5167,1.779,1.7535,65.738,1.1473,0.2535,0.7465,-1.0,-0.2535,fast_right,False
4.099,0.8258,0.9764,0.6757,2.4184,0.6336,1.827,1.629,63.173,1.1026,0.129,0.871,-1.0,-0.129,left,False
4.396,0.9257,1.046,0.5311,2.3852,0.7488,1.875,1.4895,61.063,1.0658,0.0105,0.9895,-1.0,-0.0105,left,False
4.696,1.0189,1.0942,0.4231,2.3465,0.8625,1.923,1.3477,59.92,1.0458,0.1523,0.8477,-1.0,-0.1523,left,False
4.986,1.116,1.1341,0.3601,2.3025,0.9738,1.9709,1.1973,59.384,1.0364,0.3027,0.6973,-1.0,-0.3027,left,False
5.303,1.2147,1.1699,0.3421,2.2533,1.083,2.0188,1.0422,59.548,1.0393,0.4578,0.5422,-1.0,-0.4578,left,False
5.482,1.2805,1.1936,0.3551,2.2174,1.1545,2.0508,0.9377,60.107,1.0491,0.5623,0.4377,-1.0,-0.5623,left,False
5.781,1.3781,1.2324,0.4121,2.1595,1.2596,2.0988,0.7819,61.741,1.0776,0.7181,0.2819,-1.0,-0.7181,straight,False
5.993,1.442,1.2624,0.4739,2.1179,1.3283,2.131,0.6791,63.478,1.1079,0.8209,0.1791,-1.0,-0.8209,straight,False
6.288,1.5591,1.3283,0.5459,2.0517,1.4285,2.179,0.5027,66.645,1.1632,0.9973,0.0027,-1.0,-0.9973,straight,False
6.596,1.686,1.4083,0.5729,1.9808,1.5252,2.227,0.3172,74.039,1.2922,1.1828,0.0,-1.0,-1.0,straight,False
6.895,1.812,1.4896,0.5731,1.9054,1.6185,2.2749,0.1591,103.726,1.8104,1.3409,0.0,-1.0,-1.0,straight,False
7.192,1.9381,1.5709,0.5731,1.8255,1.7081,2.323,0.1774,176.284,3.0767,1.3226,0.0,-1.0,-1.0,straight,False
7.488,2.0641,1.6523,0.5731,1.7415,1.7937,2.3709,0.3522,159.509,2.784,1.1478,0.0,-1.0,-1.0,fast_left,False
7.693,2.148,1.7064,0.5733,1.6832,1.8485,2.403,0.486,154.682,2.6997,1.014,0.0,-1.0,-1.0,fast_left,False
7.982,2.2567,1.778,0.6003,1.5928,1.9269,2.4508,0.6804,153.069,2.6716,0.8196,0.1804,-1.0,-0.8196,fast_left,False
8.294,2.3585,1.8522,0.6723,1.4983,2.0013,2.499,0.8731,153.014,2.6706,0.6269,0.3731,-1.0,-0.6269,fast_left,False
8.583,2.4529,1.9355,0.7893,1.4007,2.0707,2.5468,1.0608,153.246,2.6747,0.4392,0.5608,-1.0,-0.4392,fast_left,False
8.882,2.5352,2.0308,0.9381,1.2998,2.1355,2.5948,1.2398,153.519,2.6794,0.2602,0.7398,-1.0,-0.2602,left,False
9.183,2.5996,2.1324,1.0881,1.1958,2.1955,2.6429,1.4052,153.998,2.6878,0.0948,0.9052,-1.0,-0.0948,left,False
9.485,2.6417,2.2285,1.2381,1.089,2.2503,2.6909,1.5528,154.983,2.705,0.0528,0.9472,-1.0,-0.0528,left,False
9.692,2.6616,2.2956,1.3381,1.0161,2.2842,2.723,1.6455,155.623,2.7161,0.1455,0.8545,-1.0,-0.1455,left,False
9.989,2.6786,2.3991,1.4881,0.9051,2.3304,2.7711,1.7748,156.557,2.7324,0.2748,0.7252,-1.0,-0.2748,left,False
10.193,2.6812,2.469,1.5881,0.8305,2.358,2.803,1.854,157.166,2.7431,0.354,0.646,-1.0,-0.354,left,False
10.485,2.672,2.5735,1.7381,0.7166,2.3951,2.8509,1.9636,158.131,2.7599,0.4636,0.5364,-1.0,-0.4636,left,False
10.782,2.6474,2.6755,1.8881,0.6009,2.4267,2.8989,2.0615,159.161,2.7779,0.5615,0.4846,-1.0,-0.5154,left,False
11.092,2.6078,2.7726,2.0381,0.4835,2.4528,2.947,2.1482,160.287,2.7975,0.6482,0.463,-1.0,-0.537,fast_left,False
11.382,2.5517,2.8662,2.1881,0.3656,2.4731,2.9948,2.2212,161.398,2.8169,0.7212,0.4447,-1.0,-0.5553,fast_left,False
11.593,2.5001,2.9324,2.2881,0.2859,2.4836,3.027,2.2592,161.974,2.827,0.7592,0.4352,-1.0,-0.5648,fast_left,False
11.882,2.4109,3.0213,2.4381,0.1668,2.4944,3.0748,2.3051,162.963,2.8442,0.8051,0.4237,-1.0,-0.5763,fast_left,False
12.082,2.3445,3.0726,2.5381,0.0869,2.4985,3.1068,2.3295,163.739,2.8578,0.8295,0.4176,-1.0,-0.5824,fast_left,False
12.382,2.2361,3.1367,2.6881,-0.0331,2.4998,-3.1284,2.3569,165.081,2.8812,0.8569,0.4108,-1.0,-0.5892,fast_left,False
12.692,2.1194,3.1838,2.8381,-0.1535,2.4953,-3.0801,2.3749,166.669,2.9089,0.8749,0.4063,-1.0,-0.5937,fast_straight,False
12.987,1.9928,3.2137,2.9839,-0.2728,2.4851,-3.0323,2.3799,168.436,2.9398,0.8799,0.405,-1.0,-0.595,fast_straight,False
13.282,1.8269,3.2306,3.0919,-0.3915,2.4692,-2.9844,2.3455,170.066,2.9682,0.8455,0.4136,-1.0,-0.5864,fast_right,False
13.594,1.6526,3.2336,-3.1283,-0.5099,2.4474,-2.9362,2.301,171.792,2.9983,0.801,0.4247,-1.0,-0.5753,fast_right,False
13.892,1.5156,3.2302,-3.1103,-0.6267,2.4202,-2.8882,2.2903,173.806,3.0335,0.7903,0.4274,-1.0,-0.5726,fast_right,False
14.257,1.3897,3.2273,-3.1373,-0.7417,2.3874,-2.8404,2.2909,175.752,3.0674,0.7909,0.4273,-1.0,-0.5727,fast_right,False
14.412,1.3897,3.2273,-3.1373,-0.7798,2.3753,-2.8244,2.3309,176.733,3.0846,0.8309,0.4173,-1.0,-0.5827,fast_right,False
14.683,1.1802,3.2389,3.0009,-0.9302,2.3205,-2.7604,2.3015,178.326,3.1124,0.8015,0.4246,-1.0,-0.5754,straight,False
14.882,1.097,3.2541,2.9091,-1.0039,2.2896,-2.7284,2.3117,179.017,3.1244,0.8117,0.4221,-1.0,-0.5779,fast_left,False
15.192,0.9616,3.2946,2.7921,-1.1133,2.2384,-2.6801,2.3282,179.468,3.1323,0.8282,0.4179,-1.0,-0.5821,fast_left,False
15.491,0.8449,3.3421,2.7201,-1.2192,2.1826,-2.6322,2.3675,179.862,3.1392,0.8675,0.4081,-1.0,-0.5919,fast_left,False
15.791,0.7308,3.3955,2.6931,-1.3227,2.1214,-2.5841,2.4167,179.872,3.1394,0.9167,0.3958,-1.0,-0.6042,left,False
16.094,0.6208,3.4478,2.7111,-1.4228,2.0556,-2.5361,2.4728,179.574,3.1342,0.9728,0.3818,-1.0,-0.6182,fast_left,False
16.383,0.5204,3.4907,2.7741,-1.5195,1.9852,-2.4883,2.5354,178.996,3.1241,1.0354,0.3662,-1.0,-0.6338,fast_left,False
16.694,0.4009,3.5305,2.8821,-1.6132,1.9099,-2.4402,2.5851,178.635,3.1178,1.0851,0.3537,-1.0,-0.6463,fast_left,False
16.996,0.2774,3.5546,3.0279,-1.703,1.8302,-2.3922,2.6259,178.109,3.1086,1.1259,0.3435,-1.0,-0.6565,fast_straight,False
17.282,0.1474,3.5601,-3.1095,-1.7886,1.7467,-2.3444,2.6526,177.449,3.0971,1.1526,0.3368,-1.0,-0.6632,right,False
17.591,-0.0087,3.5466,-3.0015,-1.8705,1.6586,-2.2962,2.6516,176.964,3.0886,1.1516,0.3371,-1.0,-0.6629,fast_right,False
17.883,-0.1362,3.5244,-2.9385,-1.9478,1.5672,-2.2483,2.6669,176.033,3.0724,1.1669,0.3333,-1.0,-0.6667,fast_right,False
18.194,-0.2593,3.4975,-2.9205,-2.0209,1.4717,-2.2002,2.6846,175.053,3.0553,1.1846,0.3288,-1.0,-0.6712,fast_left,False
18.489,-0.3824,3.4709,-2.9391,-2.0891,1.3732,-2.1523,2.7043,174.185,3.0401,1.2043,0.3239,-1.0,-0.6761,right,False
18.782,-0.5017,3.4463,-2.9355,-2.1525,1.2715,-2.1044,2.7303,173.37,3.0259,1.2303,0.3174,-1.0,-0.6826,fast_right,False
18.989,-0.5709,3.4321,-2.9485,-2.1923,1.2016,-2.0722,2.7576,172.713,3.0144,1.2576,0.3106,-1.0,-0.6894,fast_left,False
19.282,-0.6931,3.411,-2.9971,-2.2472,1.0954,-2.0244,2.7888,172.119,3.004,1.2888,0.3028,-1.0,-0.6972,fast_left,False
19.597,-0.818,3.3944,-3.0151,-2.2974,0.9859,-1.9762,2.8266,171.666,2.9961,1.3266,0.2934,-1.0,-0.7066,fast_left,False
19.891,-0.9428,3.3774,-2.9881,-2.3421,0.8745,-1.9282,2.8675,171.268,2.9892,1.3675,0.2831,-1.0,-0.7169,fast_left,False
20.289,-1.0667,3.3544,-2.9161,-2.3812,0.7615,-1.8803,2.9071,170.851,2.9819,1.4071,0.2732,-1.0,-0.7268,fast_left,False
20.445,-1.0667,3.3544,-2.9161,-2.3931,0.7234,-1.8644,2.9465,170.066,2.9682,1.4465,0.2634,-1.0,-0.7366,fast_left,False
20.682,-1.2656,3.2884,-2.7003,-2.4344,0.5688,-1.8003,2.9601,169.895,2.9652,1.4601,0.26,-1.0,-0.74,fast_left,False
20.981,-1.3754,3.2268,-2.5503,-2.4589,0.4514,-1.7524,2.9794,169.077,2.951,1.4794,0.2551,-1.0,-0.7449,fast_left,False
21.182,-1.4429,3.1769,-2.4503,-2.4721,0.3725,-1.7204,2.9873,168.417,2.9394,1.4873,0.2532,-1.0,-0.7468,fast_left,False
21.391,-1.5051,3.1205,-2.3503,-2.4828,0.2929,-1.6882,2.9919,167.656,2.9261,1.4919,0.252,-1.0,-0.748,fast_left,False
21.691,-1.5871,3.025,-2.2003,-2.494,0.1735,-1.6402,2.9923,166.338,2.9031,1.4923,0.2519,-1.0,-0.7481,fast_left,False
21.994,-1.654,2.9184,-2.0503,-2.4994,0.0535,-1.5922,2.987,164.784,2.876,1.487,0.2533,-1.0,-0.7467,fast_left,False
22.291,-1.7041,2.8029,-1.9003,-2.4991,-0.0664,-1.5442,2.9774,162.99,2.8447,1.4774,0.2557,-1.0,-0.7443,fast_left,False
22.594,-1.7364,2.6812,-1.7503,-2.493,-0.1863,-1.4962,2.9657,160.944,2.809,1.4657,0.2586,-1.0,-0.7414,fast_left,False
22.896,-1.7501,2.5561,-1.6003,-2.4812,-0.3059,-1.4481,2.9539,158.642,2.7688,1.4539,0.2615,-1.0,-0.7385,fast_straight,False
23.193,-1.7447,2.4261,-1.4545,-2.4637,-0.4243,-1.4003,2.9397,156.071,2.724,1.4397,0.2651,-1.0,-0.7349,fast_right,False
23.493,-1.7176,2.2689,-1.3465,-2.4405,-0.5421,-1.3522,2.9025,153.053,2.6713,1.4025,0.2744,-1.0,-0.7256,fast_right,False
23.793,-1.6838,2.1401,-1.2835,-2.4117,-0.6585,-1.3043,2.8917,150.149,2.6206,1.3917,0.2771,-1.0,-0.7229,fast_right,False
24.094,-1.6466,2.0197,-1.2655,-2.3773,-0.7735,-1.2562,2.8872,147.317,2.5712,1.3872,0.2782,-1.0,-0.7218,fast_right,False
24.382,-1.6098,1.8992,-1.2925,-2.3376,-0.8864,-1.2084,2.8791,144.592,2.5236,1.3791,0.2802,-1.0,-0.7198,fast_right,False
24.593,-1.5882,1.818,-1.3355,-2.3079,-0.9611,-1.1762,2.8708,142.873,2.4936,1.3708,0.2823,-1.0,-0.7177,fast_right,False
24.893,-1.5642,1.6944,-1.4375,-2.2591,-1.0707,-1.1282,2.851,140.535,2.4528,1.351,0.2872,-1.0,-0.7128,fast_right,False
25.193,-1.5556,1.5688,-1.5803,-2.2051,-1.1779,-1.0802,2.8224,138.586,2.4188,1.3224,0.2944,-1.0,-0.7056,fast_straight,False
25.494,-1.5661,1.4391,-1.7261,-2.1461,-1.2823,-1.0322,2.7826,137.11,2.393,1.2826,0.3044,-1.0,-0.6956,fast_left,False
25.791,-1.5993,1.2831,-1.8341,-2.0821,-1.3837,-0.9843,2.7102,136.131,2.3759,1.2102,0.3225,-1.0,-0.6775,fast_left,False
26.096,-1.6381,1.1557,-1.8971,-2.0133,-1.4821,-0.9362,2.6644,135.545,2.3657,1.1644,0.3339,-1.0,-0.6661,fast_left,False
26.396,-1.6799,1.0369,-1.9151,-1.9399,-1.5769,-0.8882,2.6267,135.212,2.3599,1.1267,0.3433,-1.0,-0.6567,fast_left,False
26.688,-1.7214,0.9179,-1.8881,-1.8621,-1.6681,-0.8403,2.5898,135.031,2.3567,1.0898,0.3525,-1.0,-0.6475,fast_left,False
27.096,-1.7571,0.7971,-1.8161,-1.7798,-1.7557,-0.7922,2.5528,134.882,2.3541,1.0528,0.3618,-1.0,-0.6382,fast_left,False
27.251,-1.7571,0.7971,-1.8161,-1.7517,-1.7837,-0.7763,2.5808,134.601,2.3492,1.0808,0.3548,-1.0,-0.6452,fast_left,False
27.485,-1.7885,0.5899,-1.6003,-1.6339,-1.8921,-0.7123,2.4868,134.375,2.3453,0.9868,0.3783,-1.0,-0.6217,fast_left,False
27.787,-1.7834,0.4641,-1.4503,-1.5412,-1.9684,-0.6643,2.4445,133.745,2.3343,0.9445,0.3889,-1.0,-0.6111,fast_left,False
28.094,-1.7596,0.3405,-1.3003,-1.4449,-2.0402,-0.6162,2.4013,132.837,2.3184,0.9013,0.3997,-1.0,-0.6003,fast_straight,False
28.382,-1.716,0.2179,-1.1545,-1.3456,-2.107,-0.5683,2.3542,131.615,2.2971,0.8542,0.4114,-1.0,-0.5886,fast_right,False
28.582,-1.6696,0.1228,-1.0775,-1.2775,-2.149,-0.5363,2.3054,130.524,2.2781,0.8054,0.4237,-1.0,-0.5763,fast_right,False
28.79,-1.6215,0.0386,-1.0205,-1.2079,-2.1888,-0.5043,2.2655,129.41,2.2586,0.7655,0.4336,-1.0,-0.5664,fast_right,False
29.093,-1.5527,-0.0672,-0.9725,-1.1014,-2.2443,-0.4562,2.2234,127.851,2.2314,0.7234,0.4441,-1.0,-0.5559,fast_right,False
29.382,-1.4812,-0.1709,-0.9695,-0.9927,-2.2945,-0.4083,2.179,126.351,2.2052,0.679,0.4552,-1.0,-0.5448,fast_straight,False
29.582,-1.434,-0.2411,-0.9913,-0.9188,-2.325,-0.3763,2.1467,125.448,2.1895,0.6467,0.4633,-1.0,-0.5367,fast_left,False
29.782,-1.381,-0.3233,-1.0043,-0.8439,-2.3533,-0.3443,2.0998,124.549,2.1738,0.5998,0.475,-1.0,-0.525,fast_left,False
30.094,-1.3099,-0.434,-0.9863,-0.7297,-2.3911,-0.2962,2.0413,123.484,2.1552,0.5413,0.4897,-1.0,-0.5103,fast_left,False
30.392,-1.2377,-0.5373,-0.9233,-0.6142,-2.4234,-0.2482,1.9865,122.515,2.1383,0.4865,0.5135,-1.0,-0.4865,fast_left,False
30.693,-1.1572,-0.6341,-0.8153,-0.4971,-2.4501,-0.2002,1.9322,121.444,2.1196,0.4322,0.5678,-1.0,-0.4322,fast_left,False
30.994,-1.0649,-0.7198,-0.6695,-0.3791,-2.4711,-0.1522,1.8808,120.108,2.0963,0.3808,0.6192,-1.0,-0.3808,fast_left,False
31.293,-0.961,-0.7908,-0.5195,-0.2601,-2.4864,-0.1042,1.8348,118.43,2.067,0.3348,0.6652,-1.0,-0.3348,fast_left,False
31.591,-0.8476,-0.8455,-0.3695,-0.1406,-2.496,-0.0563,1.7956,116.413,2.0318,0.2956,0.7044,-1.0,-0.2956,fast_left,False
31.892,-0.7273,-0.8826,-0.2195,-0.0205,-2.4999,-0.0082,1.765,114.078,1.991,0.265,0.735,-1.0,-0.265,fast_left,False
32.186,-0.6029,-0.9014,-0.0695,0.0992,-2.498,0.0397,1.7442,111.462,1.9454,0.2442,0.7558,-1.0,-0.2442,fast_left,False
32.496,-0.477,-0.9013,0.0805,0.2192,-2.4904,0.0878,1.7349,108.629,1.8959,0.2349,0.7651,-1.0,-0.2349,fast_left,False
32.782,-0.3525,-0.8825,0.2305,0.3381,-2.477,0.1357,1.7377,105.645,1.8439,0.2377,0.7623,-1.0,-0.2377,fast_right,False
33.095,-0.2323,-0.8453,0.3749,0.4569,-2.4579,0.1838,1.7537,102.609,1.7909,0.2537,0.7463,-1.0,-0.2537,fast_right,False
33.445,-0.1177,-0.7931,0.4799,0.5741,-2.4332,0.2317,1.78,99.593,1.7382,0.28,0.72,-1.0,-0.28,fast_right,False
33.6,-0.1177,-0.7931,0.4799,0.6128,-2.4237,0.2477,1.7868,99.941,1.7443,0.2868,0.7132,-1.0,-0.2868,fast_right,False
33.892,0.0639,-0.6876,0.5549,0.7668,-2.3795,0.3118,1.8321,94.7,1.6528,0.3321,0.6679,-1.0,-0.3321,fast_right,False
34.187,0.1712,-0.6216,0.5399,0.88,-2.34,0.3597,1.8589,91.806,1.6023,0.3589,0.6411,-1.0,-0.3589,fast_right,False
34.482,0.2808,-0.5594,0.4799,0.9912,-2.2951,0.4077,1.8754,88.901,1.5516,0.3754,0.6246,-1.0,-0.3754,fast_right,False
34.787,0.395,-0.5064,0.3749,1.1002,-2.2449,0.4557,1.8761,85.97,1.5005,0.3761,0.6239,-1.0,-0.3761,fast_straight,False
35.094,0.5203,-0.4665,0.2361,1.2071,-2.1893,0.5039,1.8546,82.864,1.4462,0.3546,0.6454,-1.0,-0.3546,fast_left,False
35.387,0.6801,-0.437,0.1311,1.3104,-2.1291,0.5517,1.8056,78.817,1.3756,0.3056,0.6944,-1.0,-0.3056,fast_left,False
35.692,0.8144,-0.4234,0.0711,1.4111,-2.0637,0.5998,1.7454,75.626,1.3199,0.2454,0.7546,-1.0,-0.2454,fast_left,False
35.994,0.9402,-0.4158,0.0561,1.5086,-1.9936,0.6478,1.677,72.695,1.2688,0.177,0.823,-1.0,-0.177,fast_left,False
36.283,1.0659,-0.4075,0.0861,1.6022,-1.9191,0.6957,1.6039,69.676,1.2161,0.1039,0.8961,-1.0,-0.1039,fast_left,False
36.59,1.191,-0.3927,0.1611,1.6927,-1.8397,0.7438,1.5315,66.505,1.1607,0.0315,0.9685,-1.0,-0.0315,fast_left,False
36.894,1.3141,-0.3661,0.2811,1.779,-1.7565,0.7918,1.4661,63.123,1.1017,0.0339,0.9661,-1.0,-0.0339,fast_left,False
37.193,1.4323,-0.3228,0.4305,1.8612,-1.6691,0.8398,1.4129,59.556,1.0394,0.0871,0.9129,-1.0,-0.0871,fast_left,False
37.482,1.5428,-0.2624,0.5805,1.939,-1.5781,0.8877,1.374,55.901,0.9757,0.126,0.874,-1.0,-0.126,fast_left,False
37.681,1.6108,-0.2133,0.6805,1.9885,-1.5153,0.9196,1.3556,53.483,0.9334,0.1444,0.8556,-1.0,-0.1444,fast_left,False
37.985,1.7029,-0.1274,0.8305,2.0589,-1.418,0.9677,1.3388,49.978,0.8723,0.1612,0.8388,-0.9991,-0.1603,fast_left,True
38.287,1.7811,-0.0288,0.9805,2.1246,-1.3175,1.0157,1.3338,46.73,0.8156,0.1662,0.8338,-0.8692,-0.0354,fast_right,True
38.592,1.8438,0.0804,1.1249,2.1855,-1.2139,1.0638,1.3387,43.84,0.7651,0.1613,0.8387,-0.7536,0.0851,fast_right,True
38.894,1.892,0.1967,1.2299,2.2412,-1.1077,1.1118,1.3504,41.287,0.7206,0.1496,0.8504,-0.6515,0.1989,fast_right,True
39.192,1.9303,0.3168,1.2899,2.2918,-0.9988,1.1598,1.3643,38.912,0.6791,0.1357,0.8643,-0.5565,0.3078,fast_right,True
39.492,1.964,0.4382,1.3049,2.3371,-0.8877,1.2078,1.3774,36.515,0.6373,0.1226,0.8774,-0.4606,0.4168,fast_right,True
39.781,1.9983,0.5594,1.2749,2.3769,-0.7749,1.2556,1.387,33.896,0.5916,0.113,0.887,-0.3558,0.5311,fast_right,True
39.981,2.0243,0.6393,1.2299,2.4005,-0.6984,1.2877,1.3896,31.928,0.5572,0.1104,0.8896,-0.2771,0.6125,fast_right,True
40.293,2.0717,0.7559,1.1249,2.4313,-0.5821,1.3358,1.3856,28.505,0.4975,0.1144,0.8856,-0.1402,0.7454,fast_right,True
40.594,2.1334,0.8657,0.9805,2.4564,-0.4648,1.3838,1.3692,24.362,0.4252,0.1308,0.8692,0.0255,0.8947,fast_straight,True
40.893,2.2133,0.9684,0.8347,2.4759,-0.3464,1.4318,1.3407,19.26,0.3362,0.1593,0.8407,0.2296,1.0703,fast_left,True
41.195,2.3267,1.0806,0.7267,2.4897,-0.2271,1.4798,1.3178,12.317,0.215,0.1822,0.8178,0.5073,1.3251,fast_left,True
41.493,2.429,1.1658,0.6637,2.4977,-0.1075,1.5278,1.2752,5.553,0.0969,0.2248,0.7752,0.7779,1.5531,left,True
41.791,2.5258,1.2397,0.6457,2.5,0.0124,1.5758,1.2276,1.491,0.026,0.2724,0.7276,0.9404,1.6679,fast_left,True
42.088,2.6124,1.3062,0.6727,2.4965,0.1323,1.6237,1.1796,8.673,0.1514,0.3204,0.6796,0.6531,1.3327,fast_left,True
42.387,2.7086,1.3876,0.7447,2.4873,0.2519,1.6717,1.1571,16.807,0.2933,0.3429,0.6571,0.3277,0.9848,left,True
42.694,2.7939,1.4744,0.8617,2.4723,0.3711,1.7198,1.1493,24.785,0.4326,0.3507,0.6493,0.0086,0.6579,fast_left,True
42.995,2.8589,1.5621,1.0105,2.4516,0.4893,1.7678,1.1474,32.075,0.5598,0.3526,0.6474,-0.283,0.3644,fast_left,True
43.292,2.9182,1.6731,1.1605,2.4254,0.6063,1.8157,1.1752,38.826,0.6776,0.3248,0.6752,-0.553,0.1221,fast_left,True
43.581,2.9602,1.7918,1.3105,2.3936,0.7217,1.8636,1.2108,44.679,0.7798,0.2892,0.7108,-0.7872,-0.0763,fast_left,True
43.781,2.9781,1.8738,1.4105,2.3693,0.7979,1.8956,1.2362,48.118,0.8398,0.2638,0.7362,-0.9247,-0.1885,fast_left,True
44.092,2.9895,1.9992,1.5605,2.3281,0.911,1.9438,1.2734,52.658,0.919,0.2266,0.7734,-1.0,-0.2266,fast_left,False
44.394,2.9819,2.1248,1.7105,2.2817,1.0216,1.9918,1.3067,56.521,0.9865,0.1933,0.8067,-1.0,-0.1933,fast_right,False
44.691,2.9558,2.248,1.8563,2.2301,1.1299,2.0398,1.3329,59.858,1.0447,0.1671,0.8329,-1.0,-0.1671,fast_right,False
44.992,2.9138,2.3667,1.9643,2.1733,1.2356,2.0878,1.3519,62.835,1.0967,0.1481,0.8519,-1.0,-0.1481,fast_right,False
45.293,2.8617,2.4814,2.0273,2.1115,1.3386,2.1358,1.3671,65.657,1.1459,0.1329,0.8671,-1.0,-0.1329,fast_right,False
45.595,2.8048,2.5938,2.0453,2.0448,1.4383,2.1838,1.383,68.455,1.1948,0.117,0.883,-1.0,-0.117,fast_right,False
45.893,2.7482,2.7064,2.0183,1.9734,1.5349,2.2318,1.4046,71.356,1.2454,0.0954,0.9046,-1.0,-0.0954,fast_right,False
46.195,2.6971,2.8215,1.9463,1.8975,1.6277,2.2798,1.4369,74.438,1.2992,0.0631,0.9369,-1.0,-0.0631,fast_left,False
46.491,2.6569,2.9409,1.8377,1.8173,1.7168,2.3278,1.4843,77.814,1.3581,0.0157,0.9843,-1.0,-0.0157,fast_left,False
46.793,2.6285,3.0636,1.7597,1.7328,1.802,2.3758,1.5472,81.497,1.4224,0.0472,0.9528,-1.0,-0.0472,fast_left,False
47.092,2.6072,3.1878,1.7267,1.6442,1.8832,2.4239,1.6215,85.313,1.489,0.1215,0.8785,-1.0,-0.1215,left,False
47.391,2.5881,3.3081,1.7387,1.5522,1.9598,2.4717,1.7003,89.157,1.5561,0.2003,0.7997,-1.0,-0.2003,left,False
47.684,2.5682,3.4112,1.7957,1.4565,2.0319,2.5197,1.7715,93.237,1.6273,0.2715,0.7285,-1.0,-0.2715,left,False
47.991,2.5404,3.5124,1.8977,1.357,2.0997,2.5678,1.8428,97.078,1.6943,0.3428,0.6572,-1.0,-0.3428,left,False
48.281,2.5003,3.6093,2.0405,1.2551,2.1621,2.6156,1.9092,100.576,1.7554,0.4092,0.5908,-1.0,-0.4092,left,False
48.482,2.4659,3.6702,2.1405,1.1853,2.2012,2.6477,1.9489,102.779,1.7938,0.4489,0.5511,-1.0,-0.4489,left,False
48.731,2.4255,3.7274,2.2405,1.1142,2.238,2.6796,1.9844,104.893,1.8307,0.4844,0.5156,-1.0,-0.4844,left,False
48.887,2.4255,3.7274,2.2405,1.0783,2.2555,2.6957,1.9954,106.919,1.8661,0.4954,0.5046,-1.0,-0.4954,fast_left,False
49.184,2.2972,3.8538,2.4905,0.9318,2.3199,2.7597,2.0536,109.79,1.9162,0.5536,0.4866,-1.0,-0.5134,fast_left,False
49.49,2.192,3.9229,2.6405,0.8192,2.362,2.8078,2.0788,112.205,1.9583,0.5788,0.4803,-1.0,-0.5197,fast_left,False
49.784,2.0777,3.9755,2.7905,0.7051,2.3985,2.8557,2.0907,114.655,2.0011,0.5907,0.4773,-1.0,-0.5227,fast_left,False
49.99,1.9976,4.0008,2.8905,0.6279,2.4199,2.8877,2.0918,116.361,2.0309,0.5918,0.4771,-1.0,-0.5229,fast_straight,False
50.291,1.8696,4.0241,3.0363,0.5109,2.4472,2.9358,2.0815,118.958,2.0762,0.5815,0.4796,-1.0,-0.5204,fast_right,False
50.59,1.7103,4.0322,-3.1389,0.393,2.4689,2.9837,2.0442,121.074,2.1131,0.5442,0.4889,-1.0,-0.5111,right,False
50.892,1.5814,4.0278,-3.0759,0.2742,2.4849,3.0317,2.0222,123.978,2.1638,0.5222,0.4945,-1.0,-0.5055,fast_right,False
51.191,1.4725,4.0193,-3.0579,0.1545,2.4952,3.0797,2.0149,127.309,2.222,0.5149,0.4963,-1.0,-0.5037,fast_right,False
