elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.448,0.1115,-0.38,-0.117,2.5,0.0,1.5708,2.4185,99.04,1.7286,0.9185,0.3954,-1.0,-0.6046,fast_left,False
0.649,0.1121,-0.3801,-0.1164,2.5,0.0,1.5708,2.4179,99.044,1.7286,0.9179,0.3955,-1.0,-0.6045,fast_left,False
0.953,0.142,-0.3831,-0.0864,2.5,0.0,1.5708,2.3889,99.229,1.7319,0.8889,0.4028,-1.0,-0.5972,fast_left,False
1.25,0.2169,-0.387,-0.0114,2.5,0.0,1.5708,2.3157,99.62,1.7387,0.8157,0.4211,-1.0,-0.5789,fast_left,False
1.554,0.3337,-0.3819,0.1086,2.5,0.0,1.5708,2.1997,99.998,1.7453,0.6997,0.4501,-1.0,-0.5499,fast_left,False
1.853,0.4576,-0.3596,0.258,2.5,0.0,1.5708,2.0738,99.986,1.7451,0.5738,0.4815,-1.0,-0.5185,fast_left,False
2.153,0.5767,-0.3191,0.408,2.5,0.0,1.5708,1.9495,99.419,1.7352,0.4495,0.5505,-1.0,-0.4495,fast_straight,False
2.449,0.6934,-0.2584,0.5524,2.5,0.0,1.5708,1.825,98.14,1.7129,0.325,0.675,-1.0,-0.325,fast_right,False
2.653,0.783,-0.1986,0.6274,2.5,0.0,1.5708,1.7284,96.597,1.6859,0.2284,0.7716,-1.0,-0.2284,fast_right,False
2.954,0.8945,-0.1113,0.7024,2.5,0.0003,1.5709,1.6094,93.97,1.6401,0.1094,0.8906,-1.0,-0.1094,straight,False
3.253,0.9934,-0.0245,0.7324,2.4971,0.1202,1.6189,1.5107,92.74,1.6186,0.0107,0.9893,-1.0,-0.0107,right,False
3.454,1.0673,0.042,0.7324,2.492,0.2001,1.6509,1.4334,91.74,1.6012,0.0666,0.9334,-1.0,-0.0666,straight,False
3.752,1.1656,0.1289,0.7136,2.4795,0.3194,1.6989,1.3277,90.91,1.5867,0.1723,0.8277,-1.0,-0.1723,straight,False
4.111,1.2786,0.2266,0.713,2.4614,0.4378,1.7468,1.2015,90.039,1.5715,0.2985,0.7015,-1.0,-0.2985,left,False
4.266,1.2786,0.2266,0.713,2.454,0.4771,1.7628,1.2019,91.028,1.5887,0.2981,0.7019,-1.0,-0.2981,straight,False
4.556,1.4577,0.3824,0.7256,2.4185,0.6333,1.8269,0.993,89.958,1.5701,0.507,0.493,-1.0,-0.507,left,False
4.859,1.5655,0.4782,0.7314,2.3853,0.7486,1.8749,0.8632,90.831,1.5853,0.6368,0.3632,-1.0,-0.6368,left,False
5.16,1.6466,0.5534,0.7764,2.3466,0.8622,1.9229,0.7651,93.625,1.6341,0.7349,0.2651,-1.0,-0.7349,left,False
5.45,1.7186,0.6298,0.8664,2.3026,0.9736,1.9708,0.6777,97.566,1.7029,0.8223,0.1777,-1.0,-0.8223,right,False
5.65,1.7619,0.6847,0.9502,2.2703,1.0468,2.0028,0.6241,100.705,1.7576,0.8759,0.1241,-1.0,-0.8759,right,False
5.951,1.8184,0.7732,1.0552,2.2174,1.1545,2.0508,0.552,106.191,1.8534,0.948,0.052,-1.0,-0.948,straight,False
6.251,1.8697,0.8712,1.1152,2.1595,1.2596,2.0988,0.4846,113.022,1.9726,1.0154,0.0,-1.0,-1.0,right,False
6.549,1.9294,0.9965,1.1302,2.0966,1.3617,2.1468,0.4017,122.406,2.1364,1.0983,0.0,-1.0,-1.0,straight,False
6.749,1.9623,1.0652,1.1164,2.0519,1.4282,2.1788,0.3738,131.284,2.2913,1.1262,0.0,-1.0,-1.0,straight,False
7.059,2.0218,1.1857,1.1108,1.9809,1.5251,2.2269,0.3418,149.273,2.6053,1.1582,0.0,-1.0,-1.0,right,False
7.352,2.086,1.3151,1.1052,1.9055,1.6183,2.2749,0.3529,170.416,2.9743,1.1471,0.0,-1.0,-1.0,right,False
7.657,2.1373,1.413,1.0602,1.8257,1.7079,2.3229,0.429,176.51,3.0807,1.071,0.0,-1.0,-1.0,right,False
7.959,2.192,1.5026,0.9702,1.7416,1.7936,2.3709,0.5363,168.703,2.9444,0.9637,0.0363,-1.0,-0.9637,fast_right,False
8.157,2.234,1.5593,0.8852,1.6833,1.8484,2.4029,0.622,165.369,2.8862,0.878,0.122,-1.0,-0.878,fast_right,False
8.456,2.319,1.6494,0.7358,1.5927,1.927,2.4509,0.7776,161.338,2.8159,0.7224,0.2776,-1.0,-0.7224,fast_left,False
8.76,2.418,1.7273,0.5914,1.4984,2.0012,2.4989,0.9596,159.766,2.7884,0.5404,0.4596,-1.0,-0.5404,fast_left,False
9.055,2.5261,1.7919,0.4864,1.4007,2.0708,2.5469,1.1594,159.842,2.7898,0.3406,0.6594,-1.0,-0.3406,left,False
9.354,2.6342,1.8449,0.4264,1.2997,2.1356,2.5949,1.3657,160.965,2.8094,0.1343,0.8657,-1.0,-0.1343,left,False
9.658,2.7302,1.8873,0.4114,1.1957,2.1955,2.6429,1.5652,162.785,2.8411,0.0652,0.9348,-1.0,-0.0652,left,False
9.954,2.826,1.9302,0.4414,1.089,2.2503,2.6909,1.7662,164.617,2.8731,0.2662,0.7338,-1.0,-0.2662,left,False
10.158,2.8888,1.9613,0.4864,1.0164,2.284,2.7229,1.8999,165.79,2.8936,0.3999,0.6001,-1.0,-0.3999,left,False
10.458,2.9792,2.0145,0.5914,0.9057,2.3302,2.7709,2.0974,167.417,2.922,0.5974,0.4756,-1.0,-0.5244,left,False
10.761,3.0623,2.0786,0.7358,0.7927,2.371,2.8189,2.2883,168.854,2.9471,0.7883,0.4279,-1.0,-0.5721,left,False
11.049,3.1349,2.1543,0.8858,0.6783,2.4062,2.8668,2.4695,170.113,2.969,0.9695,0.3826,-1.0,-0.6174,left,False
11.249,3.1767,2.2104,0.9858,0.601,2.4267,2.8988,2.5848,170.891,2.9826,1.0848,0.3538,-1.0,-0.6462,left,False
11.452,3.2127,2.2704,1.0858,0.523,2.4447,2.9308,2.6954,171.633,2.9956,1.1954,0.3262,-1.0,-0.6738,left,False
11.761,3.255,2.3664,1.2358,0.4049,2.467,2.9789,2.8519,172.701,3.0142,1.3519,0.287,-1.0,-0.713,left,False
12.16,3.2825,2.4676,1.3858,0.2861,2.4836,3.0269,2.9964,173.734,3.0322,1.4964,0.2509,-1.0,-0.7491,left,False
12.316,3.2825,2.4676,1.3858,0.2465,2.4878,3.0428,3.036,174.722,3.0495,1.536,0.241,-1.0,-0.759,left,False
12.552,3.2938,2.6418,1.6358,0.0868,2.4985,3.1069,3.2102,175.451,3.0622,1.7102,0.1975,-1.0,-0.8025,left,False
12.859,3.2797,2.7458,1.7858,-0.0334,2.4998,-3.1282,3.3222,176.518,3.0808,1.8222,0.1695,-1.0,-0.8305,fast_left,False
13.158,3.2483,2.8517,1.9358,-0.1531,2.4953,-3.0803,3.4201,177.53,3.0985,1.9201,0.145,-1.0,-0.855,fast_left,False
