elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
48.981,2.6297,3.1831,1.8498,1.1853,2.2012,2.6476,1.7465,117.491,2.0506,0.2465,0.7535,-1.0,-0.2465,left,False
49.261,2.5619,3.3439,2.0998,1.0418,2.2726,2.7118,1.8597,120.197,2.0978,0.3597,0.6403,-1.0,-0.3597,left,False
49.558,2.5027,3.4305,2.2498,0.9317,2.3199,2.7597,1.924,122.863,2.1444,0.424,0.576,-1.0,-0.424,left,False
49.86,2.4313,3.5074,2.3998,0.8192,2.362,2.8077,1.9776,125.477,2.19,0.4776,0.5224,-1.0,-0.4776,fast_left,False
50.162,2.3458,3.5751,2.5498,0.705,2.3985,2.8557,2.019,127.979,2.2337,0.519,0.4952,-1.0,-0.5048,fast_left,False
50.465,2.2367,3.6378,2.6998,0.5891,2.4296,2.9037,2.0431,130.118,2.271,0.5431,0.4892,-1.0,-0.5108,fast_left,False
50.76,2.1194,3.6836,2.8498,0.4717,2.4551,2.9518,2.0552,132.415,2.3111,0.5552,0.4862,-1.0,-0.5138,fast_left,False
51.05,1.9966,3.7113,2.9998,0.3536,2.4749,2.9997,2.0562,134.906,2.3546,0.5562,0.4859,-1.0,-0.5141,fast_straight,False
51.362,1.8654,3.7205,-3.139,0.2342,2.489,3.0478,2.0439,137.573,2.4011,0.5439,0.489,-1.0,-0.511,fast_right,False
51.662,1.7032,3.7115,-3.034,0.1145,2.4974,3.0958,1.9994,139.986,2.4432,0.4994,0.5006,-1.0,-0.4994,right,False
51.962,1.5724,3.6934,-2.974,-0.0054,2.5,-3.1394,1.9783,143.024,2.4962,0.4783,0.5217,-1.0,-0.4783,fast_right,False
52.264,1.4648,3.6739,-2.959,-0.1253,2.4969,-3.0915,1.9783,146.361,2.5545,0.4783,0.5217,-1.0,-0.4783,fast_right,False
52.56,1.3406,3.6523,-2.989,-0.2451,2.488,-3.0434,1.9673,149.335,2.6064,0.4673,0.5327,-1.0,-0.4673,fast_right,False
52.859,1.2156,3.6371,-3.064,-0.3641,2.4733,-2.9954,1.962,151.994,2.6528,0.462,0.538,-1.0,-0.462,fast_right,False
53.161,1.0897,3.6339,3.0992,-0.4823,2.453,-2.9475,1.9661,154.21,2.6915,0.4661,0.5339,-1.0,-0.4661,fast_right,False
53.463,0.9646,3.648,2.9498,-0.5995,2.4271,-2.8994,1.9842,155.898,2.7209,0.4842,0.5158,-1.0,-0.4842,fast_straight,False
53.751,0.839,3.6818,2.804,-0.7151,2.3956,-2.8515,2.0173,157.007,2.7403,0.5173,0.4957,-1.0,-0.5043,fast_left,False
54.061,0.6941,3.7416,2.696,-0.8293,2.3584,-2.8034,2.0577,157.137,2.7426,0.5577,0.4856,-1.0,-0.5144,left,False
54.361,0.5822,3.7995,2.633,-0.9415,2.3159,-2.7555,2.1267,157.89,2.7557,0.6267,0.4683,-1.0,-0.5317,fast_left,False
54.65,0.4875,3.8539,2.615,-1.0514,2.2682,-2.7075,2.2097,159.013,2.7753,0.7097,0.4476,-1.0,-0.5524,left,False
55.043,0.3829,3.9135,2.642,-1.1592,2.215,-2.6595,2.2941,159.862,2.7901,0.7941,0.4265,-1.0,-0.5735,left,False
55.198,0.3829,3.9135,2.642,-1.1943,2.1963,-2.6435,2.3316,161.103,2.8118,0.8316,0.4171,-1.0,-0.5829,fast_left,False
55.453,0.2229,3.9888,2.787,-1.3324,2.1154,-2.5795,2.4349,161.904,2.8258,0.9349,0.3913,-1.0,-0.6087,left,False
55.757,0.1083,4.0233,2.9298,-1.4325,2.0489,-2.5314,2.5044,162.927,2.8436,1.0044,0.3739,-1.0,-0.6261,fast_left,False
56.061,0.0003,4.0385,3.0798,-1.5291,1.9778,-2.4834,2.5662,164.292,2.8674,1.0662,0.3585,-1.0,-0.6415,fast_right,False
56.361,-0.1256,4.0375,-3.0576,-1.6223,1.9022,-2.4354,2.6076,165.486,2.8883,1.1076,0.3481,-1.0,-0.6519,right,False
56.658,-0.2462,4.0209,-2.9496,-1.7117,1.8221,-2.3874,2.6424,166.893,2.9128,1.1424,0.3394,-1.0,-0.6606,fast_right,False
56.961,-0.3526,3.9964,-2.8866,-1.7971,1.738,-2.3395,2.6809,168.56,2.9419,1.1809,0.3298,-1.0,-0.6702,fast_left,False
57.264,-0.4741,3.9631,-2.8602,-1.8784,1.6497,-2.2914,2.7063,169.969,2.9665,1.2063,0.3234,-1.0,-0.6766,fast_left,False
57.562,-0.5943,3.9253,-2.8032,-1.9554,1.5577,-2.2435,2.731,171.353,2.9907,1.231,0.3173,-1.0,-0.6827,fast_left,False
57.858,-0.7112,3.8783,-2.7012,-2.0279,1.4621,-2.1955,2.7517,172.797,3.0159,1.2517,0.3121,-1.0,-0.6879,fast_left,False
58.158,-0.8214,3.8175,-2.5584,-2.0957,1.3631,-2.1475,2.7655,174.398,3.0438,1.2655,0.3086,-1.0,-0.6914,fast_left,False
58.461,-0.9214,3.741,-2.4084,-2.1587,1.2609,-2.0994,2.7716,176.227,3.0757,1.2716,0.3071,-1.0,-0.6929,fast_left,False
58.76,-1.0088,3.6504,-2.2584,-2.2167,1.1559,-2.0515,2.7715,178.299,3.1119,1.2715,0.3071,-1.0,-0.6929,fast_left,False
59.047,-1.0817,3.5478,-2.1084,-2.2696,1.0484,-2.0035,2.7673,179.373,3.1307,1.2673,0.3082,-1.0,-0.6918,fast_left,False
59.247,-1.1214,3.4738,-2.0084,-2.3019,0.9752,-1.9715,2.7634,177.669,3.1009,1.2634,0.3091,-1.0,-0.6909,fast_left,False
59.448,-1.1535,3.3962,-1.9084,-2.332,0.9011,-1.9395,2.7594,175.845,3.0691,1.2594,0.3101,-1.0,-0.6899,fast_left,False
59.748,-1.1868,3.2748,-1.7584,-2.3725,0.7881,-1.8915,2.7549,172.883,3.0174,1.2549,0.3113,-1.0,-0.6887,fast_right,False
60.051,-1.2017,3.1498,-1.614,-2.4076,0.6734,-1.8435,2.7545,169.66,2.9611,1.2545,0.3114,-1.0,-0.6886,fast_right,False
60.471,-1.2005,3.0239,-1.509,-2.4372,0.5569,-1.7955,2.7596,166.247,2.9016,1.2596,0.3101,-1.0,-0.6899,fast_right,False
60.626,-1.2005,3.0239,-1.509,-2.4457,0.5181,-1.7795,2.7981,165.535,2.8891,1.2981,0.3005,-1.0,-0.6995,fast_right,False
60.849,-1.1778,2.8151,-1.434,-2.4739,0.3605,-1.7155,2.7758,160.457,2.8005,1.2758,0.3061,-1.0,-0.6939,fast_right,False
61.15,-1.161,2.6903,-1.449,-2.4883,0.2414,-1.6675,2.7854,157.084,2.7416,1.2854,0.3037,-1.0,-0.6963,fast_right,False
61.358,-1.152,2.6068,-1.484,-2.4948,0.1616,-1.6355,2.7896,154.932,2.7041,1.2896,0.3026,-1.0,-0.6974,fast_right,False
61.657,-1.1459,2.4809,-1.574,-2.4997,0.0417,-1.5875,2.7897,151.926,2.6516,1.2897,0.3026,-1.0,-0.6974,fast_right,False
61.96,-1.1538,2.3553,-1.7084,-2.4988,-0.0783,-1.5395,2.7805,149.276,2.6054,1.2805,0.3049,-1.0,-0.6951,fast_right,False
62.259,-1.1797,2.2321,-1.8584,-2.4921,-0.1981,-1.4915,2.762,147.084,2.5671,1.262,0.3095,-1.0,-0.6905,fast_straight,False
62.565,-1.2254,2.1103,-2.0042,-2.4798,-0.3175,-1.4435,2.7327,145.38,2.5374,1.2327,0.3168,-1.0,-0.6832,fast_left,False
62.857,-1.3002,1.9694,-2.1122,-2.4617,-0.436,-1.3955,2.6712,144.182,2.5164,1.1712,0.3322,-1.0,-0.6678,fast_left,False
63.154,-1.3725,1.8575,-2.1752,-2.4379,-0.5536,-1.3475,2.6361,143.366,2.5022,1.1361,0.341,-1.0,-0.659,fast_left,False
63.464,-1.4453,1.7547,-2.1932,-2.4085,-0.6701,-1.2995,2.6091,142.789,2.4921,1.1091,0.3477,-1.0,-0.6523,fast_left,False
63.759,-1.5179,1.6517,-2.1662,-2.3736,-0.7848,-1.2515,2.5825,142.352,2.4845,1.0825,0.3544,-1.0,-0.6456,fast_left,False
64.061,-1.5854,1.5454,-2.0942,-2.3332,-0.8978,-1.2035,2.5551,141.935,2.4772,1.0551,0.3612,-1.0,-0.6388,fast_left,False
64.36,-1.6427,1.4332,-1.9772,-2.2874,-1.0088,-1.1555,2.5257,141.413,2.4681,1.0257,0.3686,-1.0,-0.6314,fast_left,False
64.662,-1.6844,1.3145,-1.8284,-2.2364,-1.1173,-1.1075,2.4937,140.663,2.455,0.9937,0.3766,-1.0,-0.6234,fast_left,False
64.957,-1.7079,1.1908,-1.6784,-2.1803,-1.2233,-1.0595,2.4599,139.632,2.437,0.9599,0.385,-1.0,-0.615,fast_straight,False
65.261,-1.7126,1.0608,-1.5326,-2.119,-1.3266,-1.0114,2.4217,138.291,2.4136,0.9217,0.3946,-1.0,-0.6054,fast_straight,False
65.56,-1.6969,0.8948,-1.4246,-2.0529,-1.4267,-0.9635,2.3487,136.483,2.3821,0.8487,0.4128,-1.0,-0.5872,fast_straight,False
65.864,-1.6648,0.7177,-1.3616,-1.9821,-1.5236,-0.9154,2.2637,134.393,2.3456,0.7637,0.4341,-1.0,-0.5659,fast_right,False
66.149,-1.6262,0.5462,-1.3436,-1.9068,-1.6168,-0.8675,2.1811,132.314,2.3093,0.6811,0.4547,-1.0,-0.5453,fast_right,False
66.462,-1.596,0.4103,-1.3706,-1.8269,-1.7065,-0.8195,2.1294,130.725,2.2816,0.6294,0.4676,-1.0,-0.5324,fast_straight,False
66.764,-1.5739,0.2821,-1.4342,-1.7429,-1.7923,-0.7714,2.0812,129.542,2.2609,0.5812,0.4797,-1.0,-0.5203,fast_straight,False
67.062,-1.5545,0.1164,-1.4672,-1.6549,-1.8738,-0.7234,1.9928,128.561,2.2438,0.4928,0.5072,-1.0,-0.4928,fast_left,False
67.357,-1.5364,-0.0585,-1.4642,-1.5631,-1.9511,-0.6754,1.8928,127.892,2.2321,0.3928,0.6072,-1.0,-0.3928,fast_left,False
67.663,-1.5195,-0.1966,-1.4222,-1.4677,-2.0238,-0.6274,1.8279,127.575,2.2266,0.3279,0.6721,-1.0,-0.3279,fast_left,False
67.956,-1.4963,-0.3204,-1.3352,-1.369,-2.0919,-0.5795,1.776,127.314,2.222,0.276,0.724,-1.0,-0.276,fast_left,False
68.263,-1.4599,-0.441,-1.2034,-1.267,-2.1552,-0.5315,1.725,126.872,2.2143,0.225,0.775,-1.0,-0.225,left,False
68.598,-1.4086,-0.5513,-1.0534,-1.1623,-2.2134,-0.4835,1.6803,126.133,2.2014,0.1803,0.8197,-1.0,-0.1803,left,False
68.753,-1.4086,-0.5513,-1.0534,-1.1267,-2.2317,-0.4675,1.7039,126.309,2.2045,0.2039,0.7961,-1.0,-0.2039,left,False
69.051,-1.3047,-0.6916,-0.8034,-0.9816,-2.2992,-0.4035,1.6398,124.482,2.1726,0.1398,0.8602,-1.0,-0.1398,left,False
69.348,-1.2268,-0.7618,-0.6534,-0.8702,-2.3437,-0.3555,1.6216,123.073,2.148,0.1216,0.8784,-1.0,-0.1216,left,False
69.664,-1.1392,-0.8196,-0.5034,-0.7566,-2.3828,-0.3075,1.6093,121.37,2.1183,0.1093,0.8907,-1.0,-0.1093,fast_left,False
69.961,-1.0401,-0.8652,-0.3534,-0.6413,-2.4164,-0.2594,1.6016,119.283,2.0819,0.1016,0.8984,-1.0,-0.1016,fast_left,False
70.261,-0.9193,-0.9004,-0.2034,-0.5247,-2.4443,-0.2115,1.5935,116.451,2.0324,0.0935,0.9065,-1.0,-0.0935,fast_left,False
