elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
1.162,0.1585,-0.1278,-0.1792,2.5,0.0,1.5708,2.345,93.124,1.6253,0.845,0.4138,-1.0,-0.5862,fast_left,False
1.45,0.1626,-0.1285,-0.175,2.5,0.0,1.5708,2.3409,93.148,1.6257,0.8409,0.4148,-1.0,-0.5852,fast_left,False
1.751,0.2041,-0.135,-0.133,2.5,0.0,1.5708,2.2998,93.366,1.6295,0.7998,0.425,-1.0,-0.575,fast_left,False
2.052,0.2907,-0.1431,-0.046,2.5,0.0,1.5708,2.2139,93.705,1.6355,0.7139,0.4465,-1.0,-0.5535,fast_left,False
2.352,0.4136,-0.1415,0.0858,2.5,0.0,1.5708,2.0911,93.879,1.6385,0.5911,0.4772,-1.0,-0.5228,fast_left,False
2.652,0.538,-0.1219,0.2358,2.5,0.0,1.5708,1.9658,93.556,1.6329,0.4658,0.5342,-1.0,-0.4658,fast_left,False
2.951,0.658,-0.084,0.3858,2.5,0.0003,1.5709,1.8439,92.614,1.6164,0.3439,0.6561,-1.0,-0.3439,fast_right,False
3.251,0.7711,-0.0287,0.5316,2.4971,0.1203,1.6189,1.7324,92.174,1.6087,0.2324,0.7676,-1.0,-0.2324,straight,False
3.552,0.8794,0.0434,0.6396,2.4885,0.24,1.667,1.621,91.457,1.5962,0.121,0.879,-1.0,-0.121,straight,False
3.851,0.9966,0.1368,0.7026,2.4741,0.3591,1.7149,1.4941,90.299,1.576,0.0059,0.9941,-1.0,-0.0059,straight,False
4.152,1.1099,0.2351,0.7208,2.454,0.4774,1.7629,1.3658,89.211,1.557,0.1342,0.8658,-1.0,-0.1342,straight,False
4.452,1.2226,0.3341,0.7208,2.4283,0.5945,1.8109,1.2335,88.432,1.5434,0.2665,0.7335,-1.0,-0.2665,left,False
4.751,1.332,0.4304,0.725,2.3969,0.7104,1.8589,1.1011,88.226,1.5398,0.3989,0.6011,-1.0,-0.3989,left,False
5.062,1.4149,0.506,0.767,2.3601,0.8247,1.907,0.9975,89.369,1.5598,0.5025,0.4975,-1.0,-0.5025,left,False
5.367,1.4877,0.5816,0.854,2.3178,0.9369,1.9549,0.9029,91.162,1.5911,0.5971,0.4029,-1.0,-0.5971,straight,False
5.656,1.5545,0.6679,0.9776,2.2702,1.047,2.0029,0.8099,93.148,1.6257,0.6901,0.3099,-1.0,-0.6901,right,False
5.948,1.6305,0.7939,1.0752,2.2173,1.1549,2.051,0.6889,94.081,1.642,0.8111,0.1889,-1.0,-0.8111,right,False
6.256,1.6776,0.8862,1.1186,2.1594,1.2598,2.0989,0.6096,97.537,1.7023,0.8904,0.1096,-1.0,-0.8904,straight,False
6.557,1.7248,0.9847,1.1258,2.0964,1.362,2.1469,0.5296,102.426,1.7877,0.9704,0.0296,-1.0,-0.9704,straight,False
6.847,1.7906,1.1226,1.1258,2.0288,1.4609,2.1949,0.4137,109.094,1.904,1.0863,0.0,-1.0,-1.0,straight,False
7.153,1.8508,1.2489,1.1258,1.9563,1.5566,2.2429,0.3252,122.575,2.1393,1.1748,0.0,-1.0,-1.0,straight,False
7.457,1.9154,1.3843,1.1258,1.8792,1.6488,2.291,0.2669,146.521,2.5573,1.2331,0.0,-1.0,-1.0,straight,False
7.756,1.9799,1.5197,1.1258,1.7981,1.7369,2.3389,0.2833,175.932,3.0706,1.2167,0.0,-1.0,-1.0,right,False
8.057,2.0428,1.6513,1.1216,1.7126,1.8213,2.3869,0.3714,164.0,2.8623,1.1286,0.0,-1.0,-1.0,fast_right,False
8.357,2.0949,1.7554,1.0796,1.6232,1.9013,2.4349,0.4938,156.709,2.7351,1.0062,0.0,-1.0,-1.0,fast_right,False
8.656,2.1584,1.8642,0.9926,1.5302,1.977,2.4829,0.6383,152.446,2.6607,0.8617,0.1383,-1.0,-0.8617,right,False
8.957,2.2305,1.9622,0.8608,1.4335,2.0482,2.5309,0.8016,151.167,2.6384,0.6984,0.3016,-1.0,-0.6984,left,False
9.255,2.3043,2.0368,0.715,1.3336,2.1146,2.5789,0.9738,152.341,2.6589,0.5262,0.4738,-1.0,-0.5262,fast_left,False
9.555,2.3905,2.1037,0.607,1.2306,2.1761,2.6269,1.1622,154.087,2.6893,0.3378,0.6622,-1.0,-0.3378,left,False
9.857,2.4927,2.1699,0.544,1.1248,2.2327,2.6749,1.3694,155.89,2.7208,0.1306,0.8694,-1.0,-0.1306,left,False
10.154,2.5832,2.2231,0.526,1.0164,2.2841,2.7229,1.568,158.239,2.7618,0.068,0.932,-1.0,-0.068,left,False
10.456,2.6736,2.2767,0.553,0.9056,2.3302,2.7709,1.7688,160.498,2.8012,0.2688,0.7312,-1.0,-0.2688,left,False
10.756,2.7612,2.3344,0.625,0.7927,2.371,2.8189,1.9688,162.577,2.8375,0.4688,0.5312,-1.0,-0.4688,left,False
11.046,2.8482,2.4048,0.7514,0.6781,2.4063,2.8669,2.1701,164.3,2.8676,0.6701,0.4575,-1.0,-0.5425,left,False
11.356,2.9153,2.4761,0.8908,0.5618,2.436,2.9149,2.3538,166.036,2.8979,0.8538,0.4115,-1.0,-0.5885,left,False
11.656,2.9754,2.5621,1.0408,0.4442,2.4602,2.963,2.5333,167.46,2.9227,1.0333,0.3667,-1.0,-0.6333,left,False
11.956,3.022,2.6561,1.1908,0.3257,2.4787,3.0109,2.7021,168.748,2.9452,1.2021,0.3245,-1.0,-0.6755,left,False
12.256,3.054,2.756,1.3408,0.2064,2.4915,3.0589,2.8599,169.956,2.9663,1.3599,0.285,-1.0,-0.715,left,False
12.555,3.0707,2.8596,1.4908,0.0867,2.4985,3.1069,3.0058,171.113,2.9865,1.5058,0.2486,-1.0,-0.7514,left,False
12.856,3.0717,2.9645,1.6408,-0.0334,2.4998,-3.1282,3.1397,172.254,3.0064,1.6397,0.2151,-1.0,-0.7849,left,False
13.156,3.0571,3.0684,1.7908,-0.1533,2.4953,-3.0802,3.2612,173.395,3.0263,1.7612,0.1847,-1.0,-0.8153,left,False
13.455,3.0271,3.1689,1.9408,-0.2729,2.4851,-3.0322,3.3701,174.559,3.0466,1.8701,0.1575,-1.0,-0.8425,fast_left,False
13.757,2.9804,3.2675,2.0908,-0.3918,2.4691,-2.9842,3.4654,175.696,3.0665,1.9654,0.1337,-1.0,-0.8663,fast_left,False
14.045,2.9052,3.3787,2.2508,-0.5096,2.4475,-2.9363,3.5394,176.507,3.0806,2.0394,0.1152,-1.0,-0.8848,fast_left,False
14.354,2.8255,3.465,2.3908,-0.6266,2.4202,-2.8882,3.6068,177.676,3.101,2.1068,0.0983,-1.0,-0.9017,fast_left,False
14.656,2.7277,3.5443,2.5408,-0.742,2.3873,-2.8402,3.6575,178.825,3.1211,2.1575,0.0856,-1.0,-0.9144,left,False
15.026,2.6228,3.6061,2.6908,-0.8557,2.349,-2.7923,3.6987,179.853,3.139,2.1987,0.0753,-1.0,-0.9247,fast_left,False
