elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.427,0.0141,-0.3032,-0.1432,5.0,0.0,1.5708,4.9951,93.48,1.6315,3.4951,0.0,-1.0,-1.0,fast_left,False
0.729,0.0196,-0.304,-0.1376,5.0,0.0,1.5708,4.9897,93.493,1.6318,3.4897,0.0,-1.0,-1.0,fast_left,False
1.024,0.0643,-0.3092,-0.0926,5.0,0.0,1.5708,4.9454,93.585,1.6334,3.4454,0.0,-1.0,-1.0,fast_left,False
1.23,0.1192,-0.3129,-0.0376,5.0,0.0,1.5708,4.8909,93.669,1.6348,3.3909,0.0,-1.0,-1.0,fast_left,False
1.53,0.2361,-0.3109,0.0824,5.0,0.0,1.5708,4.7741,93.734,1.636,3.2741,0.0,-1.0,-1.0,fast_left,False
1.829,0.3605,-0.2919,0.2318,5.0,0.0,1.5708,4.6487,93.6,1.6336,3.1487,0.0,-1.0,-1.0,fast_straight,False
2.133,0.486,-0.2526,0.3762,5.0,0.0,1.5708,4.5211,93.203,1.6267,3.0211,0.0,-1.0,-1.0,fast_right,False
2.425,0.6312,-0.1862,0.4812,5.0,0.0,1.5708,4.3727,92.44,1.6134,2.8727,0.0,-1.0,-1.0,fast_right,False
2.724,0.7459,-0.1217,0.5412,5.0,0.0,1.5708,4.2558,91.639,1.5994,2.7558,0.0,-1.0,-1.0,fast_right,False
2.924,0.8176,-0.0778,0.5562,4.9998,0.0402,1.5788,4.1839,91.156,1.591,2.6839,0.0,-1.0,-1.0,fast_right,False
3.224,0.9248,-0.0117,0.5412,4.9974,0.16,1.6028,4.0763,90.58,1.5809,2.5763,0.0,-1.0,-1.0,fast_right,False
3.528,1.0343,0.0506,0.4812,4.9921,0.2801,1.6268,3.9645,90.107,1.5727,2.4645,0.0089,-1.0,-0.9911,fast_right,False
3.83,1.1485,0.1038,0.3762,4.984,0.3999,1.6509,3.8469,89.827,1.5678,2.3469,0.0383,-1.0,-0.9617,fast_straight,False
4.14,1.2737,0.1438,0.2374,4.9729,0.5197,1.6749,3.7182,89.836,1.5679,2.2182,0.0704,-1.0,-0.9296,fast_left,False
4.435,1.4307,0.1732,0.1324,4.9591,0.6386,1.6989,3.5589,90.177,1.5739,2.0589,0.1103,-1.0,-0.8897,fast_left,False
4.733,1.5616,0.1865,0.0724,4.9423,0.7574,1.7229,3.4285,90.872,1.586,1.9285,0.1429,-1.0,-0.8571,fast_left,False
5.03,1.6874,0.1943,0.0574,4.9227,0.8757,1.7468,3.3063,91.807,1.6023,1.8063,0.1734,-1.0,-0.8266,fast_left,False
5.329,1.8131,0.2028,0.0874,4.9003,0.9935,1.7708,3.1869,92.905,1.6215,1.6869,0.2033,-1.0,-0.7967,fast_left,False
5.734,1.9382,0.2177,0.1624,4.875,1.1108,1.7948,3.0697,94.078,1.642,1.5697,0.2326,-1.0,-0.7674,fast_left,False
5.889,1.9382,0.2177,0.1624,4.866,1.1497,1.8028,3.0726,94.363,1.647,1.5726,0.2319,-1.0,-0.7681,fast_left,False
6.126,2.1407,0.2715,0.3818,4.8267,1.3048,1.8348,2.8779,95.914,1.674,1.3779,0.2805,-1.0,-0.7195,fast_left,False
6.425,2.254,0.3265,0.5318,4.7941,1.4202,1.8588,2.7655,96.795,1.6894,1.2655,0.3086,-1.0,-0.6914,fast_straight,False
6.634,2.3249,0.3726,0.6312,4.7706,1.497,1.8749,2.6919,97.268,1.6976,1.1919,0.327,-1.0,-0.673,fast_right,False
6.927,2.4364,0.4649,0.7512,4.7334,1.6109,1.8988,2.567,97.721,1.7056,1.067,0.3582,-1.0,-0.6418,fast_right,False
7.232,2.5255,0.5548,0.8262,4.6933,1.7241,1.9228,2.4631,98.172,1.7134,0.9631,0.3842,-1.0,-0.6158,fast_right,False
7.53,2.6092,0.6489,0.8562,4.6506,1.8362,1.9468,2.3616,98.637,1.7215,0.8616,0.4096,-1.0,-0.5904,fast_right,False
7.837,2.6921,0.7438,0.8412,4.6052,1.9474,1.9709,2.2602,99.253,1.7323,0.7602,0.4349,-1.0,-0.5651,fast_right,False
8.13,2.7783,0.8357,0.7812,4.5572,2.0573,1.9948,2.1579,100.183,1.7485,0.6579,0.4605,-1.0,-0.5395,fast_right,False
8.432,2.8716,0.9202,0.6762,4.5065,2.166,2.0188,2.0554,101.638,1.7739,0.5554,0.4861,-1.0,-0.5139,fast_left,False
8.735,2.9747,0.9925,0.5374,4.4531,2.2737,2.0429,1.9563,103.864,1.8128,0.4563,0.5437,-1.0,-0.4563,fast_left,False
9.035,3.0862,1.0512,0.4324,4.3973,2.3798,2.0669,1.8667,106.958,1.8668,0.3667,0.6333,-1.0,-0.3667,fast_left,False
