elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
1.179,0.0398,-0.188,0.1937,5.0,0.0,1.5708,4.9637,92.17,1.6087,3.4637,0.0,-1.0,-1.0,fast_straight,False
1.471,0.0453,-0.1869,0.1937,5.0,0.0,1.5708,4.9582,92.16,1.6085,3.4582,0.0,-1.0,-1.0,fast_straight,False
1.77,0.0895,-0.1782,0.1937,5.0,0.0,1.5708,4.9137,92.079,1.6071,3.4137,0.0,-1.0,-1.0,fast_straight,False
2.068,0.1778,-0.1609,0.1937,5.0,0.0,1.5708,4.8249,91.911,1.6041,3.3249,0.0,-1.0,-1.0,fast_straight,False
2.365,0.3103,-0.1349,0.1937,5.0,0.0,1.5708,4.6916,91.648,1.5996,3.1916,0.0,-1.0,-1.0,fast_straight,False
2.671,0.4814,-0.1013,0.1937,5.0,0.0,1.5708,4.5197,91.285,1.5932,3.0197,0.0,-1.0,-1.0,fast_left,False
2.969,0.6525,-0.0677,0.1993,5.0,0.0002,1.5708,4.348,90.892,1.5864,2.848,0.0,-1.0,-1.0,fast_left,False
3.268,0.7864,-0.0384,0.2443,4.9986,0.1202,1.5948,4.2152,90.778,1.5844,2.7152,0.0,-1.0,-1.0,fast_straight,False
3.568,0.9127,-0.0017,0.3231,4.9942,0.2401,1.6188,4.0887,90.638,1.5819,2.5887,0.0,-1.0,-1.0,fast_straight,False
3.87,1.0715,0.056,0.3681,4.987,0.3599,1.6428,3.9273,90.31,1.5762,2.4273,0.0182,-1.0,-0.9818,fast_straight,False
4.17,1.2392,0.1215,0.3737,4.9769,0.4796,1.6669,3.7549,89.968,1.5702,2.2549,0.0613,-1.0,-0.9387,fast_straight,False
4.472,1.4068,0.1872,0.3737,4.964,0.5991,1.6909,3.581,89.723,1.566,2.081,0.1048,-1.0,-0.8952,fast_straight,False
4.767,1.5744,0.2529,0.3737,4.9482,0.7176,1.7148,3.4057,89.59,1.5636,1.9057,0.1486,-1.0,-0.8514,fast_straight,False
5.08,1.7419,0.3186,0.3737,4.9296,0.8364,1.7389,3.2294,89.596,1.5637,1.7294,0.1927,-1.0,-0.8073,fast_left,False
5.368,1.9043,0.3824,0.3793,4.9081,0.9542,1.7628,3.0578,89.776,1.5669,1.5578,0.2356,-1.0,-0.7644,fast_left,False
5.577,1.9922,0.4184,0.4043,4.8922,1.0329,1.7789,2.9644,90.042,1.5715,1.4644,0.2589,-1.0,-0.7411,fast_left,False
5.872,2.1064,0.4715,0.4793,4.866,1.1497,1.8028,2.8417,90.513,1.5798,1.3417,0.2896,-1.0,-0.7104,fast_straight,False
6.174,2.2198,0.5382,0.5881,4.8369,1.2665,1.8269,2.7166,90.877,1.5861,1.2166,0.3208,-1.0,-0.6792,fast_right,False
6.471,2.3491,0.6319,0.6631,4.8052,1.3819,1.8508,2.568,90.936,1.5871,1.068,0.358,-1.0,-0.642,fast_right,False
6.719,2.4191,0.688,0.6881,4.7825,1.4587,1.8668,2.4859,91.1,1.59,0.9859,0.3785,-1.0,-0.6215,fast_right,False
6.874,2.4191,0.688,0.6881,4.7707,1.4967,1.8748,2.4868,91.561,1.598,0.9868,0.3783,-1.0,-0.6217,fast_right,False
7.173,2.5815,0.8211,0.6631,4.7201,1.6493,1.907,2.2934,91.91,1.6041,0.7934,0.4266,-1.0,-0.5734,fast_right,False
7.478,2.6831,0.8955,0.5881,4.6794,1.7616,1.9309,2.1761,92.826,1.6201,0.6761,0.456,-1.0,-0.544,fast_right,False
7.777,2.7914,0.9597,0.4681,4.6356,1.8739,1.9549,2.0583,94.356,1.6468,0.5583,0.4854,-1.0,-0.5146,fast_left,False
8.074,2.9074,1.0087,0.3243,4.5895,1.9841,1.9789,1.9444,96.73,1.6883,0.4444,0.5556,-1.0,-0.4444,fast_left,False
8.376,3.0287,1.0425,0.2193,4.5405,2.0937,2.0029,1.8414,100.058,1.7463,0.3414,0.6586,-1.0,-0.3414,fast_left,False
8.666,3.1525,1.066,0.1593,4.4891,2.2019,2.0268,1.754,104.232,1.8192,0.254,0.746,-1.0,-0.254,fast_left,False
8.973,3.2771,1.0846,0.1443,4.4349,2.309,2.0508,1.6851,109.099,1.9041,0.1851,0.8149,-1.0,-0.1851,fast_left,False
9.273,3.4016,1.104,0.1743,4.3782,2.4148,2.0748,1.6346,114.433,1.9972,0.1346,0.8654,-1.0,-0.1346,fast_left,False
9.573,3.5249,1.1297,0.2493,4.3189,2.5193,2.0989,1.6005,120.002,2.0944,0.1005,0.8995,-1.0,-0.1005,fast_left,False
9.87,3.6452,1.1671,0.3693,4.2573,2.6221,2.1228,1.5785,125.553,2.1913,0.0785,0.9215,-1.0,-0.0785,fast_left,False
10.076,3.7221,1.2009,0.4687,4.2148,2.6899,2.1388,1.5684,129.144,2.254,0.0684,0.9316,-1.0,-0.0684,left,False
10.366,3.8255,1.2623,0.6187,4.1491,2.7902,2.1628,1.5617,134.12,2.3408,0.0617,0.9383,-1.0,-0.0617,left,False
10.566,3.8806,1.3054,0.7187,4.1039,2.8562,2.1788,1.5668,136.968,2.3905,0.0668,0.9332,-1.0,-0.0668,left,False
10.877,3.9545,1.3799,0.8687,4.0339,2.9542,2.2029,1.5764,140.896,2.4591,0.0764,0.9236,-1.0,-0.0764,left,False
11.166,4.0165,1.4645,1.0187,3.9622,3.0498,2.2268,1.5863,144.377,2.5198,0.0863,0.9137,-1.0,-0.0863,fast_straight,False
11.466,4.0683,1.5639,1.1615,3.8878,3.144,2.2508,1.5904,147.554,2.5753,0.0904,0.9096,-1.0,-0.0904,fast_right,False
11.667,4.1029,1.6519,1.2345,3.837,3.2058,2.2668,1.5765,149.83,2.615,0.0765,0.9235,-1.0,-0.0765,fast_right,False
11.966,4.1406,1.7742,1.3065,3.759,3.297,2.2908,1.5698,152.816,2.6671,0.0698,0.9302,-1.0,-0.0698,fast_right,False
12.166,4.1616,1.8555,1.3295,3.7058,3.3567,2.3068,1.5688,154.721,2.7004,0.0688,0.9312,-1.0,-0.0688,fast_right,False
12.367,4.1814,1.9372,1.3325,3.6516,3.4156,2.3228,1.5705,156.631,2.7337,0.0705,0.9295,-1.0,-0.0705,fast_right,False
