elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
0.441,-0.0615,-0.2306,0.0204,5.0,0.0,1.5708,5.0667,92.608,1.6163,3.5667,0.0,-1.0,-1.0,fast_left,False
0.742,-0.0615,-0.2306,0.0204,5.0,0.0,1.5708,5.0667,92.608,1.6163,3.5667,0.0,-1.0,-1.0,fast_left,False
1.042,-0.0615,-0.2306,0.0204,5.0,0.0,1.5708,5.0667,92.608,1.6163,3.5667,0.0,-1.0,-1.0,fast_left,False
1.343,-0.0559,-0.2304,0.026,5.0,0.0,1.5708,5.0611,92.61,1.6163,3.5611,0.0,-1.0,-1.0,fast_left,False
1.643,-0.0109,-0.2283,0.071,5.0,0.0,1.5708,5.0161,92.609,1.6163,3.5161,0.0,-1.0,-1.0,fast_left,False
1.943,0.0785,-0.2182,0.161,5.0,0.0,1.5708,4.9264,92.538,1.6151,3.4264,0.0,-1.0,-1.0,fast_straight,False
2.237,0.2048,-0.1897,0.2848,5.0,0.0,1.5708,4.7989,92.266,1.6103,3.2989,0.0,-1.0,-1.0,fast_right,False
2.437,0.3072,-0.1562,0.3498,5.0,0.0,1.5708,4.6954,91.906,1.6041,3.1954,0.0,-1.0,-1.0,fast_right,False
2.637,0.3995,-0.1203,0.3948,5.0,0.0001,1.5708,4.6021,91.498,1.5969,3.1021,0.0,-1.0,-1.0,fast_right,False
2.837,0.4772,-0.0868,0.4198,4.9994,0.0802,1.5868,4.5253,91.195,1.5917,3.0253,0.0,-1.0,-1.0,fast_right,False
3.043,0.5537,-0.0522,0.4248,4.9974,0.1603,1.6029,4.4488,90.901,1.5865,2.9488,0.0,-1.0,-1.0,fast_right,False
3.34,0.6691,-0.0015,0.3948,4.9922,0.28,1.6268,4.3323,90.515,1.5798,2.8323,0.0,-1.0,-1.0,fast_right,False
3.641,0.7868,0.0433,0.3198,4.984,0.3998,1.6508,4.2123,90.268,1.5755,2.7123,0.0,-1.0,-1.0,fast_straight,False
3.958,0.9136,0.0781,0.211,4.973,0.5193,1.6749,4.0832,90.242,1.575,2.5832,0.0,-1.0,-1.0,fast_left,False
4.245,1.0738,0.1059,0.136,4.9591,0.6384,1.6988,3.9216,90.469,1.579,2.4216,0.0196,-1.0,-0.9804,fast_left,False
4.547,1.2078,0.1219,0.106,4.9423,0.7573,1.7228,3.7881,90.945,1.5873,2.2881,0.053,-1.0,-0.947,fast_left,False
4.849,1.3331,0.1356,0.121,4.9227,0.8757,1.7469,3.6651,91.563,1.5981,2.1651,0.0837,-1.0,-0.9163,fast_left,False
5.149,1.4577,0.1539,0.181,4.9003,0.9936,1.7708,3.5435,92.246,1.61,2.0435,0.1141,-1.0,-0.8859,fast_left,False
5.504,1.5805,0.1821,0.286,4.875,1.1109,1.7948,3.423,92.906,1.6215,1.923,0.1443,-1.0,-0.8557,fast_left,False
5.659,1.5805,0.1821,0.286,4.866,1.1497,1.8028,3.425,93.116,1.6252,1.925,0.1437,-1.0,-0.8563,fast_left,False
5.95,1.7733,0.2639,0.5304,4.8267,1.305,1.8349,3.226,93.698,1.6353,1.726,0.1935,-1.0,-0.8065,fast_straight,False
6.243,1.8806,0.3376,0.6762,4.794,1.4203,1.8588,3.1082,93.884,1.6386,1.6082,0.223,-1.0,-0.777,fast_right,False
6.539,1.9973,0.4421,0.7842,4.7586,1.5349,1.8828,2.9696,93.714,1.6356,1.4696,0.2576,-1.0,-0.7424,fast_right,False
6.845,2.0864,0.537,0.8472,4.7203,1.6487,1.9068,2.8589,93.631,1.6342,1.3589,0.2853,-1.0,-0.7147,fast_right,False
7.149,2.1687,0.6324,0.8652,4.6794,1.7616,1.9309,2.7529,93.587,1.6334,1.2529,0.3118,-1.0,-0.6882,fast_right,False
7.44,2.2513,0.7276,0.8382,4.6358,1.8733,1.9548,2.6455,93.659,1.6347,1.1455,0.3386,-1.0,-0.6614,fast_right,False
7.75,2.3383,0.8187,0.7662,4.5895,1.9841,1.9789,2.535,93.99,1.6404,1.035,0.3663,-1.0,-0.6337,fast_right,False
8.054,2.4333,0.9013,0.6492,4.5405,2.0937,2.0029,2.4212,94.75,1.6537,0.9212,0.3947,-1.0,-0.6053,fast_right,False
8.351,2.5386,0.9703,0.5004,4.489,2.2021,2.0269,2.3068,96.144,1.678,0.8068,0.4233,-1.0,-0.5767,fast_left,False
8.648,2.653,1.0229,0.3546,4.4349,2.3091,2.0508,2.1976,98.318,1.716,0.6976,0.4506,-1.0,-0.5494,fast_left,False
8.948,2.7733,1.0602,0.2466,4.3781,2.415,2.0749,2.1002,101.289,1.7678,0.6002,0.4749,-1.0,-0.5251,fast_left,False
9.239,2.8964,1.0869,0.1836,4.319,2.5191,2.0988,2.0187,104.939,1.8315,0.5187,0.4953,-1.0,-0.5047,fast_left,False
9.439,2.9791,1.1014,0.1666,4.2782,2.5879,2.1148,1.9741,107.679,1.8793,0.4741,0.5259,-1.0,-0.4741,fast_left,False
9.639,3.062,1.1154,0.1696,4.2362,2.656,2.1308,1.9372,110.6,1.9303,0.4372,0.5628,-1.0,-0.4372,fast_left,False
9.94,3.1858,1.1386,0.2116,4.1713,2.7569,2.1548,1.8948,115.199,2.0106,0.3948,0.6052,-1.0,-0.3948,fast_left,False
10.253,3.3079,1.1696,0.2986,4.1038,2.8564,2.1789,1.8651,119.9,2.0927,0.3651,0.6349,-1.0,-0.3651,fast_left,False
10.542,3.4259,1.2135,0.4304,4.0342,2.9539,2.2028,1.8436,124.522,2.1733,0.3436,0.6564,-1.0,-0.3436,fast_left,False
10.849,3.5363,1.2739,0.5804,3.962,3.05,2.2269,1.8264,128.932,2.2503,0.3264,0.6736,-1.0,-0.3264,fast_left,False
11.152,3.6365,1.3501,0.7304,3.8877,3.1442,2.2509,1.8116,133.066,2.3224,0.3116,0.6884,-1.0,-0.3116,fast_left,False
11.443,3.7242,1.4405,0.8804,3.8112,3.2365,2.2748,1.7981,136.888,2.3891,0.2981,0.7019,-1.0,-0.2981,fast_left,False
11.752,3.7973,1.5429,1.0304,3.7324,3.3271,2.2989,1.7854,140.372,2.4499,0.2854,0.7146,-1.0,-0.2854,fast_straight,False
12.053,3.8562,1.6589,1.1762,3.6514,3.4157,2.3228,1.7687,143.557,2.5055,0.2687,0.7313,-1.0,-0.2687,fast_right,False
12.353,3.9093,1.8093,1.2842,3.5684,3.5024,2.3469,1.727,146.921,2.5643,0.227,0.773,-1.0,-0.227,fast_right,False
