elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
9.485,4.114,3.5904,3.0974,4.2573,2.622,2.1228,0.9789,23.21,0.4051,0.5211,0.4789,0.0716,0.5505,right,True
9.684,4.0443,3.5964,3.003,4.2148,2.6898,2.1388,0.9224,21.891,0.3821,0.5776,0.4224,0.1243,0.5468,fast_right,True
9.99,3.9363,3.6195,2.853,4.149,2.7903,2.1628,0.8561,19.532,0.3409,0.6439,0.3561,0.2187,0.5748,fast_right,True
10.29,3.8184,3.6637,2.703,4.0809,2.889,2.1868,0.8179,16.579,0.2894,0.6821,0.3179,0.3369,0.6548,fast_right,True
10.593,3.7084,3.725,2.553,4.0103,2.9863,2.2109,0.798,14.45,0.2522,0.702,0.298,0.422,0.72,fast_right,True
10.892,3.6089,3.802,2.403,3.9375,3.0815,2.2348,0.7919,13.528,0.2361,0.7081,0.2919,0.4589,0.7508,fast_right,True
11.091,3.5494,3.8613,2.303,3.8877,3.1441,2.2508,0.793,13.707,0.2392,0.707,0.293,0.4517,0.7447,fast_straight,True
11.384,3.4687,3.9651,2.1586,3.8112,3.2364,2.2748,0.8052,15.16,0.2646,0.6948,0.3052,0.3936,0.6988,fast_left,True
11.684,3.3873,4.1025,2.0536,3.7325,3.3269,2.2988,0.849,17.716,0.3092,0.651,0.349,0.2913,0.6403,left,True
11.985,3.3321,4.2158,1.9936,3.6515,3.4156,2.3228,0.8615,21.33,0.3723,0.6385,0.3615,0.1468,0.5083,fast_left,True
12.284,3.2879,4.3171,1.9786,3.5686,3.5022,2.3468,0.8619,25.456,0.4443,0.6381,0.3619,-0.0182,0.3437,fast_left,True
12.484,3.2542,4.3941,1.9936,3.5121,3.5588,2.3628,0.8742,28.219,0.4925,0.6258,0.3742,-0.1288,0.2454,fast_left,True
12.793,3.1997,4.5077,2.0536,3.4255,3.6422,2.3868,0.8944,32.131,0.5608,0.6056,0.3944,-0.2853,0.1092,fast_left,True
13.092,3.1362,4.6165,2.1586,3.337,3.7235,2.4109,0.9153,35.46,0.6189,0.5847,0.4153,-0.4184,-0.0031,fast_straight,True
13.389,3.0562,4.7208,2.2974,3.2469,3.8023,2.4348,0.938,37.775,0.6593,0.562,0.438,-0.511,-0.073,fast_left,True
13.688,2.9438,4.8342,2.4136,3.1547,3.8792,2.4588,0.9781,38.425,0.6706,0.5219,0.4781,-0.537,-0.0589,fast_straight,True
14.059,2.8357,4.9186,2.5524,3.0607,3.9537,2.4828,0.9908,39.131,0.683,0.5092,0.4908,-0.5652,-0.0745,fast_right,True
14.214,2.8357,4.9186,2.5524,3.0291,3.978,2.4908,0.9603,41.098,0.7173,0.5397,0.4603,-0.6439,-0.1836,fast_right,True
14.484,2.6018,5.0488,2.7024,2.9002,4.073,2.5228,1.0205,37.545,0.6553,0.4795,0.5205,-0.5018,0.0187,fast_left,True
14.787,2.4856,5.1007,2.7436,2.8015,4.1414,2.5468,1.01,37.696,0.6579,0.49,0.51,-0.5079,0.0021,fast_right,True
15.087,2.3681,5.1461,2.8074,2.7013,4.2075,2.5708,0.996,37.752,0.6589,0.504,0.496,-0.5101,-0.0141,fast_straight,True
15.394,2.243,5.187,2.8374,2.5996,4.2711,2.5948,0.9828,37.405,0.6528,0.5172,0.4828,-0.4962,-0.0134,fast_right,True
15.686,2.0906,5.2349,2.8324,2.4964,4.3322,2.6188,0.9897,35.841,0.6256,0.5103,0.4897,-0.4337,0.056,fast_right,True
15.986,1.9659,5.277,2.7874,2.3917,4.3909,2.6428,0.9831,35.758,0.6241,0.5169,0.4831,-0.4303,0.0528,fast_left,True
16.193,1.8878,5.3079,2.7336,2.321,4.4286,2.6589,0.9802,36.114,0.6303,0.5198,0.4802,-0.4445,0.0357,fast_straight,True
16.489,1.7688,5.364,2.6736,2.2141,4.483,2.6828,0.9872,36.901,0.644,0.5128,0.4872,-0.476,0.0111,fast_left,True
16.79,1.627,5.4377,2.6586,2.1058,4.5349,2.7069,1.0218,37.151,0.6484,0.4782,0.5218,-0.486,0.0358,fast_left,True
17.085,1.5099,5.4976,2.6886,1.9967,4.584,2.7308,1.0352,38.413,0.6704,0.4648,0.5352,-0.5365,-0.0013,fast_left,True
17.284,1.4337,5.533,2.7336,1.923,4.6154,2.7468,1.0399,39.308,0.6861,0.4601,0.5399,-0.5723,-0.0324,fast_left,True
17.484,1.3557,5.5642,2.7986,1.849,4.6456,2.7628,1.0426,40.062,0.6992,0.4574,0.5426,-0.6025,-0.0598,fast_straight,True
17.793,1.2294,5.6009,2.9224,1.7367,4.6887,2.7869,1.0438,40.599,0.7086,0.4562,0.5438,-0.624,-0.0802,fast_straight,True
18.091,1.063,5.6298,3.0124,1.6238,4.729,2.8108,1.0611,39.145,0.6832,0.4389,0.5611,-0.5658,-0.0047,fast_right,True
18.392,0.8895,5.6481,3.0574,1.5098,4.7666,2.8348,1.0779,37.291,0.6509,0.4221,0.5779,-0.4916,0.0862,fast_right,True
18.684,0.753,5.6591,3.0574,1.3952,4.8014,2.8588,1.0715,36.974,0.6453,0.4285,0.5715,-0.479,0.0925,fast_right,True
18.884,0.6693,5.667,3.0324,1.3181,4.8231,2.8748,1.0644,37.16,0.6486,0.4356,0.5644,-0.4864,0.0781,fast_right,True
19.186,0.5446,5.6846,2.9574,1.2019,4.8534,2.8988,1.0597,37.754,0.6589,0.4403,0.5597,-0.5102,0.0496,fast_right,True
19.494,0.4222,5.7141,2.8374,1.085,4.8809,2.9229,1.0647,38.969,0.6801,0.4353,0.5647,-0.5587,0.0059,fast_straight,True
19.788,0.2999,5.7623,2.6936,0.9676,4.9055,2.9468,1.0863,40.909,0.714,0.4137,0.5863,-0.6363,-0.0501,fast_straight,True
20.086,0.1518,5.8436,2.5886,0.8497,4.9273,2.9708,1.1518,42.924,0.7492,0.3482,0.6518,-0.717,-0.0651,fast_left,True
20.385,0.0064,5.9398,2.5286,0.7312,4.9462,2.9948,1.2299,45.476,0.7937,0.2701,0.7299,-0.819,-0.0892,fast_left,True
20.688,-0.1049,6.0198,2.5136,0.6123,4.9624,3.0188,1.2776,48.82,0.8521,0.2224,0.7776,-0.9528,-0.1751,fast_left,True
20.994,-0.2076,6.0927,2.5436,0.4929,4.9756,3.0428,1.3186,52.251,0.912,0.1814,0.8186,-1.0,-0.1814,left,False
21.29,-0.3091,6.1575,2.6186,0.3734,4.986,3.0668,1.3557,55.494,0.9686,0.1443,0.8557,-1.0,-0.1443,fast_left,False
21.594,-0.4077,6.2074,2.7386,0.2536,4.9936,3.0908,1.3823,58.511,1.0212,0.1177,0.8823,-1.0,-0.1177,right,False
21.889,-0.5212,6.2471,2.8824,0.1338,4.9982,3.1148,1.4103,60.791,1.061,0.0897,0.9103,-1.0,-0.0897,fast_straight,False
22.185,-0.6295,6.2696,2.9874,0.0139,5.0,3.1388,1.4233,62.969,1.099,0.0767,0.9233,-1.0,-0.0767,right,False
22.384,-0.7224,6.2819,3.0324,-0.0662,4.9996,-3.1284,1.4405,63.656,1.111,0.0595,0.9405,-1.0,-0.0595,right,False
22.594,-0.807,6.2901,3.0574,-0.1463,4.9979,-3.1123,1.4514,64.595,1.1274,0.0486,0.9514,-1.0,-0.0486,fast_right,False
22.89,-0.9179,6.2991,3.0574,-0.2661,4.9929,-3.0883,1.4597,66.532,1.1612,0.0403,0.9597,-1.0,-0.0403,right,False
23.189,-1.0377,6.3112,3.0124,-0.3858,4.9851,-3.0644,1.4777,68.248,1.1911,0.0223,0.9777,-1.0,-0.0223,right,False
23.488,-1.1412,6.3287,2.9224,-0.5053,4.9744,-3.0404,1.4961,70.65,1.2331,0.0039,0.9961,-1.0,-0.0039,fast_right,False
23.693,-1.2094,6.3466,2.8374,-0.585,4.9657,-3.0243,1.5155,72.386,1.2634,0.0155,0.9845,-1.0,-0.0155,straight,False
23.988,-1.3299,6.3941,2.6936,-0.7038,4.9502,-3.0004,1.5738,74.652,1.3029,0.0738,0.9262,-1.0,-0.0738,left,False
24.293,-1.4566,6.4632,2.5886,-0.8226,4.9319,-2.9763,1.6574,76.98,1.3436,0.1574,0.8426,-1.0,-0.1574,right,False
24.586,-1.5488,6.5243,2.5174,-0.9405,4.9107,-2.9524,1.7244,80.188,1.3995,0.2244,0.7756,-1.0,-0.2244,right,False
24.791,-1.6044,6.5667,2.4524,-1.0191,4.895,-2.9363,1.7712,82.462,1.4392,0.2712,0.7288,-1.0,-0.2712,right,False
24.996,-1.6568,6.6132,2.3674,-1.0972,4.8781,-2.9203,1.8231,84.803,1.4801,0.3231,0.6769,-1.0,-0.3231,right,False
25.287,-1.7265,6.6916,2.218,-1.214,4.8504,-2.8963,1.9112,88.496,1.5445,0.4112,0.5888,-1.0,-0.4112,straight,False
25.593,-1.7866,6.7843,2.0736,-1.3301,4.8198,-2.8723,2.0168,92.346,1.6117,0.5168,0.4958,-1.0,-0.5042,left,False
25.885,-1.847,6.9092,1.9686,-1.4452,4.7866,-2.8484,2.1603,96.082,1.6769,0.6603,0.4599,-1.0,-0.5401,left,False
26.192,-1.8867,7.0124,1.9086,-1.56,4.7504,-2.8243,2.2855,99.963,1.7447,0.7855,0.4286,-1.0,-0.5714,left,False
26.491,-1.9204,7.1118,1.8936,-1.6733,4.7117,-2.8003,2.4128,103.674,1.8095,0.9128,0.3968,-1.0,-0.6032,left,False
26.787,-1.9547,7.2111,1.9236,-1.7859,4.6702,-2.7764,2.5465,107.124,1.8697,1.0465,0.3634,-1.0,-0.6366,left,False
27.089,-1.9941,7.3084,1.9986,-1.8974,4.626,-2.7524,2.6841,110.238,1.924,1.1841,0.329,-1.0,-0.671,left,False
27.507,-2.0425,7.4015,2.1186,-2.008,4.5791,-2.7283,2.8226,112.976,1.9718,1.3226,0.2944,-1.0,-0.7056,left,False
27.662,-2.0425,7.4015,2.1186,-2.0444,4.563,-2.7204,2.8385,114.171,1.9927,1.3385,0.2904,-1.0,-0.7096,left,False
27.884,-2.1505,7.5386,2.368,-2.1893,4.4952,-2.6884,3.0436,116.698,2.0368,1.5436,0.2391,-1.0,-0.7609,left,False
28.192,-2.2305,7.6064,2.518,-2.2967,4.4413,-2.6643,3.1658,118.541,2.0689,1.6658,0.2085,-1.0,-0.7915,left,False
28.491,-2.3198,7.6616,2.668,-2.4028,4.3848,-2.6403,3.2778,120.174,2.0974,1.7778,0.1805,-1.0,-0.8195,left,False
28.792,-2.4162,7.7028,2.818,-2.5076,4.3257,-2.6162,3.3783,121.652,2.1232,1.8783,0.1554,-1.0,-0.8446,fast_left,False
29.084,-2.5233,7.7302,2.968,-2.6101,4.2647,-2.5924,3.4666,122.903,2.1451,1.9666,0.1333,-1.0,-0.8667,fast_left,False
29.285,-2.6065,7.741,3.068,-2.6781,4.2223,-2.5764,3.5194,123.55,2.1564,2.0194,0.1201,-1.0,-0.8799,fast_left,False
29.587,-2.7324,7.7415,-3.0652,-2.7787,4.1568,-2.5523,3.5849,124.5,2.1729,2.0849,0.1038,-1.0,-0.8962,fast_left,False
29.888,-2.857,7.7231,-2.9152,-2.8776,4.089,-2.5284,3.6342,125.461,2.1897,2.1342,0.0915,-1.0,-0.9085,fast_left,False
30.186,-2.9774,7.6863,-2.7652,-2.9749,4.0187,-2.5044,3.6676,126.472,2.2074,2.1676,0.0831,-1.0,-0.9169,fast_left,False
30.489,-3.0909,7.632,-2.6152,-3.0705,3.9461,-2.4803,3.6859,127.57,2.2265,2.1859,0.0785,-1.0,-0.9215,fast_left,False
30.785,-3.1951,7.5613,-2.4652,-3.1642,3.8714,-2.4564,3.69,128.781,2.2477,2.19,0.0775,-1.0,-0.9225,fast_left,False
31.086,-3.2875,7.4758,-2.3152,-3.2563,3.7943,-2.4324,3.6816,130.15,2.2715,2.1816,0.0796,-1.0,-0.9204,fast_left,False
31.39,-3.3661,7.3775,-2.1652,-3.3464,3.715,-2.4083,3.6625,131.705,2.2987,2.1625,0.0844,-1.0,-0.9156,fast_left,False
31.687,-3.4291,7.2685,-2.0152,-3.4346,3.6337,-2.3844,3.6348,133.473,2.3295,2.1348,0.0913,-1.0,-0.9087,fast_left,False
31.894,-3.4618,7.1911,-1.9152,-3.4923,3.5782,-2.3683,3.613,134.789,2.3525,2.113,0.0967,-1.0,-0.9033,fast_straight,False
32.184,-3.4972,7.0645,-1.7708,-3.5771,3.4935,-2.3444,3.572,136.959,2.3904,2.072,0.107,-1.0,-0.893,fast_right,False
32.385,-3.5148,6.9582,-1.6958,-3.6325,3.4358,-2.3284,3.5244,138.509,2.4174,2.0244,0.1189,-1.0,-0.8811,fast_right,False
32.591,-3.5246,6.8597,-1.6408,-3.6875,3.3768,-2.3122,3.4867,140.195,2.4469,1.9867,0.1283,-1.0,-0.8717,fast_right,False
32.886,-3.5304,6.7332,-1.5958,-3.767,3.2878,-2.2884,3.4536,142.816,2.4926,1.9536,0.1366,-1.0,-0.8634,fast_right,False
33.187,-3.533,6.6073,-1.5958,-3.8449,3.1964,-2.2644,3.4251,145.485,2.5392,1.9251,0.1437,-1.0,-0.8563,fast_right,False
33.391,-3.5359,6.5233,-1.6208,-3.8956,3.1344,-2.2483,3.4079,147.237,2.5698,1.9079,0.148,-1.0,-0.852,fast_right,False
33.767,-3.5462,6.3978,-1.6958,-3.9696,3.0401,-2.2244,3.3842,149.74,2.6135,1.8842,0.1539,-1.0,-0.8461,fast_right,False
33.922,-3.5462,6.3978,-1.6958,-3.9938,3.0083,-2.2164,3.4189,150.534,2.6273,1.9189,0.1453,-1.0,-0.8547,fast_right,False
34.184,-3.5923,6.1933,-1.9152,-4.088,2.879,-2.1844,3.3512,153.35,2.6765,1.8512,0.1622,-1.0,-0.8378,fast_straight,False
34.385,-3.6245,6.1151,-2.0146,-4.1335,2.8132,-2.1684,3.341,154.526,2.697,1.841,0.1648,-1.0,-0.8352,fast_right,False
34.585,-3.67,6.0286,-2.1008,-4.1781,2.7466,-2.1523,3.3211,155.479,2.7136,1.8211,0.1697,-1.0,-0.8303,fast_left,False
34.885,-3.7435,5.9196,-2.2396,-4.2427,2.6456,-2.1284,3.3118,156.724,2.7354,1.8118,0.1721,-1.0,-0.8279,fast_left,False
35.091,-3.7978,5.8556,-2.3146,-4.2846,2.5773,-2.1123,3.3142,157.416,2.7474,1.8142,0.1715,-1.0,-0.8285,fast_left,False
35.387,-3.8867,5.7662,-2.3896,-4.3451,2.4738,-2.0884,3.3242,158.274,2.7624,1.8242,0.169,-1.0,-0.831,fast_left,False
35.684,-3.9802,5.6818,-2.4196,-4.4032,2.3689,-2.0644,3.3398,158.997,2.775,1.8398,0.165,-1.0,-0.835,fast_left,False
35.988,-4.0745,5.5982,-2.4046,-4.4588,2.2625,-2.0404,3.3578,159.669,2.7868,1.8578,0.1605,-1.0,-0.8395,fast_left,False
36.293,-4.1657,5.5113,-2.3446,-4.5119,2.1548,-2.0163,3.3744,160.361,2.7988,1.8744,0.1564,-1.0,-0.8436,fast_left,False
36.584,-4.2495,5.4173,-2.2396,-4.5622,2.046,-1.9924,3.3858,161.144,2.8125,1.8858,0.1535,-1.0,-0.8465,fast_left,False
36.784,-4.2988,5.3494,-2.1452,-4.5944,1.9727,-1.9764,3.3896,161.764,2.8233,1.8896,0.1526,-1.0,-0.8474,fast_left,False
37.089,-4.3597,5.2392,-1.9952,-4.6404,1.8618,-1.9524,3.389,162.89,2.843,1.889,0.1528,-1.0,-0.8472,fast_left,False
37.385,-4.4034,5.1211,-1.8452,-4.6837,1.75,-1.9284,3.3827,164.267,2.867,1.8827,0.1543,-1.0,-0.8457,fast_straight,False
37.707,-4.4299,4.9923,-1.7008,-4.7245,1.6369,-1.9043,3.3684,165.908,2.8956,1.8684,0.1579,-1.0,-0.8421,fast_right,False
37.984,-4.4423,4.8303,-1.5958,-4.7623,1.5232,-1.8804,3.3225,167.79,2.9285,1.8225,0.1694,-1.0,-0.8306,fast_right,False
38.184,-4.4427,4.7373,-1.5508,-4.7861,1.4468,-1.8644,3.3083,169.138,2.952,1.8083,0.1729,-1.0,-0.8271,fast_right,False
38.389,-4.4399,4.6533,-1.5258,-4.8086,1.3701,-1.8484,3.3039,170.504,2.9759,1.8039,0.174,-1.0,-0.826,fast_right,False
38.684,-4.4338,4.5275,-1.5258,-4.8401,1.2543,-1.8244,3.2983,172.548,3.0115,1.7983,0.1754,-1.0,-0.8246,fast_right,False
38.989,-4.4303,4.4016,-1.5708,-4.8688,1.1377,-1.8004,3.2931,174.5,3.0456,1.7931,0.1767,-1.0,-0.8233,fast_right,False
39.284,-4.4351,4.2757,-1.6608,-4.8947,1.0206,-1.7764,3.2873,176.259,3.0763,1.7873,0.1782,-1.0,-0.8218,fast_right,False
39.584,-4.4538,4.1512,-1.7952,-4.9178,0.9029,-1.7524,3.2813,177.726,3.1019,1.7813,0.1797,-1.0,-0.8203,fast_right,False
39.906,-4.4904,4.0307,-1.9452,-4.9381,0.7846,-1.7284,3.2768,178.824,3.1211,1.7768,0.1808,-1.0,-0.8192,fast_straight,False
40.084,-4.5246,3.9538,-2.045,-4.95,0.7055,-1.7124,3.276,179.348,3.1302,1.776,0.181,-1.0,-0.819,fast_left,False
40.284,-4.5719,3.8705,-2.132,-4.9606,0.6262,-1.6964,3.2675,179.638,3.1353,1.7675,0.1831,-1.0,-0.8169,fast_left,False
40.584,-4.6462,3.7637,-2.225,-4.9742,0.507,-1.6724,3.2732,179.933,3.1404,1.7732,0.1817,-1.0,-0.8183,fast_left,False
40.892,-4.7254,3.6657,-2.273,-4.985,0.3873,-1.6483,3.2886,179.916,3.1401,1.7886,0.1778,-1.0,-0.8222,fast_left,False
41.184,-4.8073,3.5699,-2.276,-4.9928,0.2677,-1.6244,3.3075,179.853,3.139,1.8075,0.1731,-1.0,-0.8269,fast_left,False
41.484,-4.8874,3.4727,-2.234,-4.9978,0.1478,-1.6004,3.3267,179.793,3.138,1.8267,0.1683,-1.0,-0.8317,fast_left,False
41.784,-4.9613,3.3707,-2.147,-4.9999,0.0278,-1.5764,3.343,179.656,3.1356,1.843,0.1642,-1.0,-0.8358,fast_left,False
42.084,-5.0236,3.2613,-2.0152,-4.9992,-0.0921,-1.5524,3.3535,179.363,3.1305,1.8535,0.1616,-1.0,-0.8384,fast_left,False
42.383,-5.0697,3.1441,-1.8652,-4.9955,-0.2121,-1.5284,3.357,178.835,3.1213,1.857,0.1607,-1.0,-0.8393,fast_left,False
42.584,-5.0904,3.0628,-1.7652,-4.9915,-0.2919,-1.5124,3.3562,178.342,3.1127,1.8562,0.161,-1.0,-0.839,fast_left,False
42.784,-5.1029,2.9797,-1.6652,-4.9862,-0.3718,-1.4964,3.3535,177.731,3.102,1.8535,0.1616,-1.0,-0.8384,fast_left,False
42.984,-5.107,2.8959,-1.5652,-4.9796,-0.4515,-1.4804,3.3498,176.999,3.0892,1.8498,0.1625,-1.0,-0.8375,fast_left,False
43.284,-5.0975,2.7704,-1.4152,-4.9673,-0.5709,-1.4564,3.3438,175.676,3.0661,1.8438,0.1641,-1.0,-0.8359,fast_left,False
43.584,-5.0694,2.6477,-1.2652,-4.9522,-0.6899,-1.4324,3.3396,174.08,3.0383,1.8396,0.1651,-1.0,-0.8349,fast_straight,False
43.784,-5.0403,2.5682,-1.1658,-4.9405,-0.7691,-1.4164,3.3388,172.865,3.0171,1.8388,0.1653,-1.0,-0.8347,fast_right,False
44.084,-4.9754,2.4389,-1.0458,-4.9206,-0.8874,-1.3924,3.3268,170.721,2.9796,1.8268,0.1683,-1.0,-0.8317,fast_right,False
44.383,-4.9078,2.3319,-0.9708,-4.8979,-1.0052,-1.3684,3.3371,168.572,2.9421,1.8371,0.1657,-1.0,-0.8343,fast_right,False
44.684,-4.8348,2.2292,-0.9408,-4.8724,-1.1225,-1.3444,3.3518,166.385,2.904,1.8518,0.162,-1.0,-0.838,fast_right,False
44.883,-4.7854,2.1613,-0.9458,-4.8538,-1.2003,-1.3284,3.3623,164.944,2.8788,1.8623,0.1594,-1.0,-0.8406,fast_right,False
45.252,-4.7135,2.0578,-0.9908,-4.8236,-1.3165,-1.3044,3.3761,162.865,2.8425,1.8761,0.156,-1.0,-0.844,fast_right,False
45.407,-4.7135,2.0578,-0.9908,-4.8129,-1.355,-1.2964,3.4143,162.607,2.838,1.9143,0.1464,-1.0,-0.8536,fast_right,False
45.684,-4.6117,1.8744,-1.1658,-4.7671,-1.5083,-1.2644,3.3863,159.813,2.7893,1.8863,0.1534,-1.0,-0.8466,fast_right,False
45.884,-4.5821,1.7959,-1.2652,-4.7423,-1.5844,-1.2484,3.384,158.812,2.7718,1.884,0.154,-1.0,-0.846,fast_right,False
46.084,-4.5605,1.7147,-1.3652,-4.7164,-1.6601,-1.2324,3.3784,157.964,2.757,1.8784,0.1554,-1.0,-0.8446,fast_right,False
46.385,-4.5434,1.59,-1.5152,-4.6752,-1.7728,-1.2084,3.3653,156.991,2.74,1.8653,0.1587,-1.0,-0.8413,fast_right,False
46.689,-4.5453,1.4641,-1.6652,-4.6313,-1.8845,-1.1843,3.3498,156.387,2.7295,1.8498,0.1626,-1.0,-0.8374,fast_right,False
46.99,-4.5659,1.34,-1.8152,-4.5847,-1.9951,-1.1603,3.3351,156.159,2.7255,1.8351,0.1662,-1.0,-0.8338,fast_straight,False
47.285,-4.6067,1.215,-1.9596,-4.5355,-2.1045,-1.1364,3.3203,156.336,2.7286,1.8203,0.1699,-1.0,-0.8301,fast_left,False
47.584,-4.6749,1.0706,-2.0646,-4.4838,-2.2127,-1.1124,3.2888,157.067,2.7413,1.7888,0.1778,-1.0,-0.8222,fast_left,False
47.784,-4.7191,0.9926,-2.1096,-4.4478,-2.2841,-1.0964,3.288,157.55,2.7498,1.788,0.178,-1.0,-0.822,fast_left,False
48.093,-4.7856,0.8856,-2.1396,-4.3916,-2.3904,-1.0723,3.2996,158.299,2.7628,1.7996,0.1751,-1.0,-0.8249,fast_left,False
48.384,-4.8531,0.7792,-2.1246,-4.333,-2.4949,-1.0484,3.3152,159.093,2.7767,1.8152,0.1712,-1.0,-0.8288,fast_left,False
48.687,-4.9168,0.6705,-2.0646,-4.2719,-2.5982,-1.0244,3.3317,159.852,2.7899,1.8317,0.1671,-1.0,-0.8329,fast_left,False
48.994,-4.9714,0.557,-1.9596,-4.2082,-2.7001,-1.0003,3.3454,160.501,2.8013,1.8454,0.1637,-1.0,-0.8363,fast_left,False
49.288,-5.0114,0.4376,-1.8152,-4.1423,-2.8002,-0.9764,3.3525,160.966,2.8094,1.8525,0.1619,-1.0,-0.8381,fast_left,False
49.583,-5.0332,0.3137,-1.6652,-4.074,-2.8987,-0.9524,3.3526,161.193,2.8134,1.8526,0.1619,-1.0,-0.8381,fast_left,False
49.784,-5.0374,0.2298,-1.5652,-4.0271,-2.9636,-0.9364,3.3494,161.206,2.8136,1.8494,0.1627,-1.0,-0.8373,fast_left,False
