elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
15.244,-2.0725,2.1679,-2.8072,-1.1484,2.2206,-2.6643,0.9256,24.08,0.4203,0.5744,0.4256,0.0368,0.4624,fast_left,True
15.642,-2.1879,2.1177,-2.6614,-1.2537,2.1629,-2.6163,0.9353,27.327,0.4769,0.5647,0.4353,-0.0931,0.3422,fast_left,True
15.797,-2.1879,2.1177,-2.6614,-1.288,2.1427,-2.6004,0.9003,29.417,0.5134,0.5997,0.4003,-0.1767,0.2236,fast_left,True
16.046,-2.3596,1.9976,-2.4114,-1.4224,2.0559,-2.5363,0.939,31.122,0.5432,0.561,0.439,-0.2449,0.1941,fast_left,True
16.343,-2.4464,1.9064,-2.2614,-1.5194,1.9853,-2.4883,0.9303,32.567,0.5684,0.5697,0.4303,-0.3027,0.1276,fast_left,True
16.544,-2.4962,1.8389,-2.1614,-1.5822,1.9357,-2.4563,0.9192,33.218,0.5798,0.5808,0.4192,-0.3287,0.0904,fast_left,True
16.855,-2.5577,1.7291,-2.0114,-1.6734,1.8574,-2.4083,0.8936,33.762,0.5893,0.6064,0.3936,-0.3505,0.0431,fast_left,True
17.154,-2.6021,1.6113,-1.8614,-1.7606,1.775,-2.3603,0.8574,33.76,0.5892,0.6426,0.3574,-0.3504,0.007,fast_left,True
17.455,-2.6285,1.4882,-1.7114,-1.8437,1.6884,-2.3123,0.8099,33.2,0.5795,0.6901,0.3099,-0.328,-0.0181,fast_straight,True
17.754,-2.6362,1.3583,-1.5656,-1.9226,1.598,-2.2643,0.7528,31.7,0.5533,0.7472,0.2528,-0.268,-0.0152,fast_left,True
18.054,-2.6253,1.1992,-1.4492,-1.997,1.5039,-2.2163,0.6983,27.139,0.4737,0.8017,0.1983,-0.0855,0.1127,fast_right,True
